time,wind_speed_10m,wind_speed_10m_previous_day1,wind_speed_10m_previous_day2,wind_speed_80m,wind_speed_80m_previous_day1,wind_speed_80m_previous_day2,wind_speed_100m,wind_speed_100m_previous_day1,wind_speed_100m_previous_day2,wind_speed_120m,wind_speed_120m_previous_day1,wind_speed_120m_previous_day2,wind_direction_100m,wind_direction_100m_previous_day1,wind_direction_100m_previous_day2,wind_gusts_10m,wind_gusts_10m_previous_day1,wind_gusts_10m_previous_day2,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,surface_pressure,surface_pressure_previous_day1,surface_pressure_previous_day2
2026-02-04 03:00:00+00:00,2.93,3.75,3.98,5.34,6.82,6.97,5.48,7.0,7.15,5.59,7.14,7.3,236,244,232,4.9,9.7,7.0,2.8,2.6,2.5,958.9,959.2,959.5
2026-02-04 04:00:00+00:00,3.02,4.15,3.26,4.9,6.97,6.0,5.02,7.15,6.16,5.13,7.3,6.28,227,232,236,4.9,8.5,7.0,2.9,3.1,3.0,959.4,959.5,959.7
2026-02-04 05:00:00+00:00,3.76,4.41,2.97,5.9,6.87,5.06,6.05,7.05,5.19,6.18,7.2,5.3,216,232,241,6.2,8.1,7.0,3.8,3.7,3.7,959.5,959.7,959.9
2026-02-04 06:00:00+00:00,4.04,3.97,3.36,6.03,5.45,5.08,6.18,5.59,5.21,6.31,5.71,5.32,240,238,244,6.9,8.6,10.6,5.6,4.7,4.9,959.9,959.9,959.7
2026-02-04 07:00:00+00:00,3.4,3.99,3.05,4.49,5.1,3.94,4.61,5.23,4.04,4.71,5.34,4.12,233,243,234,7.2,9.4,10.1,7.0,6.2,6.0,959.6,959.6,959.4
2026-02-04 08:00:00+00:00,3.14,4.0,3.04,4.03,5.06,3.82,4.14,5.19,3.91,4.22,5.29,4.0,243,251,245,6.7,9.6,9.5,8.1,7.6,7.8,959.2,958.9,958.9
2026-02-04 09:00:00+00:00,3.03,3.81,3.4,3.81,4.86,4.29,3.91,4.99,4.41,3.99,5.09,4.5,257,254,261,6.5,10.0,9.4,9.0,8.0,8.3,958.9,958.7,958.6
2026-02-04 10:00:00+00:00,2.46,3.39,3.19,3.15,4.46,4.1,3.23,4.57,4.21,3.29,4.67,4.3,257,250,254,6.2,10.0,9.3,8.7,7.4,7.8,959.0,958.8,958.7
2026-02-04 11:00:00+00:00,0.9,1.79,1.73,2.33,3.75,3.39,2.39,3.85,3.48,2.44,3.93,3.55,233,244,235,4.8,9.5,8.7,6.7,6.0,6.3,958.6,958.8,958.6
2026-02-04 12:00:00+00:00,0.3,1.03,1.37,1.02,2.69,2.77,1.04,2.76,2.84,1.07,2.82,2.9,107,238,219,1.2,5.8,5.0,3.6,2.9,2.7,958.1,957.4,958.0
2026-02-04 13:00:00+00:00,2.2,0.66,0.78,5.26,1.68,0.71,5.4,1.72,0.73,5.51,1.76,0.74,61,253,196,3.0,2.4,3.0,1.4,1.9,1.1,957.9,957.4,957.5
2026-02-04 14:00:00+00:00,2.98,1.75,2.07,6.15,3.16,4.92,6.31,3.24,5.05,6.44,3.31,5.16,66,56,54,5.0,2.2,2.3,1.6,0.6,0.6,958.8,957.6,957.8
2026-02-04 15:00:00+00:00,3.61,2.75,3.01,7.19,5.87,6.37,7.38,6.02,6.54,7.53,6.15,6.67,63,66,67,6.1,3.4,2.9,1.0,1.0,0.8,958.9,958.2,958.5
2026-02-04 16:00:00+00:00,3.85,3.01,3.4,7.37,6.33,7.02,7.57,6.49,7.2,7.72,6.63,7.35,61,66,63,6.5,5.5,5.4,0.2,0.1,0.3,958.8,958.4,958.4
2026-02-04 17:00:00+00:00,3.93,3.36,3.75,7.5,6.76,7.47,7.69,6.93,7.67,7.85,7.08,7.82,59,64,59,6.7,6.5,6.4,-0.4,-0.7,-0.3,958.4,958.0,958.0
2026-02-04 18:00:00+00:00,4.87,3.92,3.65,8.17,7.44,7.2,8.39,7.63,7.38,8.56,7.79,7.54,63,61,62,7.0,7.1,7.0,-0.4,-1.3,-0.9,957.7,957.4,957.6
2026-02-04 19:00:00+00:00,5.02,4.62,4.1,8.29,8.3,7.55,8.51,8.52,7.75,8.68,8.69,7.91,66,60,61,8.6,8.0,7.7,0.2,-1.3,-0.9,957.7,957.0,957.4
2026-02-04 20:00:00+00:00,5.0,5.22,4.44,7.96,8.88,7.85,8.17,9.11,8.05,8.34,9.3,8.22,68,61,63,8.5,9.5,8.5,0.3,-0.9,-0.9,957.1,956.4,956.9
2026-02-04 21:00:00+00:00,5.29,5.64,4.95,8.45,9.47,8.35,8.67,9.71,8.57,8.84,9.91,8.75,72,66,66,8.9,10.1,9.8,0.5,-0.4,-0.4,956.9,955.9,956.5
2026-02-04 22:00:00+00:00,5.89,5.98,5.06,9.22,9.82,8.56,9.46,10.07,8.78,9.65,10.28,8.97,73,71,69,10.0,10.9,11.0,0.7,-0.1,-0.4,956.5,955.2,956.0
2026-02-04 23:00:00+00:00,6.47,6.2,5.62,10.05,10.15,9.42,10.31,10.41,9.66,10.52,10.63,9.86,75,74,72,11.0,12.2,12.4,0.9,0.2,-0.4,955.8,955.0,955.7
2026-02-05 00:00:00+00:00,7.04,6.75,6.32,10.84,10.7,10.14,11.12,10.98,10.41,11.35,11.2,10.62,79,77,75,12.2,15.4,14.3,0.8,1.1,0.5,954.6,954.3,955.2
2026-02-05 01:00:00+00:00,7.77,7.47,7.02,11.79,11.41,10.91,12.09,11.71,11.19,12.34,11.95,11.42,77,79,76,13.2,17.2,14.3,1.3,1.5,1.0,953.9,953.7,955.0
2026-02-05 02:00:00+00:00,7.91,7.57,7.03,12.11,11.59,11.04,12.42,11.89,11.33,12.68,12.13,11.56,80,80,79,13.6,18.0,15.1,1.2,1.4,0.9,953.7,953.2,954.4
2026-02-05 03:00:00+00:00,7.62,7.77,7.31,11.65,11.68,11.22,11.95,11.98,11.51,12.2,12.23,11.75,83,83,79,13.4,18.8,16.6,1.8,2.0,1.6,953.9,953.3,954.4
2026-02-05 04:00:00+00:00,7.66,7.05,7.31,11.05,11.31,10.31,11.34,11.6,10.58,11.57,11.84,10.79,81,78,77,13.7,20.3,19.2,2.9,3.2,2.8,953.5,953.1,954.3
2026-02-05 05:00:00+00:00,8.02,8.02,7.65,11.06,11.16,10.62,11.35,11.45,10.9,11.58,11.69,11.12,78,77,78,14.1,21.7,21.3,4.4,4.9,4.4,952.7,952.6,953.8
2026-02-05 06:00:00+00:00,8.48,8.43,8.66,11.47,11.46,11.86,11.77,11.75,12.16,12.01,12.0,12.41,79,75,76,15.2,23.8,22.5,6.3,6.7,5.9,952.3,951.8,952.2
2026-02-05 07:00:00+00:00,8.19,8.65,9.06,11.09,11.79,12.32,11.38,12.09,12.64,11.62,12.35,12.9,74,74,75,15.2,24.1,23.3,7.2,7.9,7.3,951.6,950.9,951.1
2026-02-05 08:00:00+00:00,6.9,7.99,8.43,9.26,10.93,11.45,9.5,11.22,11.75,9.7,11.45,11.99,70,73,72,14.8,23.8,23.5,7.9,8.3,7.7,951.0,949.7,950.1
2026-02-05 09:00:00+00:00,6.31,7.25,7.56,8.49,9.9,10.34,8.71,10.16,10.6,8.89,10.37,10.82,66,69,69,12.5,23.0,23.0,8.0,8.5,7.9,950.3,949.1,949.8
2026-02-05 10:00:00+00:00,5.48,5.94,5.98,7.55,8.28,8.44,7.75,8.5,8.65,7.91,8.67,8.83,61,63,64,11.5,21.8,22.8,7.5,8.0,7.3,949.9,949.1,949.4
2026-02-05 11:00:00+00:00,4.59,4.68,4.91,7.58,7.74,8.11,7.78,7.94,8.32,7.94,8.1,8.49,68,68,65,9.6,20.3,21.2,6.2,6.4,5.9,949.5,949.1,949.2
2026-02-05 12:00:00+00:00,3.62,3.36,4.38,7.28,6.85,8.25,7.47,7.03,8.46,7.63,7.17,8.64,80,74,73,7.7,14.6,17.0,2.9,2.9,3.4,948.9,948.2,948.0
2026-02-05 13:00:00+00:00,3.35,2.99,3.4,7.04,6.34,6.99,7.23,6.5,7.17,7.38,6.64,7.32,76,78,80,6.0,10.8,13.5,0.6,-0.1,1.1,948.4,947.8,947.8
2026-02-05 14:00:00+00:00,3.56,3.18,3.23,7.26,6.42,6.43,7.45,6.59,6.6,7.6,6.73,6.74,71,78,83,5.8,8.5,10.6,-0.5,-1.1,-0.3,948.1,947.7,947.3
2026-02-05 15:00:00+00:00,3.68,3.44,3.37,7.18,6.68,6.57,7.37,6.86,6.74,7.52,7.0,6.88,72,78,81,5.9,7.4,8.0,-0.9,-1.1,-0.6,947.8,947.4,947.0
2026-02-05 16:00:00+00:00,3.57,3.29,3.3,6.96,6.7,6.55,7.14,6.88,6.72,7.28,7.02,6.86,74,72,77,6.0,7.2,6.8,-1.2,-1.1,-0.6,947.4,947.4,946.7
2026-02-05 17:00:00+00:00,3.3,2.84,3.43,6.85,6.2,6.81,7.02,6.36,6.99,7.17,6.49,7.13,70,72,72,5.7,6.6,6.3,-1.3,-1.5,-1.0,947.3,947.1,946.4
2026-02-05 18:00:00+00:00,2.83,2.97,2.8,6.41,6.4,6.18,6.58,6.57,6.34,6.71,6.7,6.47,70,69,70,5.4,6.5,6.5,-1.1,-1.4,-1.6,947.6,946.9,946.2
2026-02-05 19:00:00+00:00,2.43,2.6,2.52,5.92,6.03,5.91,6.07,6.18,6.06,6.2,6.31,6.19,67,67,65,4.8,6.1,5.9,-1.6,-1.6,-0.9,947.5,946.9,946.4
2026-02-05 20:00:00+00:00,2.2,2.22,2.39,5.62,5.35,5.54,5.77,5.49,5.68,5.89,5.6,5.8,64,67,65,4.1,6.0,5.6,-1.6,-1.9,-0.8,947.4,946.6,946.5
2026-02-05 21:00:00+00:00,1.95,1.92,2.4,5.17,4.99,5.26,5.3,5.12,5.39,5.41,5.23,5.5,64,63,71,3.8,5.6,5.1,-1.6,-2.0,-1.1,947.6,946.7,946.2
2026-02-05 22:00:00+00:00,2.06,1.61,1.84,5.3,4.61,4.9,5.44,4.73,5.03,5.55,4.83,5.14,62,59,63,3.6,5.2,4.8,-1.5,-1.8,-0.3,947.8,947.3,946.5
2026-02-05 23:00:00+00:00,1.92,1.07,1.26,5.34,2.93,2.98,5.48,3.01,3.06,5.59,3.07,3.12,63,75,85,3.7,4.7,4.5,-1.3,-1.4,0.5,948.3,948.3,948.0
2026-02-06 00:00:00+00:00,1.79,1.2,2.43,4.22,2.84,2.99,4.33,2.92,3.06,4.42,2.98,3.13,79,84,214,3.3,3.5,3.1,-1.2,-0.8,0.6,948.3,948.5,949.6
2026-02-06 01:00:00+00:00,1.39,1.48,3.58,3.44,1.97,7.76,3.53,2.02,7.97,3.6,2.06,8.13,74,171,260,3.1,3.4,4.4,-0.8,0.2,1.2,949.2,949.6,951.2
2026-02-06 02:00:00+00:00,0.16,2.65,2.16,1.08,5.94,5.63,1.1,6.09,5.78,1.13,6.22,5.9,95,258,264,1.9,3.1,4.4,0.5,1.3,0.3,951.0,951.4,952.6
2026-02-06 03:00:00+00:00,2.1,3.94,2.09,4.24,7.1,5.14,4.35,7.29,5.28,4.44,7.44,5.39,247,259,260,3.2,4.3,4.8,1.4,1.6,1.9,953.0,953.2,953.7
2026-02-06 04:00:00+00:00,3.06,3.4,4.87,5.39,5.34,8.29,5.53,5.48,8.5,5.65,5.6,8.68,252,260,259,5.4,4.2,4.8,2.6,3.0,4.3,954.2,954.0,954.1
2026-02-06 05:00:00+00:00,3.06,2.1,7.74,5.01,2.7,13.11,5.14,2.77,13.45,5.25,2.83,13.73,243,242,269,5.8,4.6,7.1,3.9,4.5,6.7,955.2,954.5,954.4
2026-02-06 06:00:00+00:00,3.2,3.75,7.8,4.49,5.19,11.13,4.61,5.33,11.42,4.7,5.44,11.65,249,260,258,6.2,10.3,12.6,5.5,5.4,7.3,955.3,954.8,954.7
2026-02-06 07:00:00+00:00,3.33,6.22,8.83,4.41,8.58,12.3,4.52,8.8,12.61,4.62,8.99,12.88,264,261,257,6.5,16.6,17.3,6.2,6.5,6.8,955.2,954.7,954.7
2026-02-06 08:00:00+00:00,4.23,6.61,8.76,5.92,9.49,12.28,6.07,9.74,12.6,6.2,9.94,12.86,265,257,255,7.6,19.4,19.0,6.7,5.7,6.7,955.1,954.7,955.0
2026-02-06 09:00:00+00:00,7.43,8.23,9.12,10.62,11.43,12.73,10.9,11.73,13.06,11.13,11.97,13.33,260,261,255,12.3,19.6,19.1,6.9,5.7,6.6,955.4,955.4,955.7
2026-02-06 10:00:00+00:00,8.64,8.98,8.46,12.59,12.52,12.75,12.92,12.85,13.08,13.18,13.11,13.35,255,259,254,15.0,19.0,18.6,5.9,5.4,4.8,956.5,956.5,956.4
2026-02-06 11:00:00+00:00,9.84,9.0,7.87,14.77,13.38,12.13,15.15,13.73,12.45,15.46,14.01,12.7,254,257,255,16.7,17.2,18.5,4.6,4.5,4.5,957.4,957.5,956.9
2026-02-06 12:00:00+00:00,8.73,9.55,9.18,13.39,14.49,13.85,13.74,14.87,14.21,14.02,15.18,14.51,256,255,251,18.1,16.8,17.9,3.8,4.1,3.6,958.8,957.9,958.5
2026-02-06 13:00:00+00:00,8.4,10.48,8.71,12.76,15.59,13.3,13.09,16.0,13.65,13.36,16.33,13.93,257,256,251,14.9,17.2,17.1,2.7,2.7,2.9,959.9,959.9,959.3
2026-02-06 14:00:00+00:00,8.33,9.36,8.84,12.69,14.1,13.5,13.02,14.47,13.85,13.29,14.77,14.13,261,257,249,14.7,17.2,17.1,0.8,1.3,2.6,961.5,961.4,960.0
2026-02-06 15:00:00+00:00,7.64,9.06,9.0,11.82,13.79,13.6,12.13,14.15,13.95,12.38,14.44,14.24,262,252,250,14.3,16.7,15.4,0.4,1.2,2.1,962.7,962.3,960.8
2026-02-06 16:00:00+00:00,7.7,8.67,8.12,11.66,13.15,12.65,11.96,13.49,12.98,12.21,13.77,13.25,253,252,252,13.2,15.2,14.4,0.6,1.0,1.4,963.4,963.1,961.6
2026-02-06 17:00:00+00:00,7.81,7.37,7.29,11.9,11.17,11.57,12.21,11.46,11.87,12.47,11.69,12.11,255,254,254,13.3,12.8,13.4,0.8,0.8,1.4,964.2,963.9,962.3
2026-02-06 18:00:00+00:00,6.66,4.73,7.7,10.33,7.58,11.64,10.6,7.78,11.95,10.82,7.94,12.19,257,260,245,13.2,11.5,12.2,0.5,0.4,1.4,964.1,964.1,962.8
2026-02-06 19:00:00+00:00,5.74,3.79,6.7,8.84,6.14,10.42,9.07,6.3,10.69,9.26,6.43,10.91,256,248,243,11.3,11.5,10.4,0.1,0.1,1.4,964.5,964.1,962.9
2026-02-06 20:00:00+00:00,4.88,3.54,6.43,7.73,5.62,10.08,7.93,5.77,10.34,8.09,5.89,10.55,249,243,245,9.7,10.0,9.0,-0.1,-0.1,1.3,964.5,963.7,962.9
2026-02-06 21:00:00+00:00,4.56,3.72,5.77,7.15,6.06,9.22,7.34,6.22,9.46,7.49,6.35,9.66,236,241,248,8.2,8.3,7.4,-0.2,-0.1,1.1,964.1,963.7,962.7
2026-02-06 22:00:00+00:00,4.07,3.51,4.9,6.59,5.91,7.92,6.76,6.06,8.13,6.9,6.19,8.29,232,245,256,7.6,7.7,7.0,-0.4,-0.3,0.7,963.7,963.5,962.6
2026-02-06 23:00:00+00:00,2.76,3.34,4.44,5.16,5.72,7.31,5.3,5.87,7.49,5.41,5.99,7.65,236,247,255,6.7,7.2,7.0,-0.4,-0.5,-0.1,963.6,963.6,962.8
2026-02-07 00:00:00+00:00,2.3,1.64,2.75,4.75,3.83,5.28,4.88,3.93,5.41,4.98,4.01,5.53,206,239,249,4.4,5.8,5.9,-0.7,-0.8,-1.1,962.7,963.5,963.5
2026-02-07 01:00:00+00:00,0.2,0.91,2.07,0.39,2.48,4.37,0.4,2.55,4.48,0.41,2.6,4.58,187,228,239,3.7,5.1,5.6,-2.2,-1.9,-1.0,962.0,963.0,963.5
2026-02-07 02:00:00+00:00,1.27,0.07,0.66,2.82,0.88,2.38,2.89,0.91,2.44,2.95,0.92,2.49,23,276,239,1.6,4.2,4.8,-3.1,-2.2,-1.5,962.3,962.7,963.1
2026-02-07 03:00:00+00:00,2.61,0.3,0.4,4.01,0.57,0.84,4.11,0.59,0.86,4.2,0.6,0.88,63,340,324,3.9,2.9,3.3,-1.4,-1.1,-0.4,962.6,963.1,963.3
2026-02-07 04:00:00+00:00,3.27,1.31,1.61,4.69,1.31,1.92,4.81,1.34,1.97,4.91,1.37,2.01,65,45,336,6.2,3.1,3.3,0.5,0.5,0.6,962.5,962.9,963.0
2026-02-07 05:00:00+00:00,4.65,2.73,1.69,6.16,3.16,1.9,6.32,3.24,1.95,6.46,3.31,1.99,55,52,347,8.7,6.6,6.3,1.5,1.6,2.0,961.5,962.5,962.4
2026-02-07 06:00:00+00:00,5.69,4.39,2.89,7.28,5.45,3.39,7.47,5.59,3.48,7.62,5.7,3.55,53,56,40,12.0,7.2,6.0,2.5,2.4,1.8,961.1,961.6,961.7
2026-02-07 07:00:00+00:00,5.17,4.84,3.68,6.46,6.0,4.4,6.63,6.16,4.51,6.77,6.28,4.61,52,56,51,10.7,7.8,6.4,3.0,3.8,2.6,960.0,960.6,960.7
2026-02-07 08:00:00+00:00,5.03,4.81,4.12,6.33,5.94,5.02,6.49,6.09,5.15,6.62,6.22,5.26,56,48,54,10.2,8.1,6.4,3.4,3.3,3.0,959.0,959.5,959.7
2026-02-07 09:00:00+00:00,4.0,4.11,3.96,5.01,5.07,4.89,5.14,5.2,5.02,5.24,5.31,5.13,49,47,52,9.8,7.5,6.3,4.0,2.7,2.8,958.6,959.1,959.0
2026-02-07 10:00:00+00:00,3.57,2.92,3.34,4.49,3.58,4.17,4.6,3.68,4.28,4.7,3.75,4.37,41,44,45,8.1,6.1,5.5,3.6,2.1,2.0,958.5,959.1,958.7
2026-02-07 11:00:00+00:00,2.33,1.81,2.43,3.88,2.27,3.29,3.99,2.33,3.37,4.07,2.38,3.44,24,45,58,7.0,4.2,4.5,2.2,1.3,0.9,958.3,959.1,958.5
2026-02-07 12:00:00+00:00,2.84,0.07,0.46,5.31,0.59,1.48,5.45,0.61,1.52,5.56,0.62,1.55,271,99,117,4.0,6.8,3.0,0.9,0.1,-0.3,959.0,958.3,958.5
2026-02-07 13:00:00+00:00,3.69,2.78,2.44,6.17,4.98,4.31,6.33,5.11,4.43,6.46,5.21,4.52,265,250,256,6.3,8.9,5.2,0.3,0.1,0.0,959.6,958.9,959.0
2026-02-07 14:00:00+00:00,4.1,4.57,4.31,6.64,7.4,6.92,6.82,7.59,7.1,6.96,7.75,7.24,239,246,255,6.8,10.7,8.6,0.2,0.0,-0.2,959.6,959.4,959.5
2026-02-07 15:00:00+00:00,3.79,5.55,4.47,6.51,8.71,7.03,6.68,8.94,7.22,6.82,9.12,7.36,239,247,249,6.9,10.8,10.9,-0.1,-0.3,-0.3,960.0,959.7,959.5
2026-02-07 16:00:00+00:00,4.23,6.46,4.64,7.15,9.91,7.3,7.34,10.17,7.49,7.49,10.38,7.65,248,251,245,6.9,10.8,11.0,-0.5,-0.5,-0.9,960.5,960.1,959.7
2026-02-07 17:00:00+00:00,4.97,6.83,5.56,7.8,10.31,8.69,8.0,10.57,8.92,8.17,10.79,9.1,252,256,252,8.3,11.4,10.7,-0.8,-0.7,-1.2,960.8,960.5,960.0
2026-02-07 18:00:00+00:00,5.11,7.12,5.99,8.3,10.78,9.25,8.51,11.06,9.49,8.69,11.29,9.68,267,255,252,9.0,12.5,9.6,-0.7,-1.3,-1.4,961.0,961.1,960.2
2026-02-07 19:00:00+00:00,4.71,7.08,6.51,7.83,11.29,10.06,8.03,11.59,10.32,8.2,11.83,10.54,262,254,261,8.9,12.2,9.3,-1.0,-1.6,-1.7,961.4,961.5,960.8
2026-02-07 20:00:00+00:00,4.54,7.07,5.87,7.54,11.14,9.06,7.74,11.43,9.3,7.9,11.67,9.49,256,251,258,8.0,11.7,9.7,-1.2,-1.8,-2.2,961.6,961.9,960.9
2026-02-07 21:00:00+00:00,5.16,6.55,5.87,8.31,10.33,9.42,8.52,10.59,9.67,8.7,10.81,9.87,251,251,249,8.5,10.8,10.4,-1.5,-1.8,-2.7,962.0,962.4,961.1
2026-02-07 22:00:00+00:00,5.78,5.67,5.87,9.68,9.31,9.48,9.93,9.55,9.73,10.14,9.75,9.93,245,245,245,9.7,10.1,10.4,-1.5,-2.0,-2.8,962.4,962.6,961.3
2026-02-07 23:00:00+00:00,5.71,4.95,5.45,9.13,8.18,8.81,9.37,8.39,9.04,9.56,8.56,9.22,242,236,239,10.1,9.8,10.2,-1.0,-1.8,-2.2,962.7,962.5,961.5
2026-02-08 00:00:00+00:00,5.31,4.62,4.28,8.48,7.77,7.11,8.7,7.97,7.29,8.88,8.13,7.45,235,228,237,9.8,9.3,10.3,-0.8,-1.3,-1.1,963.0,963.1,963.2
2026-02-08 01:00:00+00:00,4.55,4.39,3.96,7.74,7.43,6.7,7.94,7.62,6.88,8.1,7.78,7.02,239,234,236,9.0,8.0,9.2,-0.6,-1.0,-1.0,963.1,963.2,963.5
2026-02-08 02:00:00+00:00,3.13,3.58,3.48,5.84,6.57,6.15,5.99,6.74,6.31,6.12,6.88,6.44,242,233,246,7.6,6.8,8.2,-0.6,-1.1,-1.0,963.3,963.2,963.7
2026-02-08 03:00:00+00:00,1.95,2.27,3.36,4.37,4.9,5.74,4.48,5.02,5.89,4.57,5.13,6.01,235,223,240,5.3,5.8,7.6,-0.6,-0.4,-0.7,963.7,963.7,964.3
2026-02-08 04:00:00+00:00,1.5,1.61,3.01,2.68,3.34,4.78,2.75,3.43,4.9,2.8,3.5,5.01,237,217,219,3.6,4.8,6.7,0.1,0.9,-0.2,963.6,963.5,964.1
2026-02-08 05:00:00+00:00,0.92,1.3,1.91,1.75,2.52,3.41,1.79,2.58,3.5,1.83,2.63,3.57,247,238,226,3.1,5.0,6.7,0.5,1.8,1.1,963.2,963.1,963.5
2026-02-08 06:00:00+00:00,0.78,1.11,0.96,1.11,2.12,1.88,1.14,2.17,1.93,1.16,2.22,1.97,151,247,253,2.3,3.7,1.7,3.2,2.3,2.6,962.8,962.9,962.5
2026-02-08 07:00:00+00:00,0.85,0.5,0.53,1.64,1.13,0.95,1.69,1.15,0.97,1.72,1.18,0.99,78,252,305,2.4,2.5,2.4,3.6,3.0,3.2,961.6,962.1,961.9
2026-02-08 08:00:00+00:00,1.97,0.25,0.96,3.64,0.69,1.68,3.74,0.71,1.72,3.81,0.72,1.76,65,45,36,4.5,4.0,3.4,4.3,3.5,3.7,960.8,960.9,961.1
2026-02-08 09:00:00+00:00,3.52,1.5,2.39,5.8,2.86,4.08,5.95,2.93,4.19,6.07,2.99,4.27,63,65,61,7.0,6.8,5.7,4.3,2.9,4.0,960.2,959.9,960.5
2026-02-08 10:00:00+00:00,4.72,3.2,4.12,7.85,5.76,6.89,8.05,5.91,7.07,8.22,6.03,7.22,65,65,61,8.9,10.1,8.6,3.9,3.7,3.4,959.6,959.7,959.8
2026-02-08 11:00:00+00:00,5.39,4.54,5.37,9.21,8.33,9.33,9.45,8.55,9.57,9.65,8.73,9.77,69,66,65,9.4,12.8,10.7,2.8,2.0,2.1,958.8,959.0,959.0
2026-02-08 12:00:00+00:00,6.14,6.28,5.9,10.37,10.44,9.99,10.64,10.71,10.25,10.86,10.93,10.46,77,73,70,9.8,14.6,13.3,0.8,0.7,-0.1,957.9,957.9,958.5
2026-02-08 13:00:00+00:00,6.17,6.42,6.35,10.57,10.59,10.61,10.84,10.86,10.89,11.07,11.09,11.12,81,79,76,10.4,15.9,14.2,-0.6,-0.8,-1.7,957.4,957.5,957.9
2026-02-08 14:00:00+00:00,6.79,6.82,6.8,11.15,11.16,11.28,11.44,11.45,11.57,11.68,11.69,11.81,79,78,78,11.2,17.1,15.9,-1.0,-1.6,-2.4,957.3,957.3,957.5
2026-02-08 15:00:00+00:00,7.42,7.39,7.29,11.57,11.49,11.47,11.87,11.79,11.77,12.12,12.03,12.01,80,80,78,12.5,17.7,17.1,-0.4,-1.2,-2.2,957.0,957.2,957.3
2026-02-08 16:00:00+00:00,7.4,7.58,7.48,11.66,11.68,11.41,11.96,11.99,11.71,12.21,12.23,11.95,81,81,79,12.5,18.3,17.5,-0.9,-1.2,-1.9,956.2,956.5,956.8
2026-02-08 17:00:00+00:00,7.72,7.84,7.71,12.13,12.08,11.73,12.45,12.4,12.04,12.7,12.66,12.29,83,85,83,12.8,18.4,18.0,-1.3,-1.3,-1.9,955.0,955.6,956.1
2026-02-08 18:00:00+00:00,8.31,7.67,7.81,12.97,11.96,12.11,13.31,12.27,12.43,13.59,12.53,12.69,92,86,86,13.1,18.0,18.5,-0.9,-1.4,-1.7,954.1,954.1,954.9
2026-02-08 19:00:00+00:00,7.38,7.37,7.5,11.89,11.56,11.85,12.2,11.87,12.16,12.45,12.11,12.41,90,87,88,13.7,18.2,18.5,-1.0,-1.3,-1.7,952.9,953.2,953.6
2026-02-08 20:00:00+00:00,7.28,7.41,7.38,11.89,11.78,11.76,12.2,12.09,12.07,12.45,12.34,12.32,90,85,87,12.4,18.2,18.3,-1.1,-1.3,-1.7,951.6,951.8,952.4
2026-02-08 21:00:00+00:00,7.36,7.17,7.3,11.8,11.61,11.8,12.11,11.92,12.1,12.36,12.16,12.35,88,87,89,12.6,18.1,18.3,-1.1,-1.5,-1.7,950.1,950.4,950.9
2026-02-08 22:00:00+00:00,7.12,7.28,7.06,11.46,11.91,11.45,11.76,12.22,11.74,12.0,12.47,11.99,84,87,85,12.3,18.2,17.9,-1.2,-1.4,-1.7,948.6,948.7,949.3
2026-02-08 23:00:00+00:00,6.84,6.82,7.09,11.29,11.34,11.72,11.58,11.63,12.02,11.82,11.88,12.27,81,86,82,12.0,17.9,17.8,-1.4,-1.5,-2.0,947.5,947.1,947.8
2026-02-09 00:00:00+00:00,6.23,6.04,6.39,10.49,10.35,10.86,10.76,10.62,11.14,10.98,10.84,11.37,82,76,79,11.6,18.0,18.9,-1.9,-2.5,-2.3,946.8,946.0,947.0
2026-02-09 01:00:00+00:00,5.77,5.67,6.18,9.59,9.68,10.5,9.83,9.93,10.78,10.04,10.14,11.0,72,72,74,10.4,17.1,17.5,-2.8,-3.2,-2.5,946.3,945.7,946.5
2026-02-09 02:00:00+00:00,5.72,5.64,5.98,9.82,9.61,10.06,10.07,9.86,10.32,10.28,10.06,10.54,72,73,72,9.9,15.9,16.9,-2.9,-3.6,-3.2,945.6,945.1,945.9
2026-02-09 03:00:00+00:00,5.86,5.71,5.99,9.62,9.39,9.76,9.87,9.63,10.01,10.07,9.83,10.22,71,71,70,9.6,15.1,16.0,-2.2,-2.7,-2.5,945.3,944.9,945.7
2026-02-09 04:00:00+00:00,5.59,5.46,5.48,9.36,9.04,9.82,9.61,9.28,10.08,9.8,9.47,10.29,66,67,67,10.0,14.0,15.9,0.3,-0.1,-0.3,945.3,944.5,945.4
2026-02-09 05:00:00+00:00,6.13,5.93,6.14,9.06,9.33,8.87,9.29,9.57,9.1,9.48,9.77,9.29,66,65,62,10.8,14.7,16.6,3.1,2.8,2.2,944.6,943.9,944.9
2026-02-09 06:00:00+00:00,6.44,6.93,5.74,8.86,9.66,9.2,9.09,9.91,9.44,9.28,10.11,9.63,66,63,63,12.1,15.5,16.5,4.7,4.6,3.6,944.3,943.4,943.8
2026-02-09 07:00:00+00:00,6.93,7.25,5.93,9.42,9.85,9.37,9.67,10.11,9.62,9.87,10.32,9.81,66,64,64,12.6,16.3,16.4,5.9,6.6,4.1,942.9,942.4,942.3
2026-02-09 08:00:00+00:00,6.6,6.69,6.53,9.33,9.36,8.99,9.57,9.6,9.22,9.77,9.8,9.41,68,66,66,12.7,16.4,15.7,6.7,6.6,6.2,941.7,940.9,941.3
