time,wind_speed_100m,wind_speed_100m_previous_day1,wind_speed_100m_previous_day2,wind_speed_10m,wind_speed_10m_previous_day1,wind_speed_10m_previous_day2,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2
2026-02-09 14:00:00+00:00,10.79,8.43,10.29,4.02,2.75,3.9,2.1,1.8,3.3
2026-02-09 15:00:00+00:00,10.36,6.48,7.99,3.49,1.82,2.24,1.7,1.0,2.4
2026-02-09 16:00:00+00:00,8.21,4.11,4.71,2.21,1.44,1.3,1.4,1.0,2.1
2026-02-09 17:00:00+00:00,5.17,2.85,1.74,1.7,1.81,2.24,1.4,0.1,0.6
2026-02-09 18:00:00+00:00,5.04,1.38,4.31,1.84,1.94,2.33,0.8,-1.0,-0.1
2026-02-09 19:00:00+00:00,4.22,1.73,6.4,1.92,1.53,2.62,0.4,-0.9,0.5
2026-02-09 20:00:00+00:00,4.95,3.69,6.94,1.97,1.84,2.34,0.5,-0.9,0.6
2026-02-09 21:00:00+00:00,7.4,4.37,8.29,2.84,1.41,3.0,0.5,-0.4,0.6
2026-02-09 22:00:00+00:00,9.3,6.28,6.78,3.47,2.12,2.37,0.3,-0.4,0.6
2026-02-09 23:00:00+00:00,9.29,4.19,6.57,3.01,1.71,2.44,0.2,-0.5,0.5
2026-02-10 00:00:00+00:00,5.22,8.43,2.06,1.25,2.75,3.62,0.2,-0.2,0.0
2026-02-10 01:00:00+00:00,5.13,1.18,13.13,3.72,3.06,5.56,-1.3,-0.7,0.5
2026-02-10 02:00:00+00:00,6.25,15.0,10.72,2.61,6.44,4.2,-0.9,-0.2,1.0
2026-02-10 03:00:00+00:00,3.89,10.73,8.72,2.3,4.17,3.45,-0.4,1.6,2.0
2026-02-10 04:00:00+00:00,3.06,11.58,7.63,1.63,5.24,3.45,1.7,3.6,3.9
2026-02-10 05:00:00+00:00,3.96,11.18,6.72,1.84,5.95,3.26,5.7,5.2,7.4
2026-02-10 06:00:00+00:00,5.65,6.43,5.28,4.48,3.65,3.05,7.5,8.2,8.7
2026-02-10 07:00:00+00:00,5.33,7.75,5.85,4.66,5.17,4.81,9.1,9.1,10.0
2026-02-10 08:00:00+00:00,6.14,7.48,7.7,5.29,5.75,6.17,9.9,11.2,9.0
2026-02-10 09:00:00+00:00,6.84,6.75,9.92,5.69,5.43,7.47,10.2,11.8,10.5
2026-02-10 10:00:00+00:00,7.24,5.23,9.94,5.61,4.05,7.04,10.6,11.6,10.3
2026-02-10 11:00:00+00:00,7.99,5.15,10.2,4.83,3.35,6.31,10.3,10.9,9.6
2026-02-10 12:00:00+00:00,5.54,4.0,7.73,2.68,2.13,3.69,8.8,9.6,8.1
2026-02-10 13:00:00+00:00,4.79,3.51,6.78,2.4,1.8,2.66,6.3,7.0,7.3
2026-02-10 14:00:00+00:00,3.92,2.97,4.44,1.79,1.8,1.48,4.6,5.2,6.4
2026-02-10 15:00:00+00:00,2.92,3.48,2.02,1.7,2.12,0.58,3.2,3.9,5.3
2026-02-10 16:00:00+00:00,5.64,8.27,1.58,3.04,3.96,1.88,1.9,3.1,3.5
2026-02-10 17:00:00+00:00,10.1,12.19,5.79,4.49,5.65,2.7,1.9,3.1,2.9
2026-02-10 18:00:00+00:00,13.67,13.43,12.2,6.53,6.44,5.12,2.6,2.4,2.3
2026-02-10 19:00:00+00:00,15.65,15.18,13.84,7.72,7.31,6.24,2.5,2.3,2.3
2026-02-10 20:00:00+00:00,17.03,16.21,15.49,8.43,7.7,7.34,2.5,2.2,2.6
2026-02-10 21:00:00+00:00,17.35,16.31,17.26,8.32,7.58,8.25,2.8,2.3,2.6
2026-02-10 22:00:00+00:00,16.18,15.85,16.54,7.78,7.46,7.82,2.7,2.5,2.7
2026-02-10 23:00:00+00:00,13.94,15.29,14.82,6.02,6.86,6.64,2.9,2.7,2.7
2026-02-11 00:00:00+00:00,2.67,9.34,8.4,2.79,2.72,2.3,1.6,2.4,1.6
2026-02-11 01:00:00+00:00,1.98,1.81,3.05,2.01,2.97,1.43,0.8,0.5,1.0
2026-02-11 02:00:00+00:00,0.98,1.67,0.83,1.97,1.93,2.09,0.3,-0.0,-0.1
2026-02-11 03:00:00+00:00,3.08,1.77,1.1,2.19,2.19,1.73,0.7,0.0,0.0
2026-02-11 04:00:00+00:00,6.42,2.15,1.73,3.32,1.68,1.36,3.9,2.6,2.5
2026-02-11 05:00:00+00:00,9.05,4.71,3.88,5.51,3.76,2.53,7.9,6.5,7.2
2026-02-11 06:00:00+00:00,13.75,7.33,10.09,9.86,6.26,7.83,8.7,8.6,10.1
2026-02-11 07:00:00+00:00,9.13,8.11,11.86,6.5,6.86,8.96,9.6,9.6,10.9
2026-02-11 08:00:00+00:00,1.25,6.4,8.59,0.81,5.4,6.71,10.4,9.7,11.4
2026-02-11 09:00:00+00:00,11.1,1.43,0.84,8.78,1.24,0.72,11.1,10.3,11.6
2026-02-11 10:00:00+00:00,13.04,9.5,9.47,9.92,7.5,7.63,7.3,10.7,10.9
2026-02-11 11:00:00+00:00,11.74,12.08,13.66,8.71,8.65,9.68,5.4,6.8,7.6
2026-02-11 12:00:00+00:00,13.21,14.9,17.07,9.15,10.06,11.41,4.1,5.1,5.0
2026-02-11 13:00:00+00:00,15.23,17.29,17.32,10.15,11.35,11.65,2.7,3.3,3.5
2026-02-11 14:00:00+00:00,17.88,17.32,16.05,11.27,11.46,10.22,1.4,1.8,1.8
2026-02-11 15:00:00+00:00,16.02,16.07,13.35,10.2,10.3,8.19,0.5,1.4,1.2
2026-02-11 16:00:00+00:00,11.53,14.47,11.63,6.94,9.01,7.07,0.4,1.2,0.9
2026-02-11 17:00:00+00:00,8.46,12.67,11.01,4.63,7.29,6.66,0.2,0.8,0.7
2026-02-11 18:00:00+00:00,9.2,6.82,9.03,5.2,3.82,5.35,-0.3,1.6,0.6
2026-02-11 19:00:00+00:00,9.42,6.71,9.74,5.19,3.58,5.83,-0.2,1.5,0.3
2026-02-11 20:00:00+00:00,10.74,7.54,9.69,5.97,4.1,5.66,-0.3,1.3,-0.1
2026-02-11 21:00:00+00:00,9.72,7.27,8.51,5.41,3.98,4.55,-0.4,1.2,0.1
2026-02-11 22:00:00+00:00,8.53,7.06,7.84,4.65,3.86,3.97,-0.4,1.2,0.1
2026-02-11 23:00:00+00:00,6.93,7.25,8.12,3.8,3.85,4.12,-0.4,1.1,-0.1
2026-02-12 00:00:00+00:00,5.92,3.43,7.38,3.0,1.44,4.05,-0.4,0.7,0.1
2026-02-12 01:00:00+00:00,5.22,2.72,6.0,2.69,1.17,3.14,-0.5,0.7,0.1
2026-02-12 02:00:00+00:00,4.57,2.19,4.7,2.25,1.1,2.28,-0.7,0.6,-0.0
2026-02-12 03:00:00+00:00,3.14,1.31,3.64,1.53,1.06,1.84,-0.9,0.6,0.1
2026-02-12 04:00:00+00:00,0.69,0.81,2.88,0.9,0.91,1.79,-0.8,0.6,0.6
2026-02-12 05:00:00+00:00,2.69,1.55,1.57,2.62,1.13,1.1,-0.3,1.0,0.6
2026-02-12 06:00:00+00:00,5.21,6.74,0.83,4.46,5.38,1.25,-0.1,3.5,1.6
2026-02-12 07:00:00+00:00,1.96,7.85,1.15,1.7,6.19,1.21,0.2,3.8,2.0
2026-02-12 08:00:00+00:00,3.09,7.67,1.48,2.44,6.31,1.53,0.8,4.4,2.4
2026-02-12 09:00:00+00:00,2.77,7.23,1.89,2.48,5.7,1.84,1.0,4.5,2.6
2026-02-12 10:00:00+00:00,2.69,6.57,2.07,2.42,5.25,2.02,1.1,4.6,2.3
2026-02-12 11:00:00+00:00,1.9,5.87,2.82,1.7,4.4,2.56,1.1,4.5,1.7
2026-02-12 12:00:00+00:00,2.39,2.55,3.19,1.8,2.11,2.11,1.1,3.8,-0.5
2026-02-12 13:00:00+00:00,2.92,5.43,2.29,2.56,4.51,1.51,0.4,1.4,-0.6
2026-02-12 14:00:00+00:00,6.35,8.62,3.55,4.34,4.69,2.45,-0.3,0.0,-0.8
2026-02-12 15:00:00+00:00,7.45,7.51,4.97,4.4,4.11,3.29,-0.9,0.2,-0.9
2026-02-12 16:00:00+00:00,6.37,6.36,7.73,3.61,3.83,4.78,-1.3,0.0,-1.4
2026-02-12 17:00:00+00:00,2.86,5.26,8.96,1.39,3.09,5.44,-1.5,-0.1,-1.9
2026-02-12 18:00:00+00:00,1.52,2.17,8.02,1.39,1.33,4.74,-2.6,-0.8,-0.4
2026-02-12 19:00:00+00:00,1.73,1.33,8.12,0.82,1.5,4.59,-2.7,-1.2,-0.8
2026-02-12 20:00:00+00:00,1.93,1.23,7.9,0.54,1.14,4.78,-2.7,-1.4,-1.3
2026-02-12 21:00:00+00:00,1.31,0.71,6.93,0.5,0.98,4.57,-2.7,-1.4,-1.6
2026-02-12 22:00:00+00:00,1.52,0.89,5.57,0.5,1.53,3.67,-2.8,-1.3,-1.8
2026-02-12 23:00:00+00:00,0.42,0.62,4.88,1.26,1.22,3.29,-2.8,-1.3,-2.0
2026-02-13 00:00:00+00:00,3.64,1.62,3.75,1.12,1.84,2.79,-1.9,-1.9,-1.8
2026-02-13 01:00:00+00:00,1.86,0.84,3.26,1.87,1.5,2.45,-2.2,-1.9,-1.9
2026-02-13 02:00:00+00:00,1.31,1.18,3.16,2.47,2.38,2.41,-2.4,-1.8,-2.1
2026-02-13 03:00:00+00:00,4.02,2.24,2.77,3.86,2.64,2.21,-3.2,-1.9,-2.1
2026-02-13 04:00:00+00:00,5.33,2.81,2.94,4.13,2.82,2.7,-3.0,-1.8,-2.1
2026-02-13 05:00:00+00:00,4.77,5.12,1.88,3.64,3.82,1.82,-2.4,-1.5,-1.9
2026-02-13 06:00:00+00:00,5.04,4.22,0.98,4.38,3.61,0.99,-3.2,-2.9,-0.3
2026-02-13 07:00:00+00:00,3.26,3.38,1.21,2.91,2.98,1.26,-2.5,-2.5,0.8
2026-02-13 08:00:00+00:00,1.86,2.42,1.0,1.14,2.2,1.04,-1.5,-2.1,1.7
2026-02-13 09:00:00+00:00,0.63,1.5,0.93,1.82,1.7,1.02,-0.9,-1.9,2.4
2026-02-13 10:00:00+00:00,2.2,1.08,1.2,2.62,1.2,1.21,-1.5,-1.9,3.1
2026-02-13 11:00:00+00:00,2.42,1.18,1.19,2.06,1.24,1.2,-1.7,-2.0,3.2
2026-02-13 12:00:00+00:00,1.98,1.21,0.9,1.25,0.28,1.2,-3.3,-2.6,0.5
2026-02-13 13:00:00+00:00,2.14,1.47,0.63,0.85,0.64,0.89,-3.8,-3.5,0.1
2026-02-13 14:00:00+00:00,3.61,2.41,0.88,1.58,0.99,1.13,-3.9,-4.0,-0.2
2026-02-13 15:00:00+00:00,6.2,4.99,0.96,3.05,2.44,0.73,-3.4,-3.3,-0.3
2026-02-13 16:00:00+00:00,8.43,5.85,2.76,4.3,2.7,0.92,-2.8,-2.6,-0.3
2026-02-13 17:00:00+00:00,10.19,7.1,4.91,5.51,3.09,2.13,-2.1,-1.9,-0.1
2026-02-13 18:00:00+00:00,11.55,7.33,7.55,6.26,3.58,3.58,-2.1,-1.5,0.3
2026-02-13 19:00:00+00:00,12.12,7.8,8.85,6.54,3.72,4.3,-2.2,-1.1,0.3
2026-02-13 20:00:00+00:00,12.96,8.07,9.52,6.98,4.04,4.53,-2.0,-0.9,0.2
2026-02-13 21:00:00+00:00,13.08,8.31,9.39,7.11,4.34,4.49,-1.7,-0.7,0.1
2026-02-13 22:00:00+00:00,12.39,9.65,9.81,6.54,5.22,4.65,-1.7,-0.3,0.1
2026-02-13 23:00:00+00:00,11.15,9.23,9.1,5.42,4.83,4.17,-1.9,-0.1,0.0
2026-02-14 00:00:00+00:00,10.81,5.05,9.08,4.83,1.91,4.49,-2.1,-0.2,0.1
2026-02-14 01:00:00+00:00,8.61,5.04,8.86,3.45,2.0,4.16,-2.3,-0.4,0.2
2026-02-14 02:00:00+00:00,7.67,5.38,8.13,3.18,2.21,3.61,-2.0,-0.4,0.3
2026-02-14 03:00:00+00:00,7.14,5.09,7.08,3.0,1.92,2.95,-1.1,0.3,0.7
2026-02-14 04:00:00+00:00,6.23,3.47,6.45,3.18,0.73,3.14,0.0,1.2,1.4
2026-02-14 05:00:00+00:00,5.92,1.06,6.86,3.14,1.3,3.76,0.5,1.7,2.0
2026-02-14 06:00:00+00:00,7.26,5.61,9.08,3.81,4.39,5.39,1.3,-0.2,2.4
2026-02-14 07:00:00+00:00,3.88,4.34,8.06,1.21,2.77,5.92,1.6,0.4,3.7
2026-02-14 08:00:00+00:00,0.81,1.5,7.33,1.84,1.2,5.75,2.0,1.3,4.6
2026-02-14 09:00:00+00:00,2.63,1.85,5.52,2.36,1.36,4.34,1.8,2.2,5.0
2026-02-14 10:00:00+00:00,2.12,1.43,0.66,1.28,1.42,0.28,1.8,2.5,5.2
2026-02-14 11:00:00+00:00,1.2,1.33,6.38,0.92,1.87,5.02,2.0,1.7,3.5
2026-02-14 12:00:00+00:00,4.33,3.18,10.02,2.68,1.62,5.63,0.4,1.0,0.5
2026-02-14 13:00:00+00:00,4.52,2.67,9.49,2.37,1.55,5.11,-0.5,0.5,0.5
2026-02-14 14:00:00+00:00,5.22,2.76,7.72,2.14,1.17,3.89,-0.8,0.3,0.4
2026-02-14 15:00:00+00:00,3.72,3.03,4.44,1.5,1.17,1.7,-0.1,0.6,0.7
2026-02-14 16:00:00+00:00,1.49,3.04,2.07,1.25,1.3,0.89,0.1,0.6,1.1
2026-02-14 17:00:00+00:00,3.54,3.6,1.69,3.26,1.43,0.54,-0.5,0.9,1.2
2026-02-14 18:00:00+00:00,2.31,5.07,5.37,1.52,2.31,2.38,0.0,-0.0,1.3
2026-02-14 19:00:00+00:00,1.67,4.13,4.24,0.58,1.65,1.71,0.6,-0.1,0.8
2026-02-14 20:00:00+00:00,1.67,2.0,2.92,2.38,0.71,1.14,-0.2,-0.4,0.2
2026-02-14 21:00:00+00:00,3.73,1.36,2.02,2.73,1.02,1.08,-1.0,-0.7,-0.5
2026-02-14 22:00:00+00:00,4.35,1.28,1.32,2.21,0.78,0.73,-1.4,-0.8,-0.9
2026-02-14 23:00:00+00:00,5.04,0.49,0.59,2.53,0.76,0.58,-2.0,-1.9,-1.2
2026-02-15 00:00:00+00:00,5.42,2.68,2.42,2.4,1.34,1.17,-1.8,-1.4,-0.2
2026-02-15 01:00:00+00:00,6.38,4.3,3.75,3.01,1.75,1.36,-1.5,-1.6,-0.1
2026-02-15 02:00:00+00:00,6.77,5.79,5.52,3.36,2.57,2.12,-1.2,-1.2,0.2
2026-02-15 03:00:00+00:00,7.99,7.16,7.59,4.75,3.47,3.42,0.0,0.0,1.1
2026-02-15 04:00:00+00:00,9.2,8.41,9.39,5.69,4.74,5.19,0.1,1.1,2.3
2026-02-15 05:00:00+00:00,10.43,9.56,10.88,6.37,5.52,6.98,0.5,1.9,3.8
2026-02-15 06:00:00+00:00,10.76,12.01,10.52,6.53,6.86,6.88,1.2,2.6,3.3
2026-02-15 07:00:00+00:00,11.08,11.84,10.06,6.59,7.69,8.02,1.9,4.0,4.4
2026-02-15 08:00:00+00:00,11.57,11.52,10.35,6.95,8.42,8.27,2.9,4.9,5.0
2026-02-15 09:00:00+00:00,11.21,11.32,10.43,6.91,8.54,8.29,3.9,5.4,5.5
2026-02-15 10:00:00+00:00,10.96,11.18,10.3,6.85,8.19,7.88,4.3,5.6,5.8
2026-02-15 11:00:00+00:00,10.97,11.44,10.25,6.52,7.63,7.19,3.9,5.3,5.6
2026-02-15 12:00:00+00:00,10.57,11.9,11.68,5.61,6.72,6.91,3.8,4.3,5.4
2026-02-15 13:00:00+00:00,10.85,12.05,11.88,5.58,6.35,6.24,3.0,3.4,4.4
2026-02-15 14:00:00+00:00,11.64,12.24,12.28,5.99,6.26,6.28,3.0,3.2,3.8
2026-02-15 15:00:00+00:00,12.36,12.18,12.48,6.13,6.08,6.14,3.0,3.1,3.7
2026-02-15 16:00:00+00:00,10.69,11.25,12.3,4.84,5.23,5.86,3.0,3.2,3.6
2026-02-15 17:00:00+00:00,8.15,10.14,11.8,2.82,4.39,5.64,2.9,3.2,3.8
2026-02-15 18:00:00+00:00,8.96,8.04,11.31,3.96,3.7,5.23,2.2,2.2,2.9
2026-02-15 19:00:00+00:00,9.02,6.28,10.78,4.05,2.53,4.88,2.5,2.4,3.1
2026-02-15 20:00:00+00:00,9.08,6.73,10.35,4.11,3.07,4.7,2.7,2.4,3.2
2026-02-15 21:00:00+00:00,11.29,7.1,9.98,5.63,3.37,4.35,3.2,2.5,3.2
2026-02-15 22:00:00+00:00,10.42,7.25,8.99,4.81,3.54,3.92,3.3,2.6,3.1
2026-02-15 23:00:00+00:00,10.5,8.09,6.76,4.79,4.0,2.33,3.3,2.9,3.2
2026-02-16 00:00:00+00:00,11.55,10.28,9.27,5.74,5.12,3.86,2.9,2.8,3.4
2026-02-16 01:00:00+00:00,12.05,10.99,7.32,5.78,5.59,2.77,3.0,3.2,3.2
2026-02-16 02:00:00+00:00,12.49,10.02,7.49,5.88,4.97,3.0,3.0,3.2,3.1
2026-02-16 03:00:00+00:00,11.63,8.81,7.26,5.1,4.28,2.94,3.3,3.6,3.4
2026-02-16 04:00:00+00:00,9.95,8.79,9.41,4.44,4.3,5.02,3.8,4.1,4.4
2026-02-16 05:00:00+00:00,9.43,8.92,8.83,5.11,4.88,5.07,4.7,4.7,5.3
2026-02-16 06:00:00+00:00,8.9,10.31,8.98,5.88,6.94,7.16,5.9,6.6,7.3
2026-02-16 07:00:00+00:00,8.57,9.43,8.81,6.63,7.49,7.02,6.3,7.6,8.1
2026-02-16 08:00:00+00:00,8.6,9.18,8.94,6.69,7.41,7.29,6.8,8.2,8.5
2026-02-16 09:00:00+00:00,7.67,8.95,8.63,6.17,7.13,7.03,7.5,8.3,8.7
2026-02-16 10:00:00+00:00,7.84,8.94,8.76,6.28,6.98,6.98,8.1,8.3,8.6
2026-02-16 11:00:00+00:00,8.15,9.34,8.94,5.78,6.96,6.69,8.0,7.8,8.4
2026-02-16 12:00:00+00:00,7.91,9.16,9.96,4.53,5.55,5.78,7.4,7.6,5.0
2026-02-16 13:00:00+00:00,8.35,9.46,10.05,3.86,4.78,5.16,6.3,6.7,4.1
2026-02-16 14:00:00+00:00,9.25,9.33,9.53,4.05,4.44,4.48,5.9,5.9,3.8
2026-02-16 15:00:00+00:00,9.37,9.69,9.52,3.85,4.41,4.21,5.6,5.4,3.6
2026-02-16 16:00:00+00:00,8.88,9.65,9.69,3.31,4.22,4.17,5.1,5.1,3.3
2026-02-16 17:00:00+00:00,8.77,9.91,10.17,3.22,4.27,4.48,5.0,4.9,3.3
2026-02-16 18:00:00+00:00,8.54,9.39,9.61,3.19,3.49,3.85,5.1,4.0,3.5
2026-02-16 19:00:00+00:00,8.5,9.39,9.93,3.19,3.53,3.92,5.0,3.8,3.6
2026-02-16 20:00:00+00:00,7.58,9.52,9.7,2.88,3.53,3.81,4.9,3.8,3.6
2026-02-16 21:00:00+00:00,6.84,9.43,9.83,2.52,3.35,3.81,4.7,3.8,3.7
2026-02-16 22:00:00+00:00,6.13,9.2,9.69,2.16,3.22,3.76,4.4,3.9,3.8
2026-02-16 23:00:00+00:00,5.36,8.54,9.29,1.8,2.95,3.35,4.2,4.0,3.9
2026-02-17 00:00:00+00:00,4.78,7.64,4.05,1.65,2.53,1.04,4.2,3.0,4.3
2026-02-17 01:00:00+00:00,3.97,6.67,3.69,1.4,2.16,1.52,4.2,3.1,4.2
2026-02-17 02:00:00+00:00,4.03,5.37,3.92,1.5,1.75,1.84,4.2,3.1,4.0
2026-02-17 03:00:00+00:00,4.43,4.33,3.82,1.92,1.34,1.63,4.3,3.6,4.3
2026-02-17 04:00:00+00:00,5.11,3.19,4.43,2.43,0.71,2.04,4.9,4.6,4.8
2026-02-17 05:00:00+00:00,5.43,2.72,4.74,3.1,0.94,2.62,5.7,6.3,5.4
2026-02-17 06:00:00+00:00,6.14,1.38,6.84,5.16,1.1,5.39,7.1,9.0,7.5
2026-02-17 07:00:00+00:00,7.1,1.8,7.54,5.9,1.66,6.36,8.1,10.0,8.9
2026-02-17 08:00:00+00:00,7.32,2.32,8.16,6.13,2.06,6.81,8.6,10.9,10.2
2026-02-17 09:00:00+00:00,6.7,2.59,8.59,5.52,2.33,7.17,9.2,11.5,11.0
2026-02-17 10:00:00+00:00,6.28,2.7,8.81,5.01,2.47,7.12,9.5,11.7,11.2
2026-02-17 11:00:00+00:00,6.18,2.85,8.46,4.55,2.47,6.44,9.4,11.6,10.9
2026-02-17 12:00:00+00:00,7.5,6.4,7.01,4.47,4.0,4.36,8.2,10.6,8.2
2026-02-17 13:00:00+00:00,8.15,6.39,7.9,4.22,3.0,4.0,7.2,8.7,7.1
2026-02-17 14:00:00+00:00,9.86,6.2,8.48,4.88,2.56,3.89,6.4,7.0,6.1
2026-02-17 15:00:00+00:00,10.78,6.71,9.17,5.22,2.51,4.02,5.6,6.0,5.6
2026-02-17 16:00:00+00:00,11.32,7.24,9.5,5.2,2.65,4.03,5.3,5.2,5.2
2026-02-17 17:00:00+00:00,11.3,7.53,9.54,5.19,2.75,3.92,4.9,4.6,4.8
2026-02-17 18:00:00+00:00,12.67,8.9,8.97,6.11,3.55,3.23,4.2,5.0,4.0
2026-02-17 19:00:00+00:00,12.43,10.52,9.14,5.87,4.21,3.28,3.9,5.1,3.7
2026-02-17 20:00:00+00:00,12.23,10.32,9.59,5.73,3.89,3.61,3.8,4.8,3.5
2026-02-17 21:00:00+00:00,11.81,10.19,10.54,5.46,3.85,4.03,3.6,4.6,3.5
2026-02-17 22:00:00+00:00,11.5,10.24,10.83,5.24,3.86,4.14,3.4,4.2,3.5
2026-02-17 23:00:00+00:00,12.08,10.69,11.12,5.64,4.3,4.31,3.2,4.0,3.5
2026-02-18 00:00:00+00:00,12.59,11.46,11.13,5.97,4.92,4.44,2.7,4.0,3.3
2026-02-18 01:00:00+00:00,13.34,12.96,11.47,6.28,6.11,4.53,2.7,4.0,3.3
2026-02-18 02:00:00+00:00,13.26,14.12,11.04,6.18,6.58,4.37,2.8,4.1,3.3
2026-02-18 03:00:00+00:00,11.48,13.39,12.35,5.28,6.18,5.86,3.6,5.1,4.6
2026-02-18 04:00:00+00:00,11.44,12.96,13.48,6.33,7.12,7.29,5.7,7.4,6.7
2026-02-18 05:00:00+00:00,10.66,12.36,11.77,8.08,8.77,8.28,7.4,9.6,9.1
2026-02-18 06:00:00+00:00,12.88,12.23,12.58,9.75,9.35,9.67,10.0,11.0,11.9
2026-02-18 07:00:00+00:00,13.23,12.28,13.54,10.16,9.57,10.42,11.3,12.4,13.3
2026-02-18 08:00:00+00:00,13.17,11.74,13.54,10.02,9.15,10.47,12.5,13.4,14.0
2026-02-18 09:00:00+00:00,11.9,11.84,12.7,9.1,9.17,9.76,13.2,13.8,14.4
2026-02-18 10:00:00+00:00,10.73,12.05,11.41,8.01,8.95,8.6,13.3,13.6,14.6
2026-02-18 11:00:00+00:00,9.68,11.57,10.73,6.64,7.96,7.56,12.7,12.9,14.4
2026-02-18 12:00:00+00:00,10.88,10.21,10.68,5.83,5.47,6.14,11.1,10.8,12.9
2026-02-18 13:00:00+00:00,9.2,9.29,10.45,4.02,3.98,4.72,9.2,9.1,10.8
2026-02-18 14:00:00+00:00,8.81,8.7,9.27,3.36,3.4,3.58,7.9,7.8,9.2
2026-02-18 15:00:00+00:00,7.75,8.59,8.74,2.81,3.13,3.14,6.9,6.9,7.9
2026-02-18 16:00:00+00:00,7.59,8.59,8.31,2.8,2.98,2.92,6.3,6.3,7.0
2026-02-18 17:00:00+00:00,8.28,9.26,8.77,3.04,3.44,3.13,6.0,6.0,6.4
2026-02-18 18:00:00+00:00,8.19,9.97,9.2,2.91,3.64,3.28,5.0,5.7,6.2
2026-02-18 19:00:00+00:00,8.34,10.92,9.08,2.9,4.08,3.16,4.8,5.9,5.9
2026-02-18 20:00:00+00:00,8.09,10.94,9.29,2.9,4.11,3.26,4.7,5.9,5.5
2026-02-18 21:00:00+00:00,8.4,10.97,9.3,2.93,4.14,3.26,4.7,5.9,5.5
2026-02-18 22:00:00+00:00,8.47,11.18,8.75,2.89,4.37,3.0,4.6,5.6,5.0
2026-02-18 23:00:00+00:00,8.25,11.15,8.41,2.84,4.34,2.83,4.4,5.4,4.9
2026-02-19 00:00:00+00:00,7.9,9.86,9.64,2.7,3.64,3.52,3.7,5.3,5.3
2026-02-19 01:00:00+00:00,6.32,8.77,9.48,2.42,3.11,3.52,3.6,4.8,5.0
2026-02-19 02:00:00+00:00,5.53,7.56,9.74,2.06,2.52,3.57,3.6,4.3,5.0
2026-02-19 03:00:00+00:00,6.23,6.42,9.51,2.5,2.14,3.65,4.4,5.1,6.1
2026-02-19 04:00:00+00:00,7.28,6.01,9.51,3.38,2.5,4.49,6.4,7.1,9.0
2026-02-19 05:00:00+00:00,7.36,6.32,8.84,4.8,3.45,5.24,8.5,9.2,11.0
2026-02-19 06:00:00+00:00,7.32,4.9,6.05,6.09,4.25,4.52,10.9,11.3,11.9
2026-02-19 07:00:00+00:00,6.48,5.38,5.06,5.66,4.74,4.41,12.2,13.1,12.9
2026-02-19 08:00:00+00:00,5.75,5.64,4.61,5.1,4.93,4.2,13.2,14.1,14.2
2026-02-19 09:00:00+00:00,5.71,5.18,4.16,4.97,4.52,3.79,14.2,14.6,15.1
2026-02-19 10:00:00+00:00,5.48,4.74,4.04,4.7,4.09,3.67,15.0,15.1,15.5
2026-02-19 11:00:00+00:00,5.84,5.08,3.71,4.39,3.66,2.97,14.5,14.9,15.5
2026-02-19 12:00:00+00:00,7.2,4.54,3.72,3.91,2.28,1.84,13.1,12.9,13.7
2026-02-19 13:00:00+00:00,6.21,3.57,3.19,2.65,1.32,1.22,10.9,10.9,11.7
2026-02-19 14:00:00+00:00,4.61,1.29,1.31,1.51,0.3,0.14,9.5,9.7,10.2
2026-02-19 15:00:00+00:00,2.92,0.22,0.9,1.08,1.3,1.0,8.5,8.3,9.3
2026-02-19 16:00:00+00:00,1.39,1.9,1.4,1.4,1.65,1.92,7.4,7.5,7.5
2026-02-19 17:00:00+00:00,1.96,5.32,3.87,1.36,2.8,2.06,7.3,7.7,7.1
2026-02-19 18:00:00+00:00,3.23,6.23,4.13,1.71,2.91,2.28,7.0,7.8,6.7
2026-02-19 19:00:00+00:00,7.32,7.73,6.73,2.28,3.26,3.08,7.6,8.0,7.1
2026-02-19 20:00:00+00:00,9.61,7.7,8.52,3.55,3.34,3.78,7.0,8.4,7.8
2026-02-19 21:00:00+00:00,9.81,7.82,9.75,3.64,3.44,4.18,7.7,8.6,8.4
2026-02-19 22:00:00+00:00,9.14,7.68,10.55,3.56,3.34,4.38,7.7,8.6,8.7
2026-02-19 23:00:00+00:00,8.39,7.02,11.22,3.47,2.98,4.68,7.6,8.3,8.6
2026-02-20 00:00:00+00:00,9.41,7.73,9.39,4.24,3.26,3.89,7.4,8.2,7.3
2026-02-20 01:00:00+00:00,11.4,8.52,10.05,5.88,3.68,4.03,7.6,8.1,7.1
2026-02-20 02:00:00+00:00,12.76,9.43,9.95,6.79,4.32,3.82,7.6,8.0,6.8
2026-02-20 03:00:00+00:00,12.49,9.25,9.39,6.38,4.32,4.17,8.0,8.8,7.9
2026-02-20 04:00:00+00:00,10.23,8.37,8.43,6.0,4.88,4.9,9.5,10.6,9.9
2026-02-20 05:00:00+00:00,6.63,6.01,5.79,5.41,4.88,4.63,10.5,11.9,11.4
2026-02-20 06:00:00+00:00,5.35,6.19,5.49,4.85,5.39,4.78,11.6,11.9,12.6
2026-02-20 07:00:00+00:00,4.43,5.89,4.62,4.15,5.31,4.15,12.6,13.3,13.5
2026-02-20 08:00:00+00:00,3.93,5.28,4.13,3.67,4.77,3.86,13.4,13.9,14.3
