time,wind_speed_100m,wind_direction_100m,temperature_2m,surface_pressure
2025-02-14 21:00:00+00:00,7.83,221,-6.5,974.3
2025-02-14 22:00:00+00:00,9.16,226,-5.8,974.0
2025-02-14 23:00:00+00:00,9.23,227,-5.6,973.9
2025-02-15 00:00:00+00:00,8.95,227,-5.9,973.5
2025-02-15 01:00:00+00:00,8.63,227,-5.9,973.5
2025-02-15 02:00:00+00:00,8.2,225,-6.4,973.5
2025-02-15 03:00:00+00:00,7.87,221,-6.4,973.5
2025-02-15 04:00:00+00:00,7.49,215,-6.4,973.5
2025-02-15 05:00:00+00:00,7.07,211,-4.7,973.6
2025-02-15 06:00:00+00:00,6.06,207,-4.8,973.5
2025-02-15 07:00:00+00:00,5.3,205,-5.0,973.4
2025-02-15 08:00:00+00:00,4.76,205,-3.8,973.1
2025-02-15 09:00:00+00:00,4.49,206,-3.6,973.0
2025-02-15 10:00:00+00:00,4.72,204,-5.4,972.8
2025-02-15 11:00:00+00:00,4.72,207,-5.8,973.1
2025-02-15 12:00:00+00:00,4.94,208,-6.9,972.4
2025-02-15 13:00:00+00:00,5.53,209,-8.1,972.4
2025-02-15 14:00:00+00:00,5.8,212,-10.3,972.3
2025-02-15 15:00:00+00:00,5.54,219,-10.1,972.0
2025-02-15 16:00:00+00:00,5.13,225,-10.5,971.9
2025-02-15 17:00:00+00:00,4.75,233,-11.3,971.7
2025-02-15 18:00:00+00:00,4.62,239,-12.0,971.7
2025-02-15 19:00:00+00:00,4.76,243,-12.3,971.9
2025-02-15 20:00:00+00:00,4.69,248,-13.2,972.1
2025-02-15 21:00:00+00:00,4.53,254,-12.4,972.1
2025-02-15 22:00:00+00:00,4.54,259,-12.8,972.4
2025-02-15 23:00:00+00:00,4.49,262,-13.4,972.5
2025-02-16 00:00:00+00:00,4.37,265,-12.4,972.8
2025-02-16 01:00:00+00:00,3.96,266,-12.1,973.4
2025-02-16 02:00:00+00:00,3.61,266,-11.5,974.1
2025-02-16 03:00:00+00:00,3.45,260,-11.7,974.3
2025-02-16 04:00:00+00:00,3.51,242,-11.5,975.2
2025-02-16 05:00:00+00:00,3.5,224,-9.4,975.7
2025-02-16 06:00:00+00:00,3.55,219,-9.0,976.1
2025-02-16 07:00:00+00:00,3.47,227,-8.4,976.5
2025-02-16 08:00:00+00:00,3.36,237,-6.4,976.9
2025-02-16 09:00:00+00:00,3.39,239,-6.4,976.9
2025-02-16 10:00:00+00:00,3.72,229,-7.8,977.1
2025-02-16 11:00:00+00:00,3.82,223,-8.0,977.6
2025-02-16 12:00:00+00:00,4.32,217,-8.1,977.4
2025-02-16 13:00:00+00:00,4.85,215,-8.7,977.8
2025-02-16 14:00:00+00:00,5.02,210,-10.3,977.8
2025-02-16 15:00:00+00:00,5.19,208,-10.7,977.8
2025-02-16 16:00:00+00:00,5.17,203,-10.2,978.1
2025-02-16 17:00:00+00:00,5.35,204,-10.8,978.0
2025-02-16 18:00:00+00:00,5.46,205,-10.5,978.9
2025-02-16 19:00:00+00:00,5.46,210,-10.7,978.9
2025-02-16 20:00:00+00:00,5.7,215,-11.3,979.1
2025-02-16 21:00:00+00:00,6.02,218,-11.3,978.7
2025-02-16 22:00:00+00:00,7.38,221,-11.5,979.2
2025-02-16 23:00:00+00:00,7.51,222,-11.7,979.3
2025-02-17 00:00:00+00:00,7.57,223,-12.2,979.7
2025-02-17 01:00:00+00:00,7.54,223,-12.7,980.1
2025-02-17 02:00:00+00:00,7.63,220,-12.5,980.6
2025-02-17 03:00:00+00:00,7.78,214,-12.8,980.9
2025-02-17 04:00:00+00:00,7.81,209,-12.3,981.5
2025-02-17 05:00:00+00:00,8.09,210,-9.6,982.1
2025-02-17 06:00:00+00:00,8.44,211,-9.4,982.4
2025-02-17 07:00:00+00:00,8.82,212,-9.1,982.3
2025-02-17 08:00:00+00:00,9.49,215,-6.9,982.7
2025-02-17 09:00:00+00:00,9.64,218,-6.9,982.5
2025-02-17 10:00:00+00:00,9.9,224,-7.8,982.9
2025-02-17 11:00:00+00:00,9.33,225,-7.7,982.9
2025-02-17 12:00:00+00:00,8.93,221,-8.1,982.9
2025-02-17 13:00:00+00:00,8.69,216,-8.4,983.6
2025-02-17 14:00:00+00:00,8.46,208,-10.7,983.3
2025-02-17 15:00:00+00:00,8.76,200,-11.6,983.1
2025-02-17 16:00:00+00:00,9.18,196,-11.9,982.9
2025-02-17 17:00:00+00:00,9.25,195,-13.0,982.6
2025-02-17 18:00:00+00:00,9.37,194,-13.2,982.8
2025-02-17 19:00:00+00:00,9.43,194,-13.5,982.6
2025-02-17 20:00:00+00:00,9.38,196,-14.4,982.4
2025-02-17 21:00:00+00:00,9.2,199,-14.6,982.2
2025-02-17 22:00:00+00:00,8.95,204,-15.0,982.5
2025-02-17 23:00:00+00:00,8.81,206,-15.2,982.0
2025-02-18 00:00:00+00:00,8.34,207,-15.1,982.1
2025-02-18 01:00:00+00:00,7.72,207,-15.3,982.1
2025-02-18 02:00:00+00:00,7.22,207,-14.8,982.4
2025-02-18 03:00:00+00:00,7.18,206,-14.7,982.4
2025-02-18 04:00:00+00:00,6.97,203,-13.8,982.5
2025-02-18 05:00:00+00:00,6.72,204,-11.4,982.6
2025-02-18 06:00:00+00:00,6.2,208,-10.4,982.8
2025-02-18 07:00:00+00:00,6.41,213,-10.1,982.4
2025-02-18 08:00:00+00:00,6.07,210,-8.4,982.3
2025-02-18 09:00:00+00:00,5.63,206,-8.1,981.8
2025-02-18 10:00:00+00:00,5.52,196,-9.1,981.6
2025-02-18 11:00:00+00:00,5.23,193,-10.1,980.9
2025-02-18 12:00:00+00:00,5.4,188,-10.4,980.8
2025-02-18 13:00:00+00:00,5.76,183,-10.6,980.5
2025-02-18 14:00:00+00:00,5.51,184,-12.9,980.1
2025-02-18 15:00:00+00:00,4.96,189,-13.4,980.0
2025-02-18 16:00:00+00:00,5.01,197,-13.9,979.4
2025-02-18 17:00:00+00:00,5.34,202,-15.0,979.0
2025-02-18 18:00:00+00:00,5.66,201,-15.5,978.6
2025-02-18 19:00:00+00:00,5.96,200,-15.3,978.2
2025-02-18 20:00:00+00:00,5.84,208,-16.0,978.0
2025-02-18 21:00:00+00:00,5.18,220,-16.1,978.1
2025-02-18 22:00:00+00:00,4.95,232,-16.8,977.7
2025-02-18 23:00:00+00:00,4.78,233,-17.1,977.6
2025-02-19 00:00:00+00:00,4.35,240,-17.3,977.6
2025-02-19 01:00:00+00:00,3.6,256,-18.0,978.0
2025-02-19 02:00:00+00:00,2.97,276,-18.4,978.1
2025-02-19 03:00:00+00:00,1.92,285,-17.5,978.6
2025-02-19 04:00:00+00:00,0.75,274,-15.9,978.8
2025-02-19 05:00:00+00:00,0.6,175,-12.0,979.4
2025-02-19 06:00:00+00:00,1.19,152,-10.7,979.6
2025-02-19 07:00:00+00:00,1.03,151,-10.3,979.2
2025-02-19 08:00:00+00:00,0.51,101,-7.9,979.4
2025-02-19 09:00:00+00:00,1.42,51,-7.9,979.2
2025-02-19 10:00:00+00:00,3.08,54,-9.3,979.3
2025-02-19 11:00:00+00:00,4.04,59,-9.9,979.2
2025-02-19 12:00:00+00:00,4.88,61,-10.7,979.0
2025-02-19 13:00:00+00:00,5.39,63,-11.0,979.2
2025-02-19 14:00:00+00:00,5.82,67,-12.4,979.1
2025-02-19 15:00:00+00:00,5.9,73,-12.5,978.9
2025-02-19 16:00:00+00:00,5.75,83,-12.5,978.6
2025-02-19 17:00:00+00:00,5.8,91,-13.3,978.1
2025-02-19 18:00:00+00:00,5.63,96,-13.8,978.0
2025-02-19 19:00:00+00:00,5.2,92,-13.7,977.8
2025-02-19 20:00:00+00:00,5.21,87,-13.9,977.8
2025-02-19 21:00:00+00:00,5.23,84,-13.7,977.9
2025-02-19 22:00:00+00:00,4.75,89,-14.2,978.1
2025-02-19 23:00:00+00:00,5.0,98,-14.6,978.2
2025-02-20 00:00:00+00:00,5.54,112,-14.3,977.8
2025-02-20 01:00:00+00:00,5.39,121,-14.1,977.8
2025-02-20 02:00:00+00:00,4.79,127,-14.5,977.8
2025-02-20 03:00:00+00:00,4.24,128,-15.0,977.9
2025-02-20 04:00:00+00:00,3.26,126,-15.0,978.0
2025-02-20 05:00:00+00:00,2.06,119,-12.3,978.8
2025-02-20 06:00:00+00:00,2.06,113,-11.8,979.0
2025-02-20 07:00:00+00:00,2.77,124,-10.8,978.8
2025-02-20 08:00:00+00:00,2.62,133,-7.5,978.8
2025-02-20 09:00:00+00:00,2.27,147,-6.4,978.8
2025-02-20 10:00:00+00:00,3.03,172,-7.4,978.7
2025-02-20 11:00:00+00:00,4.3,183,-8.4,978.2
2025-02-20 12:00:00+00:00,5.1,191,-9.3,977.9
2025-02-20 13:00:00+00:00,5.01,212,-9.7,978.3
2025-02-20 14:00:00+00:00,4.59,245,-10.1,979.1
2025-02-20 15:00:00+00:00,4.08,259,-11.0,979.2
2025-02-20 16:00:00+00:00,3.48,249,-11.2,979.4
2025-02-20 17:00:00+00:00,4.01,231,-12.9,979.0
2025-02-20 18:00:00+00:00,4.98,218,-12.6,978.9
2025-02-20 19:00:00+00:00,5.72,219,-12.7,978.6
2025-02-20 20:00:00+00:00,6.13,232,-13.6,978.8
2025-02-20 21:00:00+00:00,6.0,249,-13.8,979.3
2025-02-20 22:00:00+00:00,5.98,261,-14.8,980.0
2025-02-20 23:00:00+00:00,5.07,265,-15.1,980.2
2025-02-21 00:00:00+00:00,3.8,270,-15.4,980.7
2025-02-21 01:00:00+00:00,2.86,282,-15.9,981.0
2025-02-21 02:00:00+00:00,2.15,298,-16.1,981.6
2025-02-21 03:00:00+00:00,0.82,322,-15.4,981.7
2025-02-21 04:00:00+00:00,0.82,104,-14.5,982.0
2025-02-21 05:00:00+00:00,1.23,111,-10.3,982.9
2025-02-21 06:00:00+00:00,1.14,75,-9.8,983.5
2025-02-21 07:00:00+00:00,1.49,48,-9.7,983.9
2025-02-21 08:00:00+00:00,2.05,77,-7.4,983.8
2025-02-21 09:00:00+00:00,2.42,63,-7.5,983.6
2025-02-21 10:00:00+00:00,4.3,54,-9.1,983.3
2025-02-21 11:00:00+00:00,5.75,59,-9.7,983.5
2025-02-21 12:00:00+00:00,6.8,63,-10.2,983.7
2025-02-21 13:00:00+00:00,7.37,66,-10.4,983.9
2025-02-21 14:00:00+00:00,7.57,71,-13.0,984.0
2025-02-21 15:00:00+00:00,7.48,77,-13.2,983.7
2025-02-21 16:00:00+00:00,7.16,83,-13.2,983.7
2025-02-21 17:00:00+00:00,6.76,87,-14.3,983.1
2025-02-21 18:00:00+00:00,6.55,91,-14.1,983.3
2025-02-21 19:00:00+00:00,6.41,93,-13.9,982.8
2025-02-21 20:00:00+00:00,6.45,91,-14.4,982.9
2025-02-21 21:00:00+00:00,6.3,90,-14.4,982.6
2025-02-21 22:00:00+00:00,7.19,96,-14.2,982.2
2025-02-21 23:00:00+00:00,7.25,100,-14.3,982.0
2025-02-22 00:00:00+00:00,6.82,101,-14.6,981.9
2025-02-22 01:00:00+00:00,6.56,98,-14.6,981.9
2025-02-22 02:00:00+00:00,6.57,94,-14.3,982.1
2025-02-22 03:00:00+00:00,6.66,93,-14.5,982.3
2025-02-22 04:00:00+00:00,6.31,93,-14.9,982.3
2025-02-22 05:00:00+00:00,5.83,95,-12.4,982.7
2025-02-22 06:00:00+00:00,5.41,94,-12.1,982.7
2025-02-22 07:00:00+00:00,5.3,92,-12.0,982.5
2025-02-22 08:00:00+00:00,5.25,89,-9.4,982.8
2025-02-22 09:00:00+00:00,5.2,88,-9.2,982.6
2025-02-22 10:00:00+00:00,6.05,90,-9.8,982.0
2025-02-22 11:00:00+00:00,6.85,91,-10.1,981.8
2025-02-22 12:00:00+00:00,7.52,94,-10.1,981.7
2025-02-22 13:00:00+00:00,7.91,97,-10.3,981.5
2025-02-22 14:00:00+00:00,7.93,101,-11.9,981.1
2025-02-22 15:00:00+00:00,7.79,104,-11.8,980.8
2025-02-22 16:00:00+00:00,7.55,106,-12.1,980.5
2025-02-22 17:00:00+00:00,7.35,105,-13.1,979.9
2025-02-22 18:00:00+00:00,7.22,102,-13.1,979.9
2025-02-22 19:00:00+00:00,7.04,101,-13.3,979.5
2025-02-22 20:00:00+00:00,7.32,100,-13.5,979.8
2025-02-22 21:00:00+00:00,7.64,99,-13.6,978.9
2025-02-22 22:00:00+00:00,8.09,99,-14.0,978.3
2025-02-22 23:00:00+00:00,7.65,96,-14.3,978.5
2025-02-23 00:00:00+00:00,7.56,93,-14.1,978.5
2025-02-23 01:00:00+00:00,8.03,95,-14.2,978.6
2025-02-23 02:00:00+00:00,7.96,102,-14.5,978.5
2025-02-23 03:00:00+00:00,7.86,105,-14.8,978.0
2025-02-23 04:00:00+00:00,7.59,108,-14.4,978.1
2025-02-23 05:00:00+00:00,7.01,110,-11.1,978.6
2025-02-23 06:00:00+00:00,6.28,107,-10.3,978.5
2025-02-23 07:00:00+00:00,5.52,106,-9.7,978.2
2025-02-23 08:00:00+00:00,5.06,99,-7.9,978.0
2025-02-23 09:00:00+00:00,5.05,91,-7.7,977.8
2025-02-23 10:00:00+00:00,5.9,90,-7.6,977.8
2025-02-23 11:00:00+00:00,5.56,93,-7.8,977.9
2025-02-23 12:00:00+00:00,5.3,89,-8.0,977.9
2025-02-23 13:00:00+00:00,6.19,84,-7.7,978.2
2025-02-23 14:00:00+00:00,6.93,85,-8.9,977.7
2025-02-23 15:00:00+00:00,6.35,90,-9.9,977.4
2025-02-23 16:00:00+00:00,5.48,100,-9.8,977.9
2025-02-23 17:00:00+00:00,5.05,111,-11.1,977.4
2025-02-23 18:00:00+00:00,5.09,110,-12.4,976.7
2025-02-23 19:00:00+00:00,5.42,99,-12.4,976.0
2025-02-23 20:00:00+00:00,5.6,91,-13.0,975.9
2025-02-23 21:00:00+00:00,5.56,87,-13.0,976.6
2025-02-23 22:00:00+00:00,5.76,88,-15.1,975.9
2025-02-23 23:00:00+00:00,5.01,93,-14.7,976.1
2025-02-24 00:00:00+00:00,4.0,90,-14.8,976.2
2025-02-24 01:00:00+00:00,4.57,74,-14.4,975.8
2025-02-24 02:00:00+00:00,5.85,70,-14.5,975.9
2025-02-24 03:00:00+00:00,5.82,78,-14.3,976.4
2025-02-24 04:00:00+00:00,5.05,92,-14.2,976.7
2025-02-24 05:00:00+00:00,5.01,93,-10.3,977.1
2025-02-24 06:00:00+00:00,5.46,94,-10.2,976.4
2025-02-24 07:00:00+00:00,5.88,96,-10.2,975.9
2025-02-24 08:00:00+00:00,6.79,96,-7.8,975.2
2025-02-24 09:00:00+00:00,7.36,97,-7.6,974.5
2025-02-24 10:00:00+00:00,9.07,99,-8.0,973.7
2025-02-24 11:00:00+00:00,9.17,105,-8.0,973.3
2025-02-24 12:00:00+00:00,9.42,112,-7.9,973.3
2025-02-24 13:00:00+00:00,9.11,123,-7.8,973.5
2025-02-24 14:00:00+00:00,8.49,127,-10.5,972.6
2025-02-24 15:00:00+00:00,9.11,119,-10.4,971.6
2025-02-24 16:00:00+00:00,9.57,116,-10.0,971.0
2025-02-24 17:00:00+00:00,9.64,117,-10.2,970.7
2025-02-24 18:00:00+00:00,9.72,121,-10.0,970.4
2025-02-24 19:00:00+00:00,9.75,127,-10.1,970.3
2025-02-24 20:00:00+00:00,9.82,127,-10.1,970.0
2025-02-24 21:00:00+00:00,9.92,129,-10.2,969.5
2025-02-24 22:00:00+00:00,10.61,136,-10.2,969.0
2025-02-24 23:00:00+00:00,10.07,146,-10.1,968.6
2025-02-25 00:00:00+00:00,8.95,155,-10.1,968.1
2025-02-25 01:00:00+00:00,8.59,153,-10.1,967.1
2025-02-25 02:00:00+00:00,8.38,158,-10.0,966.8
2025-02-25 03:00:00+00:00,7.63,169,-10.1,966.7
2025-02-25 04:00:00+00:00,6.85,182,-9.6,966.6
2025-02-25 05:00:00+00:00,6.52,201,-4.6,967.1
2025-02-25 06:00:00+00:00,5.72,219,-4.1,967.5
2025-02-25 07:00:00+00:00,4.33,239,-3.6,967.1
2025-02-25 08:00:00+00:00,3.59,257,-1.3,967.4
2025-02-25 09:00:00+00:00,2.55,269,-1.7,967.2
2025-02-25 10:00:00+00:00,1.38,314,-2.9,966.9
2025-02-25 11:00:00+00:00,1.54,257,-2.6,967.4
2025-02-25 12:00:00+00:00,2.97,253,-2.3,967.4
2025-02-25 13:00:00+00:00,2.35,269,-1.3,967.2
2025-02-25 14:00:00+00:00,1.14,15,-4.4,966.2
2025-02-25 15:00:00+00:00,2.31,51,-6.5,965.1
2025-02-25 16:00:00+00:00,1.49,76,-7.4,965.3
2025-02-25 17:00:00+00:00,1.31,173,-8.9,965.1
2025-02-25 18:00:00+00:00,0.78,195,-8.0,964.9
2025-02-25 19:00:00+00:00,0.39,40,-5.4,964.6
2025-02-25 20:00:00+00:00,1.26,56,-7.8,963.6
2025-02-25 21:00:00+00:00,1.1,87,-7.8,963.5
2025-02-25 22:00:00+00:00,1.31,7,-7.0,963.5
2025-02-25 23:00:00+00:00,2.41,21,-6.4,963.5
2025-02-26 00:00:00+00:00,1.77,40,-6.7,963.8
2025-02-26 01:00:00+00:00,1.82,53,-8.5,963.9
2025-02-26 02:00:00+00:00,2.61,86,-8.1,963.5
2025-02-26 03:00:00+00:00,3.6,104,-8.6,962.9
2025-02-26 04:00:00+00:00,3.85,115,-7.7,962.8
2025-02-26 05:00:00+00:00,3.6,155,-4.3,963.6
2025-02-26 06:00:00+00:00,4.25,200,-3.5,964.4
2025-02-26 07:00:00+00:00,5.49,221,-3.3,965.0
2025-02-26 08:00:00+00:00,7.32,231,-2.3,965.3
2025-02-26 09:00:00+00:00,8.45,238,-2.4,965.7
2025-02-26 10:00:00+00:00,10.09,241,-3.3,966.5
2025-02-26 11:00:00+00:00,11.49,244,-3.3,966.9
2025-02-26 12:00:00+00:00,12.99,246,-3.3,968.1
2025-02-26 13:00:00+00:00,13.05,249,-3.3,969.2
2025-02-26 14:00:00+00:00,13.62,247,-5.0,970.2
2025-02-26 15:00:00+00:00,14.35,250,-5.5,971.0
2025-02-26 16:00:00+00:00,13.68,250,-6.2,971.9
2025-02-26 17:00:00+00:00,13.41,248,-7.2,972.4
2025-02-26 18:00:00+00:00,13.56,246,-7.6,973.0
2025-02-26 19:00:00+00:00,13.71,244,-8.0,973.7
2025-02-26 20:00:00+00:00,13.87,244,-9.3,974.0
2025-02-26 21:00:00+00:00,13.73,247,-9.5,974.5
2025-02-26 22:00:00+00:00,13.77,252,-11.7,974.6
2025-02-26 23:00:00+00:00,13.55,254,-12.1,975.5
2025-02-27 00:00:00+00:00,12.72,256,-12.3,976.1
2025-02-27 01:00:00+00:00,11.52,257,-12.6,976.9
2025-02-27 02:00:00+00:00,10.6,257,-13.7,977.1
2025-02-27 03:00:00+00:00,10.43,257,-13.6,977.8
2025-02-27 04:00:00+00:00,10.54,259,-13.4,977.9
2025-02-27 05:00:00+00:00,10.12,258,-12.0,978.3
2025-02-27 06:00:00+00:00,10.13,258,-11.4,978.5
2025-02-27 07:00:00+00:00,10.19,258,-10.9,978.4
2025-02-27 08:00:00+00:00,10.04,259,-9.1,978.6
2025-02-27 09:00:00+00:00,9.8,262,-8.7,978.3
2025-02-27 10:00:00+00:00,9.17,263,-9.7,978.4
2025-02-27 11:00:00+00:00,8.86,263,-10.1,978.4
2025-02-27 12:00:00+00:00,8.72,263,-10.6,978.2
2025-02-27 13:00:00+00:00,8.63,262,-11.1,978.3
2025-02-27 14:00:00+00:00,8.47,263,-14.1,977.9
2025-02-27 15:00:00+00:00,8.47,263,-14.6,977.4
2025-02-27 16:00:00+00:00,8.44,262,-14.8,977.5
2025-02-27 17:00:00+00:00,8.22,263,-15.5,977.2
2025-02-27 18:00:00+00:00,8.2,264,-15.4,977.3
2025-02-27 19:00:00+00:00,8.22,266,-15.2,977.5
2025-02-27 20:00:00+00:00,8.36,268,-15.4,977.6
2025-02-27 21:00:00+00:00,8.05,272,-15.1,977.6
2025-02-27 22:00:00+00:00,7.53,278,-15.7,977.6
2025-02-27 23:00:00+00:00,7.34,285,-15.9,977.3
2025-02-28 00:00:00+00:00,6.74,290,-16.1,977.6
2025-02-28 01:00:00+00:00,6.11,291,-16.7,977.2
2025-02-28 02:00:00+00:00,5.5,287,-16.8,977.1
2025-02-28 03:00:00+00:00,5.27,279,-16.5,977.4
2025-02-28 04:00:00+00:00,5.05,269,-15.7,977.6
2025-02-28 05:00:00+00:00,4.91,266,-13.1,978.1
2025-02-28 06:00:00+00:00,5.05,262,-12.2,978.2
2025-02-28 07:00:00+00:00,5.3,259,-11.6,978.2
2025-02-28 08:00:00+00:00,5.43,260,-9.5,978.2
2025-02-28 09:00:00+00:00,5.53,264,-9.1,977.7
2025-02-28 10:00:00+00:00,5.93,261,-8.5,977.5
2025-02-28 11:00:00+00:00,6.72,255,-8.7,977.4
2025-02-28 12:00:00+00:00,7.4,254,-9.9,977.4
2025-02-28 13:00:00+00:00,8.03,256,-11.0,977.5
2025-02-28 14:00:00+00:00,8.17,260,-14.1,977.6
2025-02-28 15:00:00+00:00,8.14,264,-14.4,977.3
2025-02-28 16:00:00+00:00,7.72,266,-14.4,977.6
2025-02-28 17:00:00+00:00,7.23,264,-15.6,977.4
2025-02-28 18:00:00+00:00,6.86,260,-15.5,977.8
2025-02-28 19:00:00+00:00,6.75,258,-15.5,977.7
2025-02-28 20:00:00+00:00,6.7,258,-16.5,977.5
2025-02-28 21:00:00+00:00,6.67,257,-16.1,977.6
2025-02-28 22:00:00+00:00,7.07,256,-17.3,977.0
2025-02-28 23:00:00+00:00,7.23,254,-17.6,977.4
2025-03-01 00:00:00+00:00,7.32,252,-17.8,977.6
2025-03-01 01:00:00+00:00,7.61,249,-17.8,977.7
2025-03-01 02:00:00+00:00,7.9,247,-16.9,978.2
2025-03-01 03:00:00+00:00,8.05,245,-15.4,978.9
2025-03-01 04:00:00+00:00,7.83,244,-15.0,979.1
2025-03-01 05:00:00+00:00,7.18,244,-11.4,979.9
2025-03-01 06:00:00+00:00,6.75,243,-10.9,980.0
2025-03-01 07:00:00+00:00,6.6,242,-10.6,980.1
2025-03-01 08:00:00+00:00,6.46,243,-7.7,980.3
2025-03-01 09:00:00+00:00,6.46,244,-7.4,979.8
2025-03-01 10:00:00+00:00,7.08,248,-7.5,979.6
2025-03-01 11:00:00+00:00,7.34,249,-7.9,979.7
2025-03-01 12:00:00+00:00,7.7,251,-8.7,979.4
2025-03-01 13:00:00+00:00,7.97,252,-9.5,979.7
2025-03-01 14:00:00+00:00,8.18,253,-12.6,979.5
2025-03-01 15:00:00+00:00,8.38,250,-12.7,979.3
2025-03-01 16:00:00+00:00,8.52,248,-12.7,979.4
2025-03-01 17:00:00+00:00,8.5,248,-13.6,979.1
2025-03-01 18:00:00+00:00,8.09,249,-13.1,979.3
2025-03-01 19:00:00+00:00,7.73,251,-13.8,978.7
2025-03-01 20:00:00+00:00,7.32,252,-15.0,978.5
2025-03-01 21:00:00+00:00,7.31,251,-14.8,978.3
2025-03-01 22:00:00+00:00,7.62,251,-14.9,979.0
2025-03-01 23:00:00+00:00,7.62,251,-15.5,978.2
2025-03-02 00:00:00+00:00,7.18,250,-16.0,978.0
2025-03-02 01:00:00+00:00,6.63,249,-16.0,977.9
2025-03-02 02:00:00+00:00,6.03,247,-16.7,977.6
2025-03-02 03:00:00+00:00,5.68,245,-15.7,977.8
2025-03-02 04:00:00+00:00,5.26,242,-14.3,978.0
2025-03-02 05:00:00+00:00,5.01,238,-9.9,979.0
2025-03-02 06:00:00+00:00,4.63,235,-9.3,978.5
2025-03-02 07:00:00+00:00,4.1,232,-8.3,978.8
2025-03-02 08:00:00+00:00,3.52,231,-5.8,978.6
2025-03-02 09:00:00+00:00,2.84,229,-5.6,978.2
2025-03-02 10:00:00+00:00,2.15,216,-6.4,977.7
2025-03-02 11:00:00+00:00,1.43,192,-6.6,977.3
2025-03-02 12:00:00+00:00,1.36,144,-5.9,976.7
2025-03-02 13:00:00+00:00,2.39,116,-7.7,976.4
2025-03-02 14:00:00+00:00,3.52,113,-12.2,975.2
2025-03-02 15:00:00+00:00,4.72,114,-12.7,974.7
2025-03-02 16:00:00+00:00,5.82,120,-13.2,974.3
2025-03-02 17:00:00+00:00,6.68,127,-14.4,973.7
2025-03-02 18:00:00+00:00,7.46,133,-14.1,974.2
2025-03-02 19:00:00+00:00,7.86,138,-13.7,973.5
2025-03-02 20:00:00+00:00,8.01,139,-14.2,973.2
2025-03-02 21:00:00+00:00,8.06,135,-14.3,972.4
2025-03-02 22:00:00+00:00,8.23,131,-13.9,972.0
2025-03-02 23:00:00+00:00,8.54,128,-13.7,971.7
2025-03-03 00:00:00+00:00,8.74,132,-13.8,971.8
2025-03-03 01:00:00+00:00,9.04,131,-13.6,971.9
2025-03-03 02:00:00+00:00,9.29,131,-12.2,972.3
2025-03-03 03:00:00+00:00,9.47,131,-11.4,972.6
2025-03-03 04:00:00+00:00,9.47,130,-10.9,972.6
2025-03-03 05:00:00+00:00,9.24,133,-6.9,973.4
2025-03-03 06:00:00+00:00,8.88,134,-6.5,973.4
2025-03-03 07:00:00+00:00,8.58,131,-6.3,973.0
2025-03-03 08:00:00+00:00,8.53,123,-4.7,972.6
2025-03-03 09:00:00+00:00,8.5,115,-4.6,972.2
2025-03-03 10:00:00+00:00,9.42,115,-5.0,972.3
2025-03-03 11:00:00+00:00,9.46,112,-5.1,971.8
2025-03-03 12:00:00+00:00,9.76,114,-5.3,972.1
2025-03-03 13:00:00+00:00,9.76,119,-5.3,972.3
2025-03-03 14:00:00+00:00,9.93,127,-6.4,972.2
2025-03-03 15:00:00+00:00,9.91,133,-6.5,972.0
2025-03-03 16:00:00+00:00,9.25,139,-6.5,971.7
2025-03-03 17:00:00+00:00,8.12,152,-7.4,971.5
2025-03-03 18:00:00+00:00,7.34,169,-7.4,971.6
2025-03-03 19:00:00+00:00,6.99,198,-7.0,971.8
2025-03-03 20:00:00+00:00,8.39,231,-8.0,972.1
2025-03-03 21:00:00+00:00,9.64,242,-7.3,972.9
2025-03-03 22:00:00+00:00,10.24,238,-11.2,973.5
2025-03-03 23:00:00+00:00,9.97,240,-12.0,973.5
2025-03-04 00:00:00+00:00,9.28,240,-12.6,974.0
2025-03-04 01:00:00+00:00,8.97,237,-13.2,974.4
2025-03-04 02:00:00+00:00,8.5,235,-14.4,975.1
2025-03-04 03:00:00+00:00,8.31,230,-14.6,975.6
2025-03-04 04:00:00+00:00,8.03,225,-14.2,976.1
2025-03-04 05:00:00+00:00,7.53,225,-12.1,976.3
2025-03-04 06:00:00+00:00,6.75,225,-12.0,976.1
2025-03-04 07:00:00+00:00,6.88,221,-11.3,976.3
2025-03-04 08:00:00+00:00,7.02,221,-9.3,976.4
2025-03-04 09:00:00+00:00,6.75,225,-8.9,976.2
2025-03-04 10:00:00+00:00,6.72,226,-9.5,976.9
2025-03-04 11:00:00+00:00,6.16,228,-9.6,976.7
2025-03-04 12:00:00+00:00,6.01,234,-9.9,977.3
2025-03-04 13:00:00+00:00,6.03,235,-10.3,977.6
2025-03-04 14:00:00+00:00,6.16,236,-11.8,977.6
2025-03-04 15:00:00+00:00,6.67,233,-12.3,977.6
2025-03-04 16:00:00+00:00,7.52,229,-12.4,977.7
2025-03-04 17:00:00+00:00,8.28,227,-12.7,978.0
2025-03-04 18:00:00+00:00,8.84,226,-12.0,978.1
2025-03-04 19:00:00+00:00,9.66,227,-12.4,978.3
2025-03-04 20:00:00+00:00,10.39,229,-14.2,978.0
2025-03-04 21:00:00+00:00,10.73,228,-15.3,978.3
2025-03-04 22:00:00+00:00,11.52,221,-14.8,979.0
2025-03-04 23:00:00+00:00,12.27,220,-14.5,978.8
2025-03-05 00:00:00+00:00,12.56,220,-14.2,978.9
