time,wind_speed_100m,wind_direction_100m,temperature_2m,surface_pressure
2025-04-11 01:00:00+00:00,9.48,82,7.1,974.6
2025-04-11 02:00:00+00:00,9.38,86,12.5,975.1
2025-04-11 03:00:00+00:00,9.31,87,13.5,974.9
2025-04-11 04:00:00+00:00,10.25,89,13.8,974.0
2025-04-11 05:00:00+00:00,11.55,91,19.4,974.0
2025-04-11 06:00:00+00:00,12.72,93,20.1,973.1
2025-04-11 07:00:00+00:00,13.73,94,20.7,972.2
2025-04-11 08:00:00+00:00,14.38,94,23.6,972.0
2025-04-11 09:00:00+00:00,14.62,93,23.7,971.2
2025-04-11 10:00:00+00:00,14.75,90,23.0,969.2
2025-04-11 11:00:00+00:00,13.95,91,22.8,968.6
2025-04-11 12:00:00+00:00,14.0,91,22.7,968.6
2025-04-11 13:00:00+00:00,13.97,93,21.4,968.4
2025-04-11 14:00:00+00:00,14.32,93,18.2,968.3
2025-04-11 15:00:00+00:00,14.8,95,17.5,968.4
2025-04-11 16:00:00+00:00,14.8,97,17.5,968.4
2025-04-11 17:00:00+00:00,14.71,95,15.9,968.4
2025-04-11 18:00:00+00:00,15.06,92,15.9,968.8
2025-04-11 19:00:00+00:00,15.47,93,15.8,968.6
2025-04-11 20:00:00+00:00,15.5,96,14.0,968.1
2025-04-11 21:00:00+00:00,15.08,99,13.7,967.5
2025-04-11 22:00:00+00:00,15.16,97,13.0,966.2
2025-04-11 23:00:00+00:00,15.04,98,13.0,966.1
2025-04-12 00:00:00+00:00,14.74,98,12.8,966.2
2025-04-12 01:00:00+00:00,14.34,96,12.7,966.0
2025-04-12 02:00:00+00:00,14.06,95,16.7,966.9
2025-04-12 03:00:00+00:00,13.28,94,17.2,966.8
2025-04-12 04:00:00+00:00,12.46,93,17.6,966.6
2025-04-12 05:00:00+00:00,12.07,93,22.0,967.0
2025-04-12 06:00:00+00:00,12.05,95,23.5,966.9
2025-04-12 07:00:00+00:00,11.77,98,23.7,966.7
2025-04-12 08:00:00+00:00,10.64,102,26.5,966.6
2025-04-12 09:00:00+00:00,9.12,105,27.0,966.4
2025-04-12 10:00:00+00:00,9.21,105,25.7,964.4
2025-04-12 11:00:00+00:00,8.42,110,25.8,964.1
2025-04-12 12:00:00+00:00,7.72,110,25.7,964.9
2025-04-12 13:00:00+00:00,6.89,103,21.3,964.0
2025-04-12 14:00:00+00:00,7.72,94,17.6,964.1
2025-04-12 15:00:00+00:00,8.77,94,17.5,964.7
2025-04-12 16:00:00+00:00,7.99,103,17.0,964.9
2025-04-12 17:00:00+00:00,6.37,110,13.7,964.7
2025-04-12 18:00:00+00:00,5.73,106,13.4,964.6
2025-04-12 19:00:00+00:00,6.0,101,13.6,964.9
2025-04-12 20:00:00+00:00,6.4,100,10.0,964.0
2025-04-12 21:00:00+00:00,6.56,103,10.0,964.0
2025-04-12 22:00:00+00:00,7.33,101,9.6,963.5
2025-04-12 23:00:00+00:00,7.48,103,9.2,963.3
2025-04-13 00:00:00+00:00,7.04,107,8.9,963.9
2025-04-13 01:00:00+00:00,6.27,105,9.6,964.0
2025-04-13 02:00:00+00:00,5.63,104,16.1,965.5
2025-04-13 03:00:00+00:00,4.98,103,16.2,965.4
2025-04-13 04:00:00+00:00,4.73,103,16.5,965.4
2025-04-13 05:00:00+00:00,4.42,106,23.4,966.2
2025-04-13 06:00:00+00:00,3.81,109,24.1,966.3
2025-04-13 07:00:00+00:00,3.24,110,24.7,966.1
2025-04-13 08:00:00+00:00,3.08,107,27.4,966.3
2025-04-13 09:00:00+00:00,2.91,102,27.7,966.1
2025-04-13 10:00:00+00:00,3.22,96,27.5,965.1
2025-04-13 11:00:00+00:00,3.47,102,27.3,964.2
2025-04-13 12:00:00+00:00,3.77,112,26.3,965.2
2025-04-13 13:00:00+00:00,3.28,121,20.9,964.0
2025-04-13 14:00:00+00:00,3.11,127,17.6,964.1
2025-04-13 15:00:00+00:00,3.5,127,17.5,964.2
2025-04-13 16:00:00+00:00,3.29,132,18.2,964.4
2025-04-13 17:00:00+00:00,2.86,147,15.6,964.2
2025-04-13 18:00:00+00:00,2.56,159,15.7,964.1
2025-04-13 19:00:00+00:00,2.5,160,14.0,964.2
2025-04-13 20:00:00+00:00,2.66,168,12.5,963.7
2025-04-13 21:00:00+00:00,3.35,194,13.5,964.5
2025-04-13 22:00:00+00:00,7.56,198,12.7,964.0
2025-04-13 23:00:00+00:00,12.78,251,17.2,966.2
2025-04-14 00:00:00+00:00,12.74,262,17.9,967.0
2025-04-14 01:00:00+00:00,13.37,243,16.8,968.1
2025-04-14 02:00:00+00:00,11.32,227,18.8,969.3
2025-04-14 03:00:00+00:00,11.6,225,17.2,969.3
2025-04-14 04:00:00+00:00,13.37,241,18.3,969.8
2025-04-14 05:00:00+00:00,15.92,254,22.4,970.8
2025-04-14 06:00:00+00:00,15.29,255,22.4,971.3
2025-04-14 07:00:00+00:00,15.25,257,22.3,971.2
2025-04-14 08:00:00+00:00,14.96,260,23.9,971.8
2025-04-14 09:00:00+00:00,14.93,262,23.3,972.1
2025-04-14 10:00:00+00:00,13.76,268,21.3,972.3
2025-04-14 11:00:00+00:00,12.81,268,21.3,972.8
2025-04-14 12:00:00+00:00,12.25,270,20.9,973.9
2025-04-14 13:00:00+00:00,12.61,272,20.9,974.6
2025-04-14 14:00:00+00:00,12.4,268,16.6,975.0
2025-04-14 15:00:00+00:00,12.34,265,16.9,975.4
2025-04-14 16:00:00+00:00,10.84,279,17.6,976.7
2025-04-14 17:00:00+00:00,8.26,306,13.0,976.6
2025-04-14 18:00:00+00:00,7.12,322,12.1,977.2
2025-04-14 19:00:00+00:00,6.1,319,11.4,977.6
2025-04-14 20:00:00+00:00,5.79,310,8.8,977.3
2025-04-14 21:00:00+00:00,5.71,305,8.5,977.3
2025-04-14 22:00:00+00:00,5.04,294,6.2,976.9
2025-04-14 23:00:00+00:00,5.05,290,6.0,976.9
2025-04-15 00:00:00+00:00,5.12,296,6.1,976.8
2025-04-15 01:00:00+00:00,4.56,302,5.8,976.7
2025-04-15 02:00:00+00:00,3.09,299,11.0,977.4
2025-04-15 03:00:00+00:00,2.37,305,12.4,977.0
2025-04-15 04:00:00+00:00,2.51,316,14.0,976.7
2025-04-15 05:00:00+00:00,2.41,320,17.1,976.9
2025-04-15 06:00:00+00:00,1.92,321,17.2,975.9
2025-04-15 07:00:00+00:00,1.36,332,17.3,975.2
2025-04-15 08:00:00+00:00,0.7,360,17.9,974.0
2025-04-15 09:00:00+00:00,0.47,72,18.0,973.1
2025-04-15 10:00:00+00:00,1.61,144,17.9,972.6
2025-04-15 11:00:00+00:00,2.18,99,18.2,972.0
2025-04-15 12:00:00+00:00,3.41,101,18.1,971.1
2025-04-15 13:00:00+00:00,4.32,143,18.2,970.4
2025-04-15 14:00:00+00:00,6.76,156,14.9,970.0
2025-04-15 15:00:00+00:00,7.87,130,14.3,968.9
2025-04-15 16:00:00+00:00,7.94,131,14.0,968.4
2025-04-15 17:00:00+00:00,7.32,129,12.5,967.3
2025-04-15 18:00:00+00:00,6.53,125,12.5,966.9
2025-04-15 19:00:00+00:00,5.56,128,12.8,966.5
2025-04-15 20:00:00+00:00,4.89,132,11.8,965.5
2025-04-15 21:00:00+00:00,4.78,133,11.7,964.6
2025-04-15 22:00:00+00:00,4.82,139,10.3,963.9
2025-04-15 23:00:00+00:00,4.7,153,10.1,963.7
2025-04-16 00:00:00+00:00,5.52,162,10.1,963.2
2025-04-16 01:00:00+00:00,6.39,189,10.4,963.4
2025-04-16 02:00:00+00:00,9.29,215,13.4,964.6
2025-04-16 03:00:00+00:00,11.35,230,13.4,964.9
2025-04-16 04:00:00+00:00,12.03,240,14.4,965.2
2025-04-16 05:00:00+00:00,14.96,244,16.2,965.8
2025-04-16 06:00:00+00:00,16.16,251,15.0,967.0
2025-04-16 07:00:00+00:00,14.79,250,14.2,966.9
2025-04-16 08:00:00+00:00,15.69,251,13.0,967.5
2025-04-16 09:00:00+00:00,14.03,255,12.0,967.5
2025-04-16 10:00:00+00:00,12.32,276,12.0,967.9
2025-04-16 11:00:00+00:00,11.27,311,11.4,969.3
2025-04-16 12:00:00+00:00,11.19,311,11.4,971.2
2025-04-16 13:00:00+00:00,9.31,288,11.7,972.1
2025-04-16 14:00:00+00:00,10.52,253,10.8,973.3
2025-04-16 15:00:00+00:00,12.7,237,11.2,974.5
2025-04-16 16:00:00+00:00,13.49,234,11.5,975.2
2025-04-16 17:00:00+00:00,12.44,239,10.8,975.4
2025-04-16 18:00:00+00:00,10.58,250,10.8,975.7
2025-04-16 19:00:00+00:00,8.71,261,10.0,975.7
2025-04-16 20:00:00+00:00,7.1,269,8.9,975.0
2025-04-16 21:00:00+00:00,5.76,273,8.7,974.7
2025-04-16 22:00:00+00:00,3.7,283,7.1,974.0
2025-04-16 23:00:00+00:00,2.25,269,6.2,973.1
2025-04-17 00:00:00+00:00,2.37,222,6.5,973.2
2025-04-17 01:00:00+00:00,3.32,211,7.2,973.1
2025-04-17 02:00:00+00:00,3.29,213,11.9,973.2
2025-04-17 03:00:00+00:00,2.09,213,12.0,972.6
2025-04-17 04:00:00+00:00,1.3,196,12.1,971.8
2025-04-17 05:00:00+00:00,0.81,169,15.8,971.4
2025-04-17 06:00:00+00:00,0.68,163,15.7,970.8
2025-04-17 07:00:00+00:00,0.16,288,15.7,970.2
2025-04-17 08:00:00+00:00,0.45,63,17.3,969.6
2025-04-17 09:00:00+00:00,1.19,105,17.2,968.4
2025-04-17 10:00:00+00:00,3.08,110,16.7,967.0
2025-04-17 11:00:00+00:00,3.61,109,16.8,966.5
2025-04-17 12:00:00+00:00,4.43,120,16.9,966.6
2025-04-17 13:00:00+00:00,5.38,128,16.6,966.4
2025-04-17 14:00:00+00:00,5.08,130,12.2,965.7
2025-04-17 15:00:00+00:00,4.21,133,12.2,966.0
2025-04-17 16:00:00+00:00,3.3,148,12.1,965.7
2025-04-17 17:00:00+00:00,2.45,179,9.8,965.1
2025-04-17 18:00:00+00:00,2.13,231,9.9,964.9
2025-04-17 19:00:00+00:00,2.81,266,10.0,964.7
2025-04-17 20:00:00+00:00,3.41,266,8.8,964.2
2025-04-17 21:00:00+00:00,4.5,258,9.1,963.9
2025-04-17 22:00:00+00:00,5.59,248,8.7,964.1
2025-04-17 23:00:00+00:00,6.52,266,8.8,964.4
2025-04-18 00:00:00+00:00,6.8,299,8.1,965.3
2025-04-18 01:00:00+00:00,6.54,315,6.8,965.8
2025-04-18 02:00:00+00:00,6.05,313,7.6,966.2
2025-04-18 03:00:00+00:00,7.0,314,8.4,966.4
2025-04-18 04:00:00+00:00,7.88,316,9.0,967.0
2025-04-18 05:00:00+00:00,7.4,311,11.1,967.4
2025-04-18 06:00:00+00:00,7.89,305,11.4,967.5
2025-04-18 07:00:00+00:00,9.04,305,11.7,967.6
2025-04-18 08:00:00+00:00,9.73,304,12.0,968.1
2025-04-18 09:00:00+00:00,10.09,302,12.0,968.5
2025-04-18 10:00:00+00:00,9.56,299,11.0,968.8
2025-04-18 11:00:00+00:00,10.02,305,10.8,969.7
2025-04-18 12:00:00+00:00,8.16,301,11.2,970.0
2025-04-18 13:00:00+00:00,6.5,290,11.5,969.9
2025-04-18 14:00:00+00:00,6.28,301,8.4,970.4
2025-04-18 15:00:00+00:00,5.83,327,7.9,971.6
2025-04-18 16:00:00+00:00,5.45,1,7.4,971.4
2025-04-18 17:00:00+00:00,4.74,22,4.0,970.8
2025-04-18 18:00:00+00:00,3.49,34,4.2,971.0
2025-04-18 19:00:00+00:00,2.06,51,4.1,970.9
2025-04-18 20:00:00+00:00,1.36,54,3.5,970.6
2025-04-18 21:00:00+00:00,0.3,99,4.0,970.5
2025-04-18 22:00:00+00:00,1.23,159,1.7,970.8
2025-04-18 23:00:00+00:00,2.59,170,1.4,971.2
2025-04-19 00:00:00+00:00,3.31,177,1.5,971.1
2025-04-19 01:00:00+00:00,3.57,195,2.5,971.9
2025-04-19 02:00:00+00:00,3.94,220,8.3,973.1
2025-04-19 03:00:00+00:00,5.17,261,9.3,973.4
2025-04-19 04:00:00+00:00,7.61,282,9.3,973.3
2025-04-19 05:00:00+00:00,7.99,287,11.4,973.3
2025-04-19 06:00:00+00:00,7.95,288,11.6,973.3
2025-04-19 07:00:00+00:00,8.01,294,11.2,973.1
2025-04-19 08:00:00+00:00,8.3,301,11.4,973.2
2025-04-19 09:00:00+00:00,8.94,310,11.5,973.1
2025-04-19 10:00:00+00:00,7.49,304,10.0,972.5
2025-04-19 11:00:00+00:00,7.36,317,9.6,973.2
2025-04-19 12:00:00+00:00,7.2,335,9.2,973.4
2025-04-19 13:00:00+00:00,7.43,351,9.3,973.5
2025-04-19 14:00:00+00:00,7.31,358,8.1,974.1
2025-04-19 15:00:00+00:00,6.77,5,7.9,975.1
2025-04-19 16:00:00+00:00,5.57,5,7.4,975.5
2025-04-19 17:00:00+00:00,5.26,357,5.0,975.7
2025-04-19 18:00:00+00:00,6.17,349,4.5,976.0
2025-04-19 19:00:00+00:00,6.25,342,3.8,977.1
2025-04-19 20:00:00+00:00,3.86,326,2.4,977.3
2025-04-19 21:00:00+00:00,2.66,265,2.9,977.5
2025-04-19 22:00:00+00:00,4.96,228,1.3,978.1
2025-04-19 23:00:00+00:00,5.58,239,1.1,978.8
2025-04-20 00:00:00+00:00,5.3,254,1.0,979.8
2025-04-20 01:00:00+00:00,4.32,264,0.5,980.5
2025-04-20 02:00:00+00:00,3.0,270,4.1,981.5
2025-04-20 03:00:00+00:00,2.43,284,4.4,982.1
2025-04-20 04:00:00+00:00,1.35,272,4.8,982.1
2025-04-20 05:00:00+00:00,1.4,215,8.9,982.3
2025-04-20 06:00:00+00:00,2.09,226,9.3,982.2
2025-04-20 07:00:00+00:00,3.11,244,9.2,981.6
2025-04-20 08:00:00+00:00,2.81,258,11.8,981.3
2025-04-20 09:00:00+00:00,1.68,260,12.0,980.8
2025-04-20 10:00:00+00:00,1.55,159,14.3,980.6
2025-04-20 11:00:00+00:00,3.44,123,14.4,980.6
2025-04-20 12:00:00+00:00,5.47,108,14.1,981.1
2025-04-20 13:00:00+00:00,7.58,107,14.1,981.2
2025-04-20 14:00:00+00:00,8.46,112,10.2,980.6
2025-04-20 15:00:00+00:00,8.03,112,10.0,980.9
2025-04-20 16:00:00+00:00,7.2,104,9.6,980.7
2025-04-20 17:00:00+00:00,7.16,94,7.5,980.1
2025-04-20 18:00:00+00:00,7.8,90,7.9,980.2
2025-04-20 19:00:00+00:00,7.86,93,8.2,979.8
2025-04-20 20:00:00+00:00,7.31,97,6.5,979.5
2025-04-20 21:00:00+00:00,6.95,100,6.4,979.1
2025-04-20 22:00:00+00:00,6.88,99,4.9,978.5
2025-04-20 23:00:00+00:00,6.82,101,4.7,978.6
2025-04-21 00:00:00+00:00,6.35,100,4.7,978.4
2025-04-21 01:00:00+00:00,5.68,96,4.9,978.7
2025-04-21 02:00:00+00:00,4.6,89,11.5,979.8
2025-04-21 03:00:00+00:00,4.76,86,10.8,979.3
2025-04-21 04:00:00+00:00,4.93,84,10.9,978.9
2025-04-21 05:00:00+00:00,4.91,87,15.5,978.9
2025-04-21 06:00:00+00:00,4.3,91,15.6,978.5
2025-04-21 07:00:00+00:00,3.46,87,15.7,978.1
2025-04-21 08:00:00+00:00,2.8,79,18.7,978.3
2025-04-21 09:00:00+00:00,2.33,80,18.9,977.8
2025-04-21 10:00:00+00:00,2.9,88,19.1,977.4
2025-04-21 11:00:00+00:00,2.51,85,19.3,976.8
2025-04-21 12:00:00+00:00,2.21,108,19.7,977.0
2025-04-21 13:00:00+00:00,2.37,134,18.8,976.8
2025-04-21 14:00:00+00:00,1.47,145,15.0,976.6
2025-04-21 15:00:00+00:00,0.75,86,15.8,977.2
2025-04-21 16:00:00+00:00,1.84,45,16.7,977.5
2025-04-21 17:00:00+00:00,2.35,61,15.2,976.9
2025-04-21 18:00:00+00:00,2.49,100,13.2,976.7
2025-04-21 19:00:00+00:00,2.99,128,12.8,976.5
2025-04-21 20:00:00+00:00,2.9,135,13.5,976.5
2025-04-21 21:00:00+00:00,2.2,131,13.4,976.1
2025-04-21 22:00:00+00:00,2.09,123,11.0,976.1
2025-04-21 23:00:00+00:00,2.26,121,11.3,976.0
2025-04-22 00:00:00+00:00,2.39,116,11.1,976.1
2025-04-22 01:00:00+00:00,3.05,89,9.6,976.2
2025-04-22 02:00:00+00:00,4.2,75,15.1,977.3
2025-04-22 03:00:00+00:00,4.3,78,15.2,977.3
2025-04-22 04:00:00+00:00,4.59,82,15.5,977.2
2025-04-22 05:00:00+00:00,4.73,83,21.0,977.4
2025-04-22 06:00:00+00:00,4.68,84,21.4,977.0
2025-04-22 07:00:00+00:00,4.47,84,21.4,976.3
2025-04-22 08:00:00+00:00,3.97,84,23.6,976.1
2025-04-22 09:00:00+00:00,3.5,80,23.8,975.7
2025-04-22 10:00:00+00:00,4.05,92,22.7,974.7
2025-04-22 11:00:00+00:00,3.5,90,22.8,974.3
2025-04-22 12:00:00+00:00,2.36,95,22.9,974.4
2025-04-22 13:00:00+00:00,1.97,99,22.1,974.6
2025-04-22 14:00:00+00:00,1.74,108,17.0,973.9
2025-04-22 15:00:00+00:00,1.96,128,16.8,974.2
2025-04-22 16:00:00+00:00,1.74,141,17.0,974.3
2025-04-22 17:00:00+00:00,1.37,156,13.9,973.4
2025-04-22 18:00:00+00:00,1.01,200,13.8,973.8
2025-04-22 19:00:00+00:00,1.01,250,13.8,973.7
2025-04-22 20:00:00+00:00,1.0,252,11.8,973.3
2025-04-22 21:00:00+00:00,1.21,232,11.5,973.3
2025-04-22 22:00:00+00:00,1.73,226,11.5,973.5
2025-04-22 23:00:00+00:00,2.77,298,10.6,973.3
2025-04-23 00:00:00+00:00,1.76,305,10.9,973.1
2025-04-23 01:00:00+00:00,0.8,274,11.4,973.3
2025-04-23 02:00:00+00:00,1.44,194,17.0,974.6
2025-04-23 03:00:00+00:00,1.66,173,16.6,974.4
2025-04-23 04:00:00+00:00,1.37,190,17.0,974.4
2025-04-23 05:00:00+00:00,0.57,322,21.7,974.9
2025-04-23 06:00:00+00:00,1.2,358,22.4,974.8
2025-04-23 07:00:00+00:00,0.87,329,23.1,973.9
2025-04-23 08:00:00+00:00,1.7,315,23.8,973.7
2025-04-23 09:00:00+00:00,2.23,314,24.2,973.1
2025-04-23 10:00:00+00:00,1.87,290,23.0,971.9
2025-04-23 11:00:00+00:00,4.5,300,22.2,972.8
2025-04-23 12:00:00+00:00,2.96,248,21.2,973.7
2025-04-23 13:00:00+00:00,7.2,208,21.4,973.8
2025-04-23 14:00:00+00:00,8.36,219,17.5,973.3
2025-04-23 15:00:00+00:00,8.27,225,17.3,974.0
2025-04-23 16:00:00+00:00,8.88,223,17.3,974.1
2025-04-23 17:00:00+00:00,9.43,221,16.5,973.9
2025-04-23 18:00:00+00:00,9.41,223,16.5,973.8
2025-04-23 19:00:00+00:00,9.13,227,16.5,973.8
2025-04-23 20:00:00+00:00,8.98,230,15.3,973.5
2025-04-23 21:00:00+00:00,8.81,231,15.4,973.5
2025-04-23 22:00:00+00:00,7.78,230,14.4,973.3
2025-04-23 23:00:00+00:00,7.4,234,14.5,973.4
2025-04-24 00:00:00+00:00,7.5,236,14.5,973.6
2025-04-24 01:00:00+00:00,7.01,240,14.2,974.3
2025-04-24 02:00:00+00:00,5.23,251,17.2,974.9
2025-04-24 03:00:00+00:00,4.22,260,17.1,975.0
2025-04-24 04:00:00+00:00,3.65,257,17.2,974.9
2025-04-24 05:00:00+00:00,3.76,265,19.8,975.3
2025-04-24 06:00:00+00:00,4.12,284,19.8,975.1
2025-04-24 07:00:00+00:00,4.02,308,20.1,974.3
2025-04-24 08:00:00+00:00,3.42,322,20.3,974.1
2025-04-24 09:00:00+00:00,3.13,321,21.1,973.6
2025-04-24 10:00:00+00:00,2.23,351,21.7,972.4
2025-04-24 11:00:00+00:00,5.51,326,22.2,974.1
2025-04-24 12:00:00+00:00,5.84,344,18.4,974.5
2025-04-24 13:00:00+00:00,3.6,2,18.3,974.4
2025-04-24 14:00:00+00:00,2.32,327,15.1,974.5
2025-04-24 15:00:00+00:00,3.13,299,15.3,975.1
2025-04-24 16:00:00+00:00,4.05,303,15.1,975.3
2025-04-24 17:00:00+00:00,4.53,314,13.2,974.7
2025-04-24 18:00:00+00:00,4.42,326,13.2,974.9
2025-04-24 19:00:00+00:00,4.09,332,13.0,974.8
2025-04-24 20:00:00+00:00,4.09,335,10.7,974.2
2025-04-24 21:00:00+00:00,4.92,336,10.8,974.2
2025-04-24 22:00:00+00:00,4.92,333,9.8,974.3
2025-04-24 23:00:00+00:00,4.97,336,9.4,974.0
2025-04-25 00:00:00+00:00,4.24,339,9.5,974.5
2025-04-25 01:00:00+00:00,2.54,328,9.6,975.0
2025-04-25 02:00:00+00:00,1.5,300,13.9,975.8
2025-04-25 03:00:00+00:00,0.86,306,13.4,975.5
2025-04-25 04:00:00+00:00,0.63,18,13.6,975.2
2025-04-25 05:00:00+00:00,1.64,59,18.2,975.6
2025-04-25 06:00:00+00:00,2.84,66,18.6,975.0
2025-04-25 07:00:00+00:00,3.83,68,19.0,974.4
2025-04-25 08:00:00+00:00,4.55,71,21.3,974.0
2025-04-25 09:00:00+00:00,5.02,75,21.5,973.5
2025-04-25 10:00:00+00:00,5.03,84,21.5,972.7
2025-04-25 11:00:00+00:00,4.66,78,21.7,972.4
2025-04-25 12:00:00+00:00,4.62,68,22.0,972.3
2025-04-25 13:00:00+00:00,4.19,70,22.0,972.2
2025-04-25 14:00:00+00:00,3.72,70,16.6,971.4
2025-04-25 15:00:00+00:00,3.18,64,17.8,971.6
2025-04-25 16:00:00+00:00,2.78,52,19.2,971.8
2025-04-25 17:00:00+00:00,3.09,50,14.7,971.1
2025-04-25 18:00:00+00:00,3.42,61,13.6,970.7
2025-04-25 19:00:00+00:00,4.22,71,12.9,970.7
2025-04-25 20:00:00+00:00,5.23,75,10.2,969.7
2025-04-25 21:00:00+00:00,5.89,75,10.9,970.0
2025-04-25 22:00:00+00:00,6.59,78,11.4,969.2
2025-04-25 23:00:00+00:00,6.63,81,11.4,969.6
2025-04-26 00:00:00+00:00,6.57,77,11.4,969.8
2025-04-26 01:00:00+00:00,6.67,71,13.2,970.4
2025-04-26 02:00:00+00:00,5.9,72,18.3,971.3
2025-04-26 03:00:00+00:00,5.96,82,17.3,971.2
2025-04-26 04:00:00+00:00,5.96,92,17.4,971.0
2025-04-26 05:00:00+00:00,5.9,98,22.3,971.6
2025-04-26 06:00:00+00:00,6.11,101,22.7,971.4
2025-04-26 07:00:00+00:00,6.11,103,23.0,971.1
2025-04-26 08:00:00+00:00,5.84,106,25.6,971.2
2025-04-26 09:00:00+00:00,5.1,111,25.9,971.2
2025-04-26 10:00:00+00:00,3.85,113,25.9,969.8
2025-04-26 11:00:00+00:00,3.21,101,26.1,969.8
2025-04-26 12:00:00+00:00,4.75,112,26.4,970.3
2025-04-26 13:00:00+00:00,5.59,135,24.6,970.4
2025-04-26 14:00:00+00:00,5.39,154,20.1,970.1
2025-04-26 15:00:00+00:00,4.16,167,19.5,970.2
2025-04-26 16:00:00+00:00,2.97,163,18.8,970.3
2025-04-26 17:00:00+00:00,2.94,133,17.8,970.5
2025-04-26 18:00:00+00:00,3.6,117,18.5,970.9
2025-04-26 19:00:00+00:00,3.81,113,17.0,970.8
2025-04-26 20:00:00+00:00,3.92,109,14.4,970.2
2025-04-26 21:00:00+00:00,4.04,105,14.3,970.5
2025-04-26 22:00:00+00:00,4.59,106,12.2,969.9
2025-04-26 23:00:00+00:00,5.08,111,12.7,970.5
2025-04-27 00:00:00+00:00,5.26,118,12.7,970.4
2025-04-27 01:00:00+00:00,4.37,123,12.6,970.7
2025-04-27 02:00:00+00:00,3.11,116,20.2,972.1
2025-04-27 03:00:00+00:00,3.25,100,20.0,972.0
2025-04-27 04:00:00+00:00,3.67,107,20.5,972.3
2025-04-27 05:00:00+00:00,3.96,119,25.5,972.5
2025-04-27 06:00:00+00:00,3.86,132,26.1,972.4
2025-04-27 07:00:00+00:00,3.39,149,26.7,971.9
2025-04-27 08:00:00+00:00,3.04,171,29.0,971.8
2025-04-27 09:00:00+00:00,2.8,190,29.3,971.5
2025-04-27 10:00:00+00:00,3.62,213,28.9,970.4
2025-04-27 11:00:00+00:00,3.24,218,29.6,970.3
2025-04-27 12:00:00+00:00,3.5,182,29.8,970.2
2025-04-27 13:00:00+00:00,5.98,192,28.3,970.2
2025-04-27 14:00:00+00:00,7.88,218,22.9,969.5
2025-04-27 15:00:00+00:00,7.72,222,22.4,969.6
2025-04-27 16:00:00+00:00,7.6,206,22.0,969.7
2025-04-27 17:00:00+00:00,8.9,191,20.4,969.1
2025-04-27 18:00:00+00:00,8.94,190,21.2,969.4
2025-04-27 19:00:00+00:00,7.97,190,20.6,969.3
2025-04-27 20:00:00+00:00,6.76,184,18.5,968.7
2025-04-27 21:00:00+00:00,7.45,165,17.6,967.9
2025-04-27 22:00:00+00:00,8.07,164,18.4,967.2
2025-04-27 23:00:00+00:00,7.32,168,17.3,967.4
2025-04-28 00:00:00+00:00,6.5,180,18.7,967.5
2025-04-28 01:00:00+00:00,4.9,181,18.6,967.7
2025-04-28 02:00:00+00:00,1.38,131,22.7,968.4
2025-04-28 03:00:00+00:00,3.38,65,21.8,968.5
2025-04-28 04:00:00+00:00,3.48,58,22.1,968.4
2025-04-28 05:00:00+00:00,2.95,39,25.7,969.0
2025-04-28 06:00:00+00:00,2.38,8,27.1,969.3
2025-04-28 07:00:00+00:00,1.38,347,27.3,969.2
2025-04-28 08:00:00+00:00,1.3,254,29.5,969.4
2025-04-28 09:00:00+00:00,3.21,239,30.5,968.8
2025-04-28 10:00:00+00:00,4.52,235,30.3,967.5
2025-04-28 11:00:00+00:00,6.41,239,30.7,968.3
2025-04-28 12:00:00+00:00,6.65,238,30.6,968.1
2025-04-28 13:00:00+00:00,8.28,231,29.5,968.1
2025-04-28 14:00:00+00:00,9.28,233,25.6,968.1
2025-04-28 15:00:00+00:00,7.58,256,25.5,968.8
2025-04-28 16:00:00+00:00,5.58,287,25.3,969.5
2025-04-28 17:00:00+00:00,3.37,302,22.4,969.2
2025-04-28 18:00:00+00:00,2.22,278,21.3,969.5
2025-04-28 19:00:00+00:00,2.77,253,21.5,969.3
2025-04-28 20:00:00+00:00,3.21,239,20.5,969.3
2025-04-28 21:00:00+00:00,3.89,224,20.7,968.9
2025-04-28 22:00:00+00:00,4.59,196,17.8,967.7
2025-04-28 23:00:00+00:00,4.05,189,17.6,967.9
2025-04-29 00:00:00+00:00,3.4,170,17.8,968.0
2025-04-29 01:00:00+00:00,3.51,139,18.8,968.5
2025-04-29 02:00:00+00:00,3.32,102,24.1,969.5
2025-04-29 03:00:00+00:00,3.77,85,24.0,969.3
2025-04-29 04:00:00+00:00,4.02,95,24.7,969.4
2025-04-29 05:00:00+00:00,4.34,105,29.9,969.5
2025-04-29 06:00:00+00:00,4.54,111,30.4,968.9
2025-04-29 07:00:00+00:00,4.32,118,30.7,968.2
2025-04-29 08:00:00+00:00,3.87,130,32.7,967.9
2025-04-29 09:00:00+00:00,3.48,141,33.2,967.1
2025-04-29 10:00:00+00:00,3.66,183,32.6,965.1
2025-04-29 11:00:00+00:00,3.76,207,33.0,965.0
2025-04-29 12:00:00+00:00,3.97,249,33.2,966.1
2025-04-29 13:00:00+00:00,0.98,345,31.7,965.7
2025-04-29 14:00:00+00:00,2.0,180,28.4,965.3
2025-04-29 15:00:00+00:00,9.49,304,26.9,967.1
2025-04-29 16:00:00+00:00,14.54,334,27.0,968.9
2025-04-29 17:00:00+00:00,12.33,344,22.7,968.9
2025-04-29 18:00:00+00:00,9.57,333,22.0,970.0
