time,wind_speed_100m,wind_speed_100m_previous_day1,wind_speed_100m_previous_day2,wind_speed_10m,wind_speed_10m_previous_day1,wind_speed_10m_previous_day2,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2
2026-02-09 14:00:00+00:00,12.52,11.61,13.5,6.98,6.28,7.78,2.1,2.6,3.1
2026-02-09 15:00:00+00:00,12.11,10.72,12.85,6.62,5.57,7.25,1.7,2.0,2.6
2026-02-09 16:00:00+00:00,10.94,9.96,11.05,5.74,4.97,5.82,1.4,1.7,1.7
2026-02-09 17:00:00+00:00,9.51,9.14,8.76,4.85,4.44,4.12,1.2,1.4,0.7
2026-02-09 18:00:00+00:00,8.55,8.35,7.24,4.24,3.88,3.1,1.0,1.1,0.1
2026-02-09 19:00:00+00:00,8.54,7.38,6.92,4.28,3.22,2.9,0.9,0.6,-0.0
2026-02-09 20:00:00+00:00,9.08,6.43,7.11,4.52,2.7,3.03,0.8,0.0,0.2
2026-02-09 21:00:00+00:00,9.27,5.64,7.38,4.62,2.21,3.28,0.7,-0.4,0.4
2026-02-09 22:00:00+00:00,8.9,5.43,7.82,4.27,2.0,3.49,0.3,-0.6,0.4
2026-02-09 23:00:00+00:00,8.35,5.45,8.26,3.74,1.91,3.69,-0.2,-0.7,0.3
2026-02-10 00:00:00+00:00,7.3,4.55,7.49,3.08,1.55,3.3,-0.6,-0.7,0.3
2026-02-10 01:00:00+00:00,5.1,2.01,4.56,2.09,0.57,1.88,-1.2,-0.9,0.2
2026-02-10 02:00:00+00:00,2.38,1.46,1.4,1.06,1.12,0.89,-1.7,-1.0,0.1
2026-02-10 03:00:00+00:00,0.81,4.0,3.2,0.63,2.3,2.02,-1.3,-0.5,0.6
2026-02-10 04:00:00+00:00,1.43,5.02,3.81,0.76,3.01,2.32,0.8,1.0,1.9
2026-02-10 05:00:00+00:00,2.28,5.24,3.42,0.91,3.45,2.11,3.8,3.2,3.6
2026-02-10 06:00:00+00:00,3.36,5.24,3.42,1.46,3.69,2.28,6.5,5.2,5.4
2026-02-10 07:00:00+00:00,4.78,5.3,4.49,2.69,3.67,3.13,8.7,7.1,7.4
2026-02-10 08:00:00+00:00,6.21,5.25,5.85,4.0,3.32,4.15,10.5,8.8,9.4
2026-02-10 09:00:00+00:00,7.01,4.94,6.46,4.73,2.92,4.46,11.1,9.4,10.3
2026-02-10 10:00:00+00:00,7.21,4.78,6.11,4.3,2.38,3.76,9.6,8.2,9.0
2026-02-10 11:00:00+00:00,6.82,4.65,5.04,3.31,1.89,2.34,6.9,6.0,6.6
2026-02-10 12:00:00+00:00,4.96,3.39,2.84,1.84,1.08,0.67,4.7,4.2,4.6
2026-02-10 13:00:00+00:00,0.71,1.97,1.53,1.0,1.63,1.46,3.4,3.4,3.7
2026-02-10 14:00:00+00:00,5.8,7.09,7.02,3.41,4.06,4.02,2.5,3.0,3.2
2026-02-10 15:00:00+00:00,10.63,11.59,11.45,5.59,6.24,6.11,1.9,2.6,2.8
2026-02-10 16:00:00+00:00,13.16,13.95,13.86,7.13,7.72,7.62,2.0,2.2,2.3
2026-02-10 17:00:00+00:00,14.52,15.09,15.08,8.25,8.84,8.81,2.4,1.8,2.0
2026-02-10 18:00:00+00:00,15.18,15.49,15.68,8.93,9.31,9.39,2.6,1.5,1.7
2026-02-10 19:00:00+00:00,15.36,15.05,15.48,9.13,9.03,9.31,2.5,1.2,1.5
2026-02-10 20:00:00+00:00,14.99,13.87,14.58,8.9,8.1,8.65,2.1,1.0,1.3
2026-02-10 21:00:00+00:00,13.78,12.61,13.51,7.96,7.22,7.85,1.8,1.0,1.2
2026-02-10 22:00:00+00:00,11.16,11.81,12.35,6.02,6.55,7.0,1.6,1.3,1.4
2026-02-10 23:00:00+00:00,8.4,11.01,11.09,4.24,6.0,6.04,1.4,1.7,1.8
2026-02-11 00:00:00+00:00,6.99,9.62,9.62,3.96,5.1,5.01,1.2,2.0,1.9
2026-02-11 01:00:00+00:00,5.7,7.15,7.69,3.05,3.64,3.77,0.9,1.7,1.3
2026-02-11 02:00:00+00:00,4.55,4.5,5.61,2.21,2.1,2.57,0.6,1.2,0.5
2026-02-11 03:00:00+00:00,4.71,3.31,4.49,3.0,1.58,2.01,1.1,1.3,0.7
2026-02-11 04:00:00+00:00,7.92,3.62,5.29,5.41,1.84,2.84,3.1,2.8,2.7
2026-02-11 05:00:00+00:00,12.35,4.33,6.8,8.27,2.53,4.3,5.8,5.0,5.7
2026-02-11 06:00:00+00:00,13.43,4.22,6.96,8.88,2.6,4.59,8.0,6.8,8.1
2026-02-11 07:00:00+00:00,8.25,2.35,4.4,5.3,1.32,2.77,9.4,8.1,9.5
2026-02-11 08:00:00+00:00,0.36,0.6,0.61,0.61,0.82,0.57,10.1,9.0,10.3
2026-02-11 09:00:00+00:00,7.16,3.5,3.85,5.19,2.8,3.14,9.9,9.0,10.1
2026-02-11 10:00:00+00:00,10.69,6.79,7.82,7.34,4.77,5.51,7.9,7.4,8.0
2026-02-11 11:00:00+00:00,12.71,10.36,11.83,8.34,6.68,7.78,4.9,4.8,4.9
2026-02-11 12:00:00+00:00,13.92,12.81,14.63,8.83,8.07,9.28,2.4,2.7,2.4
2026-02-11 13:00:00+00:00,14.27,13.35,15.26,8.95,8.32,9.55,1.3,1.8,1.3
2026-02-11 14:00:00+00:00,13.95,12.81,14.56,8.64,7.88,9.1,0.7,1.3,0.9
2026-02-11 15:00:00+00:00,13.32,12.02,13.71,8.17,7.28,8.51,0.3,1.0,0.6
2026-02-11 16:00:00+00:00,12.28,11.14,13.02,7.38,6.71,8.14,-0.0,0.7,0.6
2026-02-11 17:00:00+00:00,10.96,10.16,12.28,6.52,6.0,7.56,-0.2,0.7,0.7
2026-02-11 18:00:00+00:00,9.73,9.31,11.45,5.69,5.49,7.11,-0.2,0.6,0.8
2026-02-11 19:00:00+00:00,8.54,8.86,10.69,4.89,5.16,6.59,-0.1,0.6,0.6
2026-02-11 20:00:00+00:00,7.38,8.63,10.08,4.06,4.92,6.02,0.0,0.7,0.3
2026-02-11 21:00:00+00:00,6.35,8.23,9.52,3.36,4.62,5.58,0.1,0.7,0.1
2026-02-11 22:00:00+00:00,5.69,7.82,9.31,2.91,4.3,5.46,0.0,0.6,-0.1
2026-02-11 23:00:00+00:00,5.52,7.31,9.25,2.91,3.98,5.39,-0.2,0.4,-0.2
2026-02-12 00:00:00+00:00,5.41,6.65,8.79,3.01,3.52,5.22,-0.4,0.2,-0.4
2026-02-12 01:00:00+00:00,5.01,5.83,7.47,2.91,2.8,4.51,-0.5,-0.4,-0.6
2026-02-12 02:00:00+00:00,4.41,4.8,5.58,2.63,2.09,3.54,-0.5,-1.0,-0.8
2026-02-12 03:00:00+00:00,3.45,3.67,4.1,2.1,1.44,2.7,-0.5,-1.2,-0.8
2026-02-12 04:00:00+00:00,1.68,1.99,3.24,0.9,0.72,2.3,-0.5,-0.6,-0.2
2026-02-12 05:00:00+00:00,0.73,0.22,2.61,0.6,0.54,2.0,-0.3,0.5,0.6
2026-02-12 06:00:00+00:00,2.3,1.5,2.3,1.7,1.1,1.8,0.1,1.6,1.3
2026-02-12 07:00:00+00:00,2.72,2.2,2.0,2.01,1.51,1.7,1.1,2.7,1.9
2026-02-12 08:00:00+00:00,2.55,2.3,1.81,1.94,1.61,1.6,2.4,3.8,2.5
2026-02-12 09:00:00+00:00,2.21,1.6,2.22,1.71,1.2,1.81,3.1,4.1,2.6
2026-02-12 10:00:00+00:00,2.25,0.61,3.71,1.44,0.2,2.51,2.8,3.2,1.9
2026-02-12 11:00:00+00:00,2.4,3.5,5.6,1.03,2.1,3.4,2.0,1.4,0.7
2026-02-12 12:00:00+00:00,2.1,5.6,7.0,0.92,3.41,4.0,1.1,0.1,-0.2
2026-02-12 13:00:00+00:00,1.58,6.0,7.13,1.25,3.7,4.01,0.4,-0.5,-0.5
2026-02-12 14:00:00+00:00,3.32,5.41,6.71,2.1,3.51,3.85,-0.3,-0.8,-0.6
2026-02-12 15:00:00+00:00,4.82,4.83,6.21,2.72,3.11,3.59,-0.8,-1.0,-0.6
2026-02-12 16:00:00+00:00,4.85,4.32,5.63,2.86,2.71,3.37,-1.2,-1.1,-0.6
2026-02-12 17:00:00+00:00,4.1,3.6,4.97,2.6,2.2,3.04,-1.4,-1.0,-0.6
2026-02-12 18:00:00+00:00,3.1,3.0,4.22,2.12,1.71,2.72,-1.6,-1.1,-0.8
2026-02-12 19:00:00+00:00,1.96,2.3,3.45,1.36,1.1,2.2,-1.8,-1.8,-1.4
2026-02-12 20:00:00+00:00,0.5,1.65,2.7,0.45,0.58,1.6,-2.0,-2.7,-2.3
2026-02-12 21:00:00+00:00,0.81,1.21,2.22,0.67,0.54,1.2,-2.1,-3.3,-3.0
2026-02-12 22:00:00+00:00,1.88,1.17,2.14,1.13,0.42,1.0,-2.3,-3.4,-3.2
2026-02-12 23:00:00+00:00,2.82,1.3,2.22,1.35,0.61,1.02,-2.5,-3.2,-3.3
2026-02-13 00:00:00+00:00,3.45,1.3,2.3,1.42,0.85,1.1,-2.6,-3.1,-3.3
2026-02-13 01:00:00+00:00,3.96,1.0,2.41,1.35,0.82,1.3,-2.5,-3.1,-3.2
2026-02-13 02:00:00+00:00,4.14,0.58,2.55,1.12,0.73,1.63,-2.2,-3.2,-3.0
2026-02-13 03:00:00+00:00,3.61,0.36,2.69,0.91,0.76,1.84,-2.0,-3.0,-2.8
2026-02-13 04:00:00+00:00,1.61,0.51,2.75,1.17,0.81,2.02,-1.8,-2.3,-2.4
2026-02-13 05:00:00+00:00,1.41,1.04,2.71,1.91,1.02,2.01,-1.7,-1.4,-2.0
2026-02-13 06:00:00+00:00,3.3,1.17,2.5,2.5,1.03,1.9,-1.5,-0.4,-1.4
2026-02-13 07:00:00+00:00,3.31,0.9,1.8,2.21,0.67,1.4,-1.0,0.5,-0.4
2026-02-13 08:00:00+00:00,2.31,1.78,0.85,1.71,0.92,0.63,-0.3,1.4,0.8
2026-02-13 09:00:00+00:00,1.72,2.82,0.28,1.28,1.39,0.22,-0.1,2.0,1.4
2026-02-13 10:00:00+00:00,1.53,2.91,1.14,1.13,1.17,0.41,-0.8,2.0,0.8
2026-02-13 11:00:00+00:00,1.36,2.51,2.28,1.0,0.64,0.7,-1.9,1.6,-0.3
2026-02-13 12:00:00+00:00,0.92,2.82,3.58,0.78,0.72,1.14,-2.8,1.3,-1.1
2026-02-13 13:00:00+00:00,0.36,4.35,5.23,0.36,1.72,2.06,-3.3,1.2,-0.9
2026-02-13 14:00:00+00:00,1.94,6.61,7.04,0.41,3.26,3.35,-3.6,1.2,-0.3
2026-02-13 15:00:00+00:00,4.0,8.57,8.67,1.41,4.74,4.43,-3.5,1.0,0.2
2026-02-13 16:00:00+00:00,6.93,10.15,9.81,3.26,5.82,5.32,-2.8,0.6,0.3
2026-02-13 17:00:00+00:00,10.35,11.54,10.79,5.65,6.71,6.04,-1.7,0.1,0.4
2026-02-13 18:00:00+00:00,12.85,12.53,11.42,7.47,7.34,6.57,-0.8,-0.3,0.4
2026-02-13 19:00:00+00:00,13.76,13.03,11.77,8.29,7.75,6.84,-0.3,-0.4,0.4
2026-02-13 20:00:00+00:00,13.86,13.19,11.85,8.49,7.8,6.84,0.1,-0.3,0.4
2026-02-13 21:00:00+00:00,13.56,13.0,11.66,8.32,7.71,6.66,0.1,-0.2,0.3
2026-02-13 22:00:00+00:00,12.84,12.5,11.35,7.8,7.29,6.44,-0.3,-0.4,0.2
2026-02-13 23:00:00+00:00,11.7,11.65,10.72,6.89,6.71,6.04,-1.1,-0.6,0.1
2026-02-14 00:00:00+00:00,10.62,10.69,9.56,6.04,6.0,5.19,-1.6,-0.6,0.0
2026-02-14 01:00:00+00:00,9.28,9.59,7.09,5.14,5.19,3.48,-1.6,-0.5,-0.0
2026-02-14 02:00:00+00:00,7.94,8.35,4.3,4.14,4.27,1.55,-1.4,-0.3,-0.0
2026-02-14 03:00:00+00:00,7.09,7.16,2.68,3.61,3.49,1.26,-0.9,0.1,0.4
2026-02-14 04:00:00+00:00,7.34,6.02,2.28,3.76,2.86,1.08,0.1,1.0,1.7
2026-02-14 05:00:00+00:00,8.16,4.78,2.51,4.18,2.18,1.5,1.4,2.2,3.4
2026-02-14 06:00:00+00:00,8.13,3.13,2.38,4.2,1.34,1.68,2.5,3.0,4.5
2026-02-14 07:00:00+00:00,6.54,0.73,0.71,3.31,0.36,0.51,3.3,3.4,4.7
2026-02-14 08:00:00+00:00,4.29,2.7,2.7,2.02,1.8,2.11,3.9,3.5,4.4
2026-02-14 09:00:00+00:00,2.66,4.64,4.92,1.13,2.82,3.7,3.9,3.3,3.8
2026-02-14 10:00:00+00:00,2.52,4.32,5.82,1.13,2.6,4.1,3.0,2.5,3.0
2026-02-14 11:00:00+00:00,3.09,3.0,6.11,1.49,1.73,3.9,1.6,1.4,1.9
2026-02-14 12:00:00+00:00,3.09,2.12,6.22,1.56,1.21,3.6,0.3,0.3,1.0
2026-02-14 13:00:00+00:00,1.71,2.5,6.28,0.71,1.1,3.42,-0.7,-0.8,0.6
2026-02-14 14:00:00+00:00,0.28,3.59,6.11,0.58,1.48,3.32,-1.4,-1.9,0.5
2026-02-14 15:00:00+00:00,1.66,4.11,5.79,1.39,1.78,2.97,-2.0,-2.7,0.4
2026-02-14 16:00:00+00:00,2.16,3.72,5.1,1.3,1.49,2.35,-2.2,-3.0,0.2
2026-02-14 17:00:00+00:00,2.3,2.83,4.04,0.81,0.71,1.81,-2.1,-3.1,0.1
2026-02-14 18:00:00+00:00,2.06,1.98,3.1,0.42,0.22,1.44,-2.0,-3.1,-0.2
2026-02-14 19:00:00+00:00,1.27,1.36,2.11,0.41,0.1,1.14,-2.0,-3.1,-0.7
2026-02-14 20:00:00+00:00,1.44,0.81,1.14,0.64,0.14,0.71,-2.1,-3.1,-1.3
2026-02-14 21:00:00+00:00,2.83,0.54,0.45,1.08,0.32,0.78,-2.0,-3.1,-1.8
2026-02-14 22:00:00+00:00,4.09,1.14,2.02,1.73,0.6,1.3,-1.7,-3.3,-2.4
2026-02-14 23:00:00+00:00,5.39,2.16,3.96,2.41,1.0,2.01,-1.4,-3.6,-2.9
2026-02-15 00:00:00+00:00,6.79,3.62,5.7,3.21,1.7,2.73,-1.0,-3.4,-2.9
2026-02-15 01:00:00+00:00,8.32,5.72,7.18,4.2,2.84,3.58,-0.7,-2.6,-2.3
2026-02-15 02:00:00+00:00,10.02,8.13,8.63,5.38,4.27,4.66,-0.4,-1.4,-1.2
2026-02-15 03:00:00+00:00,11.33,10.0,9.87,6.32,5.54,5.46,0.3,-0.1,-0.1
2026-02-15 04:00:00+00:00,12.29,11.01,11.09,6.84,6.45,6.13,1.4,1.1,0.7
2026-02-15 05:00:00+00:00,12.95,11.61,12.09,7.17,7.2,6.62,2.9,2.3,1.5
2026-02-15 06:00:00+00:00,13.08,11.9,12.75,7.36,7.65,7.03,4.2,3.4,2.3
2026-02-15 07:00:00+00:00,12.19,11.77,12.71,7.39,7.92,7.47,5.6,4.7,3.3
2026-02-15 08:00:00+00:00,10.75,11.33,12.33,7.29,7.96,7.87,6.9,5.8,4.3
2026-02-15 09:00:00+00:00,9.75,10.99,11.9,7.03,7.74,7.97,7.6,6.5,4.9
2026-02-15 10:00:00+00:00,9.62,10.76,11.7,6.56,7.16,7.62,7.2,6.2,5.0
2026-02-15 11:00:00+00:00,10.02,10.5,11.42,6.07,6.36,6.99,6.2,5.4,4.7
2026-02-15 12:00:00+00:00,10.28,10.34,11.26,5.6,5.82,6.54,5.2,4.6,4.3
2026-02-15 13:00:00+00:00,10.31,10.44,11.23,5.41,5.77,6.41,4.5,4.0,3.8
2026-02-15 14:00:00+00:00,10.31,10.7,11.16,5.41,5.95,6.45,3.8,3.5,3.0
2026-02-15 15:00:00+00:00,10.16,10.85,11.1,5.37,6.04,6.36,3.2,3.1,2.5
2026-02-15 16:00:00+00:00,9.68,10.69,10.79,5.01,5.92,6.13,2.9,2.8,2.2
2026-02-15 17:00:00+00:00,8.99,10.33,10.44,4.59,5.75,5.91,2.8,2.7,2.0
2026-02-15 18:00:00+00:00,8.66,10.11,10.29,4.37,5.58,5.78,2.7,2.6,1.9
2026-02-15 19:00:00+00:00,8.92,10.25,10.29,4.65,5.71,5.75,2.7,2.6,1.9
2026-02-15 20:00:00+00:00,9.56,10.51,10.47,5.2,5.8,5.94,2.8,2.7,1.9
2026-02-15 21:00:00+00:00,10.18,10.55,10.47,5.68,5.88,5.94,2.8,2.7,1.9
2026-02-15 22:00:00+00:00,10.53,10.2,10.38,5.9,5.64,5.8,2.5,2.6,1.8
2026-02-15 23:00:00+00:00,10.94,9.59,10.25,5.99,5.41,5.56,2.1,2.6,1.6
2026-02-16 00:00:00+00:00,11.2,9.19,10.12,6.13,5.23,5.46,1.9,2.6,1.5
2026-02-16 01:00:00+00:00,11.41,9.23,10.05,6.35,5.32,5.5,1.9,2.6,1.5
2026-02-16 02:00:00+00:00,11.63,9.53,10.1,6.59,5.47,5.68,1.9,2.7,1.7
2026-02-16 03:00:00+00:00,11.72,9.8,10.07,6.77,5.8,5.73,2.3,3.2,2.0
2026-02-16 04:00:00+00:00,11.54,10.02,10.09,6.95,6.28,5.5,3.2,4.2,2.2
2026-02-16 05:00:00+00:00,11.32,10.34,10.02,7.02,6.85,5.28,4.5,5.6,2.6
2026-02-16 06:00:00+00:00,10.98,10.52,9.8,7.02,7.2,5.06,5.7,6.8,3.2
2026-02-16 07:00:00+00:00,10.32,10.44,9.11,6.89,7.33,5.06,6.9,7.8,4.4
2026-02-16 08:00:00+00:00,9.68,10.36,8.13,6.78,7.25,5.28,8.0,8.6,5.9
2026-02-16 09:00:00+00:00,9.3,10.07,7.89,6.61,6.99,5.5,8.5,8.9,6.8
2026-02-16 10:00:00+00:00,9.46,9.71,8.84,6.3,6.32,5.77,8.0,8.2,6.5
2026-02-16 11:00:00+00:00,10.06,9.24,10.32,5.96,5.37,6.17,7.0,6.9,5.6
2026-02-16 12:00:00+00:00,10.4,8.92,11.46,5.69,4.65,6.4,6.0,5.8,4.7
2026-02-16 13:00:00+00:00,10.47,8.77,11.55,5.5,4.43,6.31,5.4,5.1,4.0
2026-02-16 14:00:00+00:00,10.35,8.8,11.33,5.55,4.43,6.0,5.0,4.7,3.3
2026-02-16 15:00:00+00:00,10.23,8.75,11.01,5.46,4.43,5.83,4.7,4.4,2.9
2026-02-16 16:00:00+00:00,10.18,8.62,10.96,5.41,4.3,5.78,4.6,4.2,2.7
2026-02-16 17:00:00+00:00,10.22,8.54,10.99,5.41,4.25,5.86,4.7,4.2,2.8
2026-02-16 18:00:00+00:00,10.22,8.51,11.03,5.37,4.25,5.95,4.7,4.2,2.8
2026-02-16 19:00:00+00:00,10.08,8.92,11.25,5.28,4.57,6.17,4.5,4.0,2.7
2026-02-16 20:00:00+00:00,9.92,9.4,11.66,5.23,4.88,6.35,4.3,3.8,2.4
2026-02-16 21:00:00+00:00,9.84,9.46,11.66,5.14,4.98,6.31,4.0,3.6,2.4
2026-02-16 22:00:00+00:00,9.9,8.57,11.12,5.19,4.46,5.99,3.6,3.4,2.7
2026-02-16 23:00:00+00:00,10.06,7.38,10.23,5.28,3.64,5.55,3.3,3.2,3.2
2026-02-17 00:00:00+00:00,9.84,6.49,9.4,5.2,3.08,5.06,3.0,3.0,3.4
2026-02-17 01:00:00+00:00,8.85,6.45,8.7,4.72,3.16,4.53,2.8,2.8,2.9
2026-02-17 02:00:00+00:00,7.49,6.96,8.0,4.02,3.58,3.98,2.7,2.7,2.2
2026-02-17 03:00:00+00:00,6.77,7.22,7.33,3.61,3.94,3.61,2.8,2.7,2.2
2026-02-17 04:00:00+00:00,7.34,6.95,6.5,3.85,3.85,3.35,3.2,3.2,3.4
2026-02-17 05:00:00+00:00,8.45,6.59,5.83,4.39,3.58,3.27,3.8,3.9,5.3
2026-02-17 06:00:00+00:00,9.12,6.24,5.46,4.8,3.38,3.31,4.7,4.6,6.6
2026-02-17 07:00:00+00:00,8.51,6.11,5.46,4.83,3.38,3.31,6.2,5.4,6.8
2026-02-17 08:00:00+00:00,7.24,6.07,5.59,4.81,3.48,3.49,7.9,6.1,6.5
2026-02-17 09:00:00+00:00,6.74,6.36,6.15,4.9,3.64,3.76,9.0,6.5,6.2
2026-02-17 10:00:00+00:00,7.5,7.08,7.19,5.15,3.99,4.3,8.8,6.6,6.0
2026-02-17 11:00:00+00:00,8.82,8.1,8.67,5.35,4.48,4.97,7.8,6.3,5.7
2026-02-17 12:00:00+00:00,10.06,9.08,9.84,5.69,4.97,5.55,6.9,5.9,5.4
2026-02-17 13:00:00+00:00,10.85,10.12,10.64,6.08,5.64,5.9,6.0,5.3,4.8
2026-02-17 14:00:00+00:00,11.52,11.31,11.25,6.53,6.26,6.26,5.1,4.4,4.2
2026-02-17 15:00:00+00:00,11.96,12.02,11.74,6.84,6.71,6.48,4.4,3.8,3.6
2026-02-17 16:00:00+00:00,12.03,12.11,12.19,6.84,6.71,6.8,4.0,3.4,3.3
2026-02-17 17:00:00+00:00,11.83,11.85,12.5,6.58,6.54,7.11,3.7,3.2,3.0
2026-02-17 18:00:00+00:00,11.78,11.59,12.78,6.49,6.32,7.29,3.5,3.1,2.8
2026-02-17 19:00:00+00:00,12.04,11.49,12.79,6.66,6.18,7.34,3.4,2.9,2.6
2026-02-17 20:00:00+00:00,12.4,11.4,12.78,7.07,6.18,7.35,3.5,2.8,2.4
2026-02-17 21:00:00+00:00,12.58,11.37,12.71,7.2,6.15,7.32,3.5,2.7,2.3
2026-02-17 22:00:00+00:00,12.42,11.29,12.59,7.02,6.17,7.19,3.1,2.6,2.0
2026-02-17 23:00:00+00:00,12.02,11.31,12.4,6.76,6.2,7.09,2.7,2.5,1.8
2026-02-18 00:00:00+00:00,11.92,11.45,12.34,6.72,6.29,7.04,2.5,2.6,1.7
2026-02-18 01:00:00+00:00,12.3,11.65,12.44,7.12,6.58,7.12,2.6,2.9,1.9
2026-02-18 02:00:00+00:00,12.79,11.89,12.63,7.69,7.0,7.38,2.9,3.2,2.3
2026-02-18 03:00:00+00:00,13.26,12.15,12.62,8.23,7.38,7.65,3.6,4.0,3.2
2026-02-18 04:00:00+00:00,13.34,12.39,12.4,8.5,7.78,7.87,4.9,5.3,4.7
2026-02-18 05:00:00+00:00,13.25,12.66,11.96,8.68,8.25,8.14,6.5,6.9,6.7
2026-02-18 06:00:00+00:00,13.08,12.71,11.79,8.72,8.52,8.41,8.0,8.4,8.5
2026-02-18 07:00:00+00:00,12.74,12.61,11.98,8.81,8.72,8.68,9.5,9.9,9.8
2026-02-18 08:00:00+00:00,12.34,12.41,12.39,8.75,8.82,8.96,10.9,11.2,10.8
2026-02-18 09:00:00+00:00,11.99,12.27,12.48,8.54,8.73,8.82,11.6,11.8,11.3
2026-02-18 10:00:00+00:00,11.64,12.12,12.13,7.91,8.29,8.23,11.2,11.4,11.0
2026-02-18 11:00:00+00:00,11.35,12.05,11.65,7.04,7.6,7.24,10.0,10.3,10.1
2026-02-18 12:00:00+00:00,11.07,11.8,11.24,6.36,6.91,6.53,9.1,9.2,9.3
2026-02-18 13:00:00+00:00,10.94,11.29,11.18,5.99,6.28,6.22,8.5,8.4,8.5
2026-02-18 14:00:00+00:00,10.83,10.66,11.16,5.81,5.61,6.04,8.1,7.6,7.7
2026-02-18 15:00:00+00:00,10.81,10.18,11.15,5.72,5.2,5.91,7.7,7.0,7.1
2026-02-18 16:00:00+00:00,10.85,10.14,10.92,5.59,5.19,5.68,7.3,6.6,6.8
2026-02-18 17:00:00+00:00,10.89,10.47,10.73,5.59,5.32,5.46,6.8,6.5,6.6
2026-02-18 18:00:00+00:00,11.02,10.6,10.55,5.55,5.46,5.32,6.4,6.3,6.3
2026-02-18 19:00:00+00:00,11.15,10.56,10.6,5.65,5.46,5.37,6.2,5.9,5.8
2026-02-18 20:00:00+00:00,11.33,10.45,10.74,5.87,5.29,5.46,6.0,5.5,5.3
2026-02-18 21:00:00+00:00,11.29,10.28,10.85,5.87,5.15,5.52,5.7,5.1,4.9
2026-02-18 22:00:00+00:00,10.99,9.93,10.9,5.57,4.9,5.57,4.9,4.7,4.7
2026-02-18 23:00:00+00:00,10.66,9.55,10.77,5.25,4.49,5.5,4.0,4.3,4.8
2026-02-19 00:00:00+00:00,10.25,9.17,10.73,4.97,4.24,5.47,3.4,4.1,4.8
2026-02-19 01:00:00+00:00,9.78,8.78,10.63,4.83,4.2,5.54,3.3,4.0,4.7
2026-02-19 02:00:00+00:00,9.44,8.5,10.37,4.83,4.34,5.54,3.6,4.0,4.7
2026-02-19 03:00:00+00:00,9.16,8.33,10.19,4.92,4.53,5.63,4.4,4.6,5.2
2026-02-19 04:00:00+00:00,9.18,8.25,9.97,5.36,4.85,5.76,6.1,6.4,6.6
2026-02-19 05:00:00+00:00,9.34,8.12,9.71,5.99,5.32,5.91,8.3,8.7,8.5
2026-02-19 06:00:00+00:00,9.29,7.91,9.3,6.33,5.58,5.95,10.2,10.8,10.3
2026-02-19 07:00:00+00:00,8.93,7.28,8.54,6.36,5.41,5.72,11.7,12.3,11.9
2026-02-19 08:00:00+00:00,8.45,6.55,7.54,6.2,4.96,5.35,13.0,13.5,13.3
2026-02-19 09:00:00+00:00,8.16,6.07,6.79,5.82,4.49,4.9,13.5,13.8,13.8
2026-02-19 10:00:00+00:00,8.23,6.23,6.48,5.31,4.09,4.21,12.9,12.9,13.0
2026-02-19 11:00:00+00:00,8.49,6.68,6.4,4.65,3.55,3.42,11.5,11.3,11.3
2026-02-19 12:00:00+00:00,8.25,6.5,6.24,4.02,2.88,2.82,9.9,9.5,9.4
2026-02-19 13:00:00+00:00,7.4,5.24,6.07,3.42,2.15,2.56,8.3,7.8,7.5
2026-02-19 14:00:00+00:00,6.16,3.35,5.72,2.73,1.3,2.6,6.5,6.0,5.5
2026-02-19 15:00:00+00:00,4.51,1.0,4.62,2.01,0.3,2.26,5.2,4.9,4.0
2026-02-19 16:00:00+00:00,2.45,2.51,2.15,1.03,1.27,1.24,4.7,4.7,3.4
2026-02-19 17:00:00+00:00,0.1,6.36,1.3,0.1,2.98,0.1,4.8,5.2,3.3
2026-02-19 18:00:00+00:00,2.57,9.04,3.86,1.21,4.2,1.12,5.1,5.7,3.1
2026-02-19 19:00:00+00:00,5.45,9.58,5.14,2.6,4.44,1.65,5.6,6.1,2.5
2026-02-19 20:00:00+00:00,8.43,9.01,5.6,3.98,4.19,1.9,6.4,6.5,1.7
2026-02-19 21:00:00+00:00,10.33,8.51,6.17,4.98,4.03,2.21,6.8,6.7,1.5
2026-02-19 22:00:00+00:00,10.58,8.7,6.93,5.14,4.12,2.62,6.5,6.4,2.2
2026-02-19 23:00:00+00:00,9.83,8.98,7.59,4.9,4.34,2.94,5.9,5.8,3.5
2026-02-20 00:00:00+00:00,9.18,9.2,8.13,4.74,4.57,3.35,5.6,5.5,4.5
2026-02-20 01:00:00+00:00,8.98,9.49,8.54,4.83,5.01,3.79,5.8,5.7,4.7
2026-02-20 02:00:00+00:00,8.89,9.82,8.73,4.96,5.64,4.37,6.3,6.1,4.6
2026-02-20 03:00:00+00:00,8.6,9.68,8.51,5.05,5.95,4.59,7.2,7.0,5.1
2026-02-20 04:00:00+00:00,8.07,8.92,7.65,5.06,5.86,4.52,8.5,8.5,7.0
2026-02-20 05:00:00+00:00,7.49,7.85,6.36,5.16,5.52,4.24,10.0,10.5,9.6
2026-02-20 06:00:00+00:00,6.8,6.77,5.14,5.03,5.03,3.85,11.4,12.1,11.6
2026-02-20 07:00:00+00:00,6.09,5.92,4.31,4.73,4.55,3.4,12.7,13.0,12.6
