turbine,lead_day,sector_i,sector,season_year,season,n,median_ratio,q25,q75,mean_power,mean_forecast_wind,mean_measured_wind
t1,2,9,SSW,2026,winter,7,1.5818505338078293,0.9143321501940326,2.1048021404672603,0.06571428571428571,3.8428571428571425,4.914523809523809
t1,2,10,SW,2024,autumn,91,1.30939226519337,0.8474358974358974,1.7022826859668607,0.32880952380952383,4.293846153846154,5.719542124542125
t1,2,10,SW,2024,spring,50,0.8822756901840492,0.49159034315732025,1.221266567477431,0.12736666666666666,3.6322,3.6848
t1,2,10,SW,2024,summer,62,0.8952152289487223,0.4405929657122658,1.4147647890683568,0.136747311827957,4.164032258064516,3.9158870967741937
t1,2,10,SW,2024,winter,1,2.7282913165266107,2.7282913165266107,2.7282913165266107,0.8300000000000001,3.57,9.74
t1,2,10,SW,2025,autumn,115,1.239071038251366,0.9391247729687124,1.3845423781990946,0.3745217391304348,5.454956521739131,6.5404347826086955
t1,2,10,SW,2025,spring,75,1.1525054466230937,0.5727559303031001,1.8204555457746479,0.2421777777777778,4.169066666666667,4.991688888888889
t1,2,10,SW,2025,summer,102,1.1817706592203674,0.8168720388873253,1.6635199665891827,0.2812254901960784,4.850196078431372,5.75919934640523
t1,2,10,SW,2025,winter,59,0.959987397605545,0.6178880595480435,1.4169821753838148,0.1996045197740113,4.159661016949152,4.552146892655367
t1,2,10,SW,2026,winter,101,1.2353801169590644,0.8034865293185419,1.6558664702994599,0.3252145214521452,5.238217821782178,6.171617161716172
t1,2,11,WSW,2024,autumn,456,0.9486061851669971,0.7104439495232784,1.1678794536107127,0.4626973684210526,7.923004385964912,7.323951023391813
t1,2,11,WSW,2024,spring,567,0.9459427489945588,0.7585678383915995,1.1843894716394718,0.5252057613168724,8.492345679012345,7.976793062904173
t1,2,11,WSW,2024,summer,152,0.7708602022859161,0.4915804206832653,1.188969543890475,0.2585087719298246,6.237171052631578,5.198947368421052
t1,2,11,WSW,2024,winter,70,1.164611283109735,0.9702598813455718,1.4102808471767185,0.2595952380952381,5.642,6.344404761904762
t1,2,11,WSW,2025,autumn,328,1.0872948647596536,0.7657367056428966,1.3860091490299824,0.44010162601626013,6.624664634146341,7.011844512195123
t1,2,11,WSW,2025,spring,479,0.9202823691460055,0.6659478843586104,1.2004739631160086,0.48019415448851777,7.900855949895616,7.446805149617258
t1,2,11,WSW,2025,summer,487,0.9105007473841557,0.5895218786616435,1.2562099175859862,0.3418193018480493,6.7287679671457905,6.100027378507871
t1,2,11,WSW,2025,winter,361,0.9717030114226376,0.7696783025325119,1.2332572298325724,0.359247460757156,6.99387811634349,6.651821791320406
t1,2,11,WSW,2026,winter,246,1.1194824508738708,0.8142834619861088,1.4207717438139122,0.36845528455284554,6.1155284552845535,6.56789972899729
t1,2,12,W,2024,autumn,266,0.948773875489859,0.7146123011399224,1.1387489903973125,0.515,8.534699248120301,7.881824561403509
t1,2,12,W,2024,spring,293,0.8691281473130402,0.6764901764901766,1.1389177939646202,0.4632536973833902,8.593481228668942,7.4803868031854375
t1,2,12,W,2024,summer,179,0.772640791476408,0.5038424036281179,1.032970412272738,0.22215083798882682,6.5957541899441345,5.019413407821229
t1,2,12,W,2024,winter,52,1.4621683673469388,1.2778523508355843,1.7733333333333334,0.21019230769230768,3.512307692307693,5.594198717948718
t1,2,12,W,2025,autumn,251,1.0078541001064965,0.7509669349227276,1.3560334968358452,0.45822045152722446,6.968406374501992,7.152868525896414
t1,2,12,W,2025,spring,379,0.8408292340126494,0.6485688528284878,1.0639182692307694,0.4487985927880387,8.3732981530343,7.158977132805629
t1,2,12,W,2025,summer,459,0.892007797270955,0.6239746926970353,1.226387875193869,0.32222657952069717,6.458562091503268,5.92221278140886
t1,2,12,W,2025,winter,133,0.8505952380952381,0.697432993582484,1.1948249619482496,0.4823684210526316,9.206315789473685,8.025501253132832
t1,2,12,W,2026,winter,90,1.0979809816054358,0.7647318007662836,1.5119918837041058,0.33075925925925925,5.834888888888889,6.025092592592593
t1,2,13,WNW,2024,autumn,49,1.2182596291012842,0.8340336134453781,1.6707988980716253,0.30578231292517005,4.759387755102041,5.930714285714286
t1,2,13,WNW,2024,spring,64,1.1209434042462756,0.807841362665924,1.6981608948613671,0.2641145833333333,4.30359375,5.286119791666667
t1,2,13,WNW,2024,summer,61,0.9576552139843278,0.634207240948814,1.217705510388437,0.18472677595628414,4.959180327868852,4.6447540983606554
t1,2,13,WNW,2024,winter,6,1.6730197365129063,1.4330693815987934,1.795370995444359,0.05027777777777778,2.5866666666666664,3.7463888888888888
t1,2,13,WNW,2025,autumn,81,1.2147941813679977,0.8226072607260727,1.4964699949571356,0.34843621399176955,5.243703703703704,6.232695473251028
t1,2,13,WNW,2025,spring,72,0.9878021959158625,0.5730403699153699,1.477286940958816,0.1495138888888889,4.549722222222222,4.354421296296296
t1,2,13,WNW,2025,summer,186,0.9695989612410969,0.6239599044746105,1.305169949623592,0.25998924731182793,5.784408602150538,5.415718637992832
t1,2,13,WNW,2025,winter,5,1.0467102871683025,0.9458847736625514,1.3242424242424242,0.41600000000000004,6.970000000000001,7.190333333333333
t1,2,13,WNW,2026,winter,13,0.9821623093681917,0.5789163722025913,1.1354372123602892,0.31397435897435894,5.325384615384616,5.173076923076923
t1,2,14,NW,2024,autumn,11,0.9889380530973452,0.7738907108324071,1.6023728813559324,0.12000000000000001,3.6045454545454545,3.9228787878787883
t1,2,14,NW,2024,spring,7,0.560478199718706,0.5325974295190713,0.6397564139129962,0.012142857142857141,2.532857142857143,1.731190476190476
t1,2,14,NW,2024,summer,19,0.8245192307692307,0.6808757787606412,1.7772642390289448,0.2357894736842105,4.12421052631579,5.2169298245614035
t1,2,14,NW,2025,autumn,12,1.1596816385595816,0.8259591325504032,1.4139285714285712,0.15322222222222223,3.6483333333333334,3.8386666666666667
t1,2,14,NW,2025,spring,18,0.8599877450980392,0.55902532043721,1.2464819528238644,0.06935185185185186,2.913333333333333,2.9718518518518517
t1,2,14,NW,2025,summer,30,0.9723380005158027,0.560581727337616,1.3273080065359477,0.15044444444444446,4.226333333333334,4.003555555555556
t1,2,14,NW,2026,winter,2,1.5636792452830188,1.3875786163522013,1.7397798742138364,0.043333333333333335,2.12,3.315
t1,2,15,NNW,2024,autumn,3,1.0952380952380951,0.8510378510378511,1.1483889751552794,0.23055555555555554,4.346666666666667,4.45
t1,2,15,NNW,2024,spring,1,2.1298283261802577,2.1298283261802577,2.1298283261802577,0.7716666666666666,4.66,9.925
t1,2,15,NNW,2024,summer,9,0.7313988095238095,0.6823671497584543,2.5708200212992547,0.21666666666666667,2.7455555555555557,4.637592592592593
t1,2,15,NNW,2025,autumn,1,0.2531584062196307,0.2531584062196307,0.2531584062196307,0.01,3.43,0.8683333333333333
t1,2,15,NNW,2025,spring,2,1.278826495372289,1.1436783395496617,1.4139746511949163,0.05916666666666667,2.6950000000000003,3.4883333333333333
t1,2,15,NNW,2025,summer,11,0.9552169898430285,0.7945349254748733,1.5971363675882455,0.24151515151515152,3.9272727272727277,4.98560606060606
t1,2,15,NNW,2026,winter,2,1.0539969461392737,0.8947606013951456,1.213233290883402,0.015,2.3,2.4783333333333335
t2,1,0,N,2024,autumn,2,0.7695356341189674,0.7126999158249159,0.826371352413019,0.07583333333333334,3.72,3.04
t2,1,0,N,2024,spring,1,0.6408333333333333,0.6408333333333333,0.6408333333333333,0.01,2.0,1.2816666666666665
t2,1,0,N,2024,summer,16,1.4745208845208846,1.063931084245178,1.904042613792346,0.17947916666666666,2.8268750000000002,4.748291666666667
t2,1,0,N,2025,autumn,3,1.0123966942148759,0.9513737857039292,1.7336983471074379,0.04888888888888889,2.233333333333333,3.1300000000000003
t2,1,0,N,2025,spring,6,1.5384021976367879,1.2012467082081526,2.612371206679488,0.33416666666666667,2.856666666666667,5.880833333333334
t2,1,0,N,2025,summer,10,1.432937406507747,1.1096769399511033,2.2092385476979928,0.25833333333333336,3.786,5.487
t2,1,1,NNE,2024,autumn,7,1.071651090342679,0.7044752467303217,1.847946832145867,0.1626190476190476,2.8414285714285716,3.8802380952380955
t2,1,1,NNE,2024,spring,7,0.8168908819133034,0.6905098755279261,1.0891976482376873,0.011190476190476192,2.501428571428572,2.2538095238095237
t2,1,1,NNE,2024,summer,19,1.6829268292682926,1.503141958295945,2.214400247831475,0.1573684210526316,2.6973684210526314,4.77921052631579
t2,1,1,NNE,2024,winter,2,1.7519401330376938,1.362758684405026,2.1411215816703617,0.05166666666666667,2.33,3.980833333333333
t2,1,1,NNE,2025,autumn,6,1.3859068728806552,0.939638204474653,1.972123791094568,0.11944444444444445,2.5866666666666664,3.9327777777777775
t2,1,1,NNE,2025,spring,7,1.2380952380952384,1.1016977798694216,1.3873839704561335,0.05880952380952382,2.457142857142857,3.3376190476190475
t2,1,1,NNE,2025,summer,12,1.5009680228249591,0.756562893407143,2.1473632401850224,0.25472222222222224,3.9741666666666666,5.553194444444444
t2,1,1,NNE,2026,winter,2,1.029375633232016,0.9750158308004053,1.083735435663627,0.019166666666666665,3.105,3.125
t2,1,2,NE,2024,autumn,57,1.1226226226226226,0.7567567567567567,2.193578847969783,0.175,3.5208771929824563,4.652192982456141
t2,1,2,NE,2024,spring,30,0.8999354117109597,0.49798235735735735,1.8591334468881981,0.1361888888888889,2.885,3.5188888888888887
t2,1,2,NE,2024,summer,70,1.2287307775611866,0.6636700913242009,1.914665064102564,0.1924095238095238,3.6188571428571428,4.747523809523809
t2,1,2,NE,2024,winter,5,1.119131455399061,1.0678362573099414,1.5804150453955903,0.018666666666666668,2.776,3.528
t2,1,2,NE,2025,autumn,165,1.2368913857677903,0.84029590948651,1.4526315789473683,0.41384848484848485,5.776242424242424,6.887686868686868
t2,1,2,NE,2025,spring,32,1.3672082420860232,0.9620942028985507,2.3466064723881295,0.21421875,3.4346875,5.086510416666667
t2,1,2,NE,2025,summer,46,1.269688679245283,0.9971309196873187,1.8684959124488798,0.2353623188405797,4.278478260869565,5.562771739130435
t2,1,2,NE,2025,winter,14,1.3864973973175272,0.8537305850915772,2.4598184654188238,0.11321428571428571,2.6735714285714285,4.2335714285714285
t2,1,2,NE,2026,winter,105,1.1844771241830065,0.8044444444444444,1.5206935123042506,0.3692063492063492,5.726380952380953,6.535555555555556
t2,1,3,ENE,2024,autumn,267,1.5019550342130987,1.2796933205536067,1.6772925843844337,0.5451061173533083,5.757153558052435,8.324459425717851
t2,1,3,ENE,2024,spring,209,1.3526960784313724,1.0017361111111112,1.6810584958217272,0.43153907496012756,5.348516746411483,7.314985645933015
t2,1,3,ENE,2024,summer,207,1.3057006092254133,0.8583510928367586,1.6383264781491003,0.4034009661835749,5.389033816425121,6.9070080515297905
t2,1,3,ENE,2024,winter,60,1.6330498800241613,1.2194982058329515,1.9102672293537277,0.5854166666666667,5.425333333333333,8.390944444444445
t2,1,3,ENE,2025,autumn,676,1.129442448215472,0.8052539439002321,1.4653405764101228,0.4044492110453649,6.157041420118343,6.908216469428008
t2,1,3,ENE,2025,spring,216,1.4763981392813208,1.178217568332671,1.7270161888005982,0.5615663580246913,5.97050925925926,8.603811728395062
t2,1,3,ENE,2025,summer,306,1.0924945724867086,0.7457672351729103,1.4680094159966144,0.40011002178649235,6.383006535947713,6.873139433551199
t2,1,3,ENE,2025,winter,411,1.289381153305204,1.0012733767144724,1.590894127133294,0.41091240875912405,5.4791970802919705,7.128430656934306
t2,1,3,ENE,2026,winter,642,1.2019476287007638,0.9869653462875776,1.4552594932193108,0.477447559709242,6.5497819314641745,7.979569055036345
t2,1,4,E,2024,autumn,580,1.2623324992293603,0.9865104049312776,1.4819122843983115,0.5087614942528735,6.30703448275862,7.790241379310345
t2,1,4,E,2024,spring,423,1.3213689482470785,1.0241242264236643,1.6075050756736804,0.5301615445232466,6.26581560283688,8.20801024428684
t2,1,4,E,2024,summer,194,1.0698403249892956,0.7034113622386224,1.4605029918691987,0.25922680412371135,4.842061855670103,5.309398625429553
t2,1,4,E,2024,winter,61,1.4192090395480226,1.1339637509850276,1.61632183908046,0.5665027322404371,5.990163934426229,8.210464480874316
t2,1,4,E,2025,autumn,94,1.155488069953174,0.7018612516384424,1.6851763658548733,0.22471631205673762,4.171170212765957,4.945939716312057
t2,1,4,E,2025,spring,440,1.3350157349101752,1.0837378995700875,1.5737095677165254,0.6079545454545454,6.8092500000000005,8.97050946969697
t2,1,4,E,2025,summer,119,0.924053266749896,0.6057993502047001,1.409566343774048,0.22592436974789915,5.202352941176471,5.06532212885154
t2,1,4,E,2025,winter,825,1.2363387978142077,0.9529454022988507,1.4879032258064515,0.4905919191919192,6.351818181818182,7.842270707070707
t2,1,4,E,2026,winter,62,1.4940013274864268,1.2442678872461777,2.1138397696476963,0.5873387096774193,5.596129032258064,8.620779569892473
t2,1,5,ESE,2024,autumn,28,1.1326205959072708,0.7564515947509398,1.6756054531975066,0.16071428571428573,3.3260714285714283,4.3
t2,1,5,ESE,2024,spring,36,1.3615819209039546,0.9549878578732107,1.8614123080415217,0.18777777777777777,3.411111111111111,5.023611111111111
t2,1,5,ESE,2024,summer,73,1.2106666666666668,0.7428048142333856,1.9078078078078078,0.17545662100456622,3.3917808219178083,4.470730593607306
t2,1,5,ESE,2025,autumn,9,1.6947712418300653,1.2010463378176381,1.8454415954415955,0.065,2.2566666666666664,3.5675925925925926
t2,1,5,ESE,2025,spring,82,1.2736978558570198,0.919056745087673,1.6175214484574156,0.19997967479674797,3.954512195121951,5.078495934959349
t2,1,5,ESE,2025,summer,31,1.1825757575757574,0.7035029232510657,1.517914768850615,0.20752688172043013,3.9470967741935485,4.852311827956989
t2,1,5,ESE,2025,winter,6,1.5217771777177718,1.2874348813805148,2.0888888888888886,0.04388888888888889,2.2416666666666667,3.765
t2,1,5,ESE,2026,winter,2,1.8709586056644882,1.4616230936819172,2.280294117647059,0.09666666666666666,2.6550000000000002,4.635833333333333
t2,1,6,SE,2024,autumn,4,1.188874912081372,0.8160153767950185,1.6021481161877655,0.10458333333333333,2.6225,3.4375
t2,1,6,SE,2024,spring,8,1.1058742994052966,0.6646590909090909,1.6776880170893802,0.11125,2.71125,3.5125
t2,1,6,SE,2024,summer,27,1.705072463768116,0.9440380892586198,2.147798742138365,0.1389506172839506,2.563333333333333,4.1103703703703705
t2,1,6,SE,2025,autumn,2,2.006061598951507,1.7709971603320227,2.2411260375709916,0.12666666666666665,2.385,4.880833333333333
t2,1,6,SE,2025,spring,25,1.6300000000000001,0.6546121593291404,2.108225108225108,0.10934666666666666,2.8072,3.74396
t2,1,6,SE,2025,summer,19,1.1776447105788423,0.7675872971590646,1.679469976517947,0.1324561403508772,3.2094736842105265,3.9643859649122803
t2,1,7,SSE,2024,autumn,3,1.090347923681257,0.8034247869231368,1.434531391559504,0.1416666666666667,3.046666666666667,3.887777777777778
t2,1,7,SSE,2024,spring,5,1.4975845410628021,1.217147435897436,1.688125894134478,0.053000000000000005,2.27,3.0260000000000002
t2,1,7,SSE,2024,summer,41,1.414648212226067,0.7986666666666667,1.9835390946502056,0.1720731707317073,3.021951219512195,4.289959349593496
t2,1,7,SSE,2025,autumn,6,1.3620132823871907,0.7545211515697302,1.8344340635738832,0.057499999999999996,2.4833333333333334,3.518333333333333
t2,1,7,SSE,2025,spring,12,1.1016896169673946,0.40031984785615493,1.9298529225307468,0.11902777777777779,2.795833333333334,3.4402777777777778
t2,1,7,SSE,2025,summer,21,1.0222491909385114,0.4324457593688363,1.4552941176470586,0.16285714285714287,3.142380952380952,3.8390476190476193
t2,1,7,SSE,2026,winter,2,1.2751299421440119,1.1680930238772864,1.3821668604107373,0.025,2.245,2.910833333333333
t2,1,8,S,2024,autumn,8,1.9940012899784798,1.297641783986322,2.3986240393016995,0.3827083333333333,3.505,6.569375
t2,1,8,S,2024,spring,5,1.281512605042017,0.640534262485482,1.4274691358024691,0.15066666666666667,2.8240000000000003,3.6646666666666667
t2,1,8,S,2024,summer,53,0.7453445065176909,0.490255376344086,1.7569141193595341,0.1320125786163522,3.3156603773584905,3.5484276729559747
t2,1,8,S,2025,autumn,7,1.8868686868686868,0.9221848014946015,2.3490750602819563,0.3971428571428572,4.47,6.626904761904762
t2,1,8,S,2025,spring,10,1.115386103872649,0.8649038461538461,1.4344431962387398,0.04466666666666667,2.721,3.1641666666666666
t2,1,8,S,2025,summer,45,0.8534086156419909,0.6688741721854304,1.4886535552193645,0.20622222222222225,4.732444444444445,4.909703703703704
t2,1,8,S,2026,winter,1,2.3178861788617886,2.3178861788617886,2.3178861788617886,0.075,2.05,4.751666666666666
t2,1,9,SSW,2024,autumn,13,1.1028225806451613,0.7734282325029656,1.418200408997955,0.048846153846153845,2.7223076923076923,3.000128205128205
t2,1,9,SSW,2024,spring,10,1.1837246950836162,0.8562187560667833,1.6470967377905865,0.09766666666666665,2.4560000000000004,3.4345
t2,1,9,SSW,2024,summer,68,0.8827116286793706,0.5468779974387291,1.1776281627643506,0.14120098039215687,3.918235294117647,3.8545833333333337
t2,1,9,SSW,2025,autumn,23,1.5280656303972366,1.1124819884726225,1.8524726229385027,0.21586956521739128,3.5852173913043477,5.165724637681159
t2,1,9,SSW,2025,spring,26,1.2028765432098765,0.791039091313628,1.6129617759679595,0.08294871794871796,2.9657692307692307,3.640448717948718
t2,1,9,SSW,2025,summer,39,1.138292799237005,0.8594729491355753,1.711633194391815,0.29017094017094014,4.6000000000000005,6.06474358974359
t2,1,9,SSW,2025,winter,7,0.7480620155038761,0.5124432012187115,1.2156838747960241,0.039047619047619046,2.508571428571429,2.441904761904762
t2,1,9,SSW,2026,winter,7,1.620527306967985,0.7684933228185418,1.7913821138211383,0.06595238095238096,3.5928571428571425,4.22047619047619
t2,1,10,SW,2024,autumn,77,1.1871345029239766,0.7240289069557363,1.5748067303319693,0.22841991341991344,4.456883116883117,5.113030303030303
t2,1,10,SW,2024,spring,48,1.1715022052181308,0.8362365779645191,1.3665155852417303,0.15788194444444445,4.034583333333333,4.398715277777778
t2,1,10,SW,2024,summer,132,0.9555443041993237,0.6422530902604944,1.5472313671696387,0.1951010101010101,4.374393939393939,4.7149810606060605
t2,1,10,SW,2025,autumn,106,1.233282116297123,0.936310861423221,1.567469105424322,0.3449842767295598,4.981792452830189,6.176619496855346
t2,1,10,SW,2025,spring,95,0.9494494494494494,0.6184827710626015,1.2267001690073436,0.14771929824561403,4.245578947368421,4.105421052631579
t2,1,10,SW,2025,summer,80,1.2826760512930724,0.8957947906523855,1.8950830269018777,0.2844375,4.7555,5.955791666666666
t2,1,10,SW,2025,winter,74,1.1439791616956971,0.7569402261686682,1.6083074868613767,0.16027027027027027,3.8216216216216217,4.518603603603603
t2,1,10,SW,2026,winter,98,1.2829507872407224,0.9310193871169482,1.6367243867243864,0.35455782312925166,5.305,6.601496598639456
t2,1,11,WSW,2024,autumn,464,0.9873444114129345,0.7602167566066483,1.2303041299868887,0.47366738505747125,7.761206896551724,7.517959770114943
t2,1,11,WSW,2024,spring,640,0.964353275087006,0.8020961505346046,1.1817561933043161,0.5109635416666667,8.35634375,7.959055729166667
t2,1,11,WSW,2024,summer,367,0.8783570300157979,0.52528129395218,1.2052625647960333,0.2772070844686648,6.31158038147139,5.510002270663033
t2,1,11,WSW,2024,winter,82,1.1525891341256367,0.975205895295181,1.3097954502336973,0.2539227642276423,5.546341463414635,6.420000000000001
t2,1,11,WSW,2025,autumn,351,1.088888888888889,0.8314395421117766,1.3708349591009594,0.44245014245014247,6.6297720797720805,7.137326685660019
t2,1,11,WSW,2025,spring,509,0.9369019912076544,0.6897750511247442,1.212882096069869,0.4877524557956778,8.019862475442043,7.619633922724296
t2,1,11,WSW,2025,summer,517,0.9125548245614035,0.5958549222797929,1.2128418549346018,0.3674793681495809,7.132707930367505,6.414301418439716
t2,1,11,WSW,2025,winter,360,1.022665046797582,0.7796585417132395,1.2845594250989258,0.3532685185185185,6.611916666666667,6.617050925925926
t2,1,11,WSW,2026,winter,261,1.0990836197021765,0.7105960264900661,1.3765792031098152,0.32560025542784166,6.069923371647509,6.145204342273308
t2,1,12,W,2024,autumn,292,0.9303500815454009,0.7702302573124357,1.1115041888996686,0.4561415525114155,8.064828767123288,7.438030821917809
t2,1,12,W,2024,spring,414,0.9249686045794479,0.7523844920322053,1.158039970663733,0.4553864734299517,8.02123188405797,7.4953252818035425
t2,1,12,W,2024,summer,365,0.8757208765859285,0.6116402116402117,1.0877551020408163,0.3136995433789954,7.0531506849315075,6.092716438356164
t2,1,12,W,2024,winter,28,1.3299335131475254,1.2091183279699105,1.6151385253054102,0.13839285714285715,3.8814285714285717,5.501845238095238
t2,1,12,W,2025,autumn,266,1.1002440424921045,0.8308507422435462,1.369751067243114,0.46263157894736845,6.830601503759398,7.368082706766917
t2,1,12,W,2025,spring,386,0.8831486041684745,0.6755363981447166,1.0766690461443713,0.48203151986183074,8.637176165803108,7.630647668393782
t2,1,12,W,2025,summer,454,0.912134380468822,0.6099092800346473,1.168016888125584,0.34948972099853154,6.9646696035242295,6.300790014684288
t2,1,12,W,2025,winter,125,0.9260595130748424,0.8167522464698331,1.2469355476472914,0.55852,9.67736,8.966146666666667
t2,1,12,W,2026,winter,85,1.1060452549814253,0.8483652762119505,1.43768115942029,0.3420549019607843,5.920470588235294,6.357850980392157
t2,1,13,WNW,2024,autumn,46,1.097953694893752,0.7161049160713989,1.2460691719297001,0.27695652173913043,5.388478260869565,5.490833333333334
t2,1,13,WNW,2024,spring,59,0.8412870571221981,0.671868442405081,1.149695533015501,0.1475141242937853,4.542542372881356,4.288531073446328
t2,1,13,WNW,2024,summer,133,0.8499680102367243,0.6251758087201125,1.1014162873039959,0.21052756892230579,5.852030075187971,5.014427318295739
t2,1,13,WNW,2024,winter,6,1.42777235375478,1.3956410788381743,1.7077864203532656,0.08722222222222224,2.566666666666667,4.234444444444445
t2,1,13,WNW,2025,autumn,66,1.1641187270501836,0.9230017449144414,1.3988341858482523,0.3128030303030303,5.459090909090909,6.161363636363636
t2,1,13,WNW,2025,spring,62,0.8540444581661006,0.6380778051411176,1.0825307296090712,0.19087365591397848,5.420645161290322,4.705790322580645
t2,1,13,WNW,2025,summer,142,0.9390648300761322,0.6919111523925436,1.3062032768040641,0.2842840375586854,5.656267605633802,5.65387323943662
t2,1,13,WNW,2025,winter,8,1.2496814448553344,0.9963159588159588,1.7403833079937208,0.11333333333333333,3.64375,4.607083333333334
t2,1,13,WNW,2026,winter,6,1.1148364235625248,0.7484840969016759,1.8571314064027962,0.24777777777777776,4.043333333333333,5.036666666666667
t2,1,14,NW,2024,autumn,4,1.0207931812409425,0.9380758245807999,1.7509865461129,0.22124999999999997,2.5675,4.46125
t2,1,14,NW,2024,spring,12,0.8841308729496802,0.829465541490858,1.1172845744830182,0.03944444444444444,2.895,2.8868055555555556
t2,1,14,NW,2024,summer,43,1.0616197183098592,0.7157864242100103,1.386748350974076,0.17926356589147288,3.9576744186046513,4.284
t2,1,14,NW,2025,autumn,12,0.9553336057626819,0.3562213511545217,1.5231818181818182,0.14888888888888888,3.3441666666666667,3.5033333333333334
t2,1,14,NW,2025,spring,11,1.0689102564102562,0.9599070785651203,1.1946395473612332,0.032424242424242425,2.688181818181818,3.0015151515151515
t2,1,14,NW,2025,summer,23,1.2871004566210047,0.5973234980009572,1.9308625876248828,0.20608695652173914,4.178260869565217,4.8280797101449275
t2,1,14,NW,2026,winter,1,1.069377990430622,1.069377990430622,1.069377990430622,0.01,2.09,2.235
t2,1,15,NNW,2024,autumn,2,2.293420306296086,1.6149272074116088,2.971913405180563,0.3166666666666667,2.3049999999999997,5.496666666666666
t2,1,15,NNW,2024,spring,1,2.0968992248062017,2.0968992248062017,2.0968992248062017,0.11666666666666668,2.15,4.508333333333334
t2,1,15,NNW,2024,summer,18,1.0953091663325265,0.8974888747616021,1.2124855494883904,0.044842592592592594,2.6372222222222224,2.8472222222222223
t2,1,15,NNW,2024,winter,1,2.911532385466035,2.911532385466035,2.911532385466035,0.16333333333333333,2.11,6.1433333333333335
t2,1,15,NNW,2025,autumn,2,0.5866820377689943,0.5499835309617919,0.6233805445761968,0.01,2.6449999999999996,1.5433333333333334
t2,1,15,NNW,2025,spring,8,0.8877703755505663,0.5575234234390642,1.3362744999598362,0.063125,2.9625,2.705416666666667
t2,1,15,NNW,2025,summer,9,1.0657640232108319,0.8836206896551724,1.374263839811543,0.20555555555555555,4.8533333333333335,5.20888888888889
t2,2,0,N,2024,autumn,4,3.7472345132743365,2.7363551873668146,4.2825,0.44375,2.3975,7.172083333333333
t2,2,0,N,2024,spring,1,2.5989583333333335,2.5989583333333335,2.5989583333333335,0.3116666666666667,2.56,6.653333333333333
t2,2,0,N,2024,summer,20,1.1742560386473428,0.8948564278187565,1.6170030441400303,0.07825,2.6390000000000002,3.180083333333333
t2,2,0,N,2025,autumn,4,0.4682700163398693,0.4165097380564604,0.5509505021520804,0.015000000000000001,3.195,1.5570833333333334
t2,2,0,N,2025,spring,5,1.0172494172494173,0.9635416666666667,1.4761006289308176,0.24266666666666667,4.8340000000000005,5.312666666666667
t2,2,0,N,2025,summer,9,0.8983333333333333,0.434402332361516,1.4419831223628692,0.14370370370370372,3.9566666666666666,3.656481481481481
t2,2,1,NNE,2024,autumn,8,1.0514632936507935,0.6605829323599358,1.1239798867182986,0.12083333333333332,2.49875,3.211875
t2,2,1,NNE,2024,spring,2,2.5962264914180455,1.5986294698978134,3.5938235129382776,0.45,2.315,6.120000000000001
t2,2,1,NNE,2024,summer,16,1.001481411109,0.8253031475748194,1.733257984889398,0.055749999999999994,2.7675,3.3233958333333335
t2,2,1,NNE,2025,autumn,10,1.074190899623488,0.6971344010178961,2.2225333907798364,0.09283333333333334,2.549,3.443333333333334
t2,2,1,NNE,2025,spring,4,1.9192565901962635,0.8492369257838566,3.060552787006275,0.25458333333333333,3.515,5.4825
t2,2,1,NNE,2025,summer,13,2.0303030303030303,0.6825757575757575,2.6259689922480622,0.2212820512820513,2.773076923076923,4.862179487179487
t2,2,1,NNE,2026,winter,8,1.3454503064215295,0.8084345349011545,1.8320367294204503,0.030416666666666665,2.71,3.3816666666666664
t2,2,2,NE,2024,autumn,45,0.9703356752537082,0.6356421356421355,2.059368191721133,0.21214814814814814,3.3853333333333335,4.733629629629629
t2,2,2,NE,2024,spring,28,1.001723187207058,0.5882969563907186,1.9273462279923945,0.1900595238095238,3.2607142857142857,4.341607142857143
t2,2,2,NE,2024,summer,83,1.1890034364261168,0.7045401290890629,1.851970451486097,0.196710843373494,3.845903614457831,4.761666666666667
t2,2,2,NE,2024,winter,8,1.4682615441817897,0.9942808628153456,1.7366993415145164,0.034791666666666665,2.76,3.9460416666666664
t2,2,2,NE,2025,autumn,169,1.2051820728291318,0.7101200686106346,1.4008810572687223,0.37216962524654834,5.766627218934911,6.457315581854043
t2,2,2,NE,2025,spring,25,1.484567901234568,0.8882716049382716,2.481132075471698,0.2182,2.8516000000000004,4.953
t2,2,2,NE,2025,summer,35,1.5023952095808384,0.8238553113553113,1.826355059226074,0.242047619047619,3.566857142857143,5.260785714285714
t2,2,2,NE,2025,winter,7,1.7911111111111113,1.6990800865800866,2.203375579493433,0.1211904761904762,2.5242857142857145,4.765238095238096
t2,2,2,NE,2026,winter,100,1.259807154276579,0.9332667747179473,1.469972281009285,0.3965666666666667,5.8274,7.000383333333333
t2,2,3,ENE,2024,autumn,296,1.350566670307295,0.9154150702426566,1.6225051859534745,0.4798704954954955,5.818040540540541,7.595525900900902
t2,2,3,ENE,2024,spring,199,1.2414589104339797,0.8045451508434341,1.653761653675684,0.3926465661641541,5.452814070351758,6.767162479061977
t2,2,3,ENE,2024,summer,226,1.301629958940664,0.8579154554263567,1.6099209885344263,0.37468879056047194,5.1878761061946905,6.6198643067846605
