lat,lon,elevation_m,i,j,x_m,y_m
48.044992,68.020138,399.0,15,22,1500,5000
48.044992,68.02685,404.0,16,22,2000,5000
48.044992,68.033563,402.0,17,22,2500,5000
48.044992,68.040275,403.0,18,22,3000,5000
48.044992,68.046988,400.0,19,22,3500,5000
48.044992,68.0537,400.0,20,22,4000,5000
48.044992,68.060413,404.0,21,22,4500,5000
48.044992,68.067125,406.0,22,22,5000,5000
48.044992,68.073838,405.0,23,22,5500,5000
48.044992,68.08055,402.0,24,22,6000,5000
48.049491,67.91945,445.0,0,23,-6000,5500
48.049491,67.926162,440.0,1,23,-5500,5500
48.049491,67.932875,428.0,2,23,-5000,5500
48.049491,67.939587,442.0,3,23,-4500,5500
48.049491,67.9463,443.0,4,23,-4000,5500
48.049491,67.953012,470.0,5,23,-3500,5500
48.049491,67.959725,451.0,6,23,-3000,5500
48.049491,67.966437,445.0,7,23,-2500,5500
48.049491,67.97315,441.0,8,23,-2000,5500
48.049491,67.979862,429.0,9,23,-1500,5500
48.049491,67.986575,431.0,10,23,-1000,5500
48.049491,67.993287,428.0,11,23,-500,5500
48.049491,68.0,422.0,12,23,0,5500
48.049491,68.006713,425.0,13,23,500,5500
48.049491,68.013425,408.0,14,23,1000,5500
48.049491,68.020138,402.0,15,23,1500,5500
48.049491,68.02685,408.0,16,23,2000,5500
48.049491,68.033563,409.0,17,23,2500,5500
48.049491,68.040275,406.0,18,23,3000,5500
48.049491,68.046988,402.0,19,23,3500,5500
48.049491,68.0537,402.0,20,23,4000,5500
48.049491,68.060413,408.0,21,23,4500,5500
48.049491,68.067125,409.0,22,23,5000,5500
48.049491,68.073838,408.0,23,23,5500,5500
48.049491,68.08055,403.0,24,23,6000,5500
48.05399,67.91945,455.0,0,24,-6000,6000
48.05399,67.926162,437.0,1,24,-5500,6000
48.05399,67.932875,436.0,2,24,-5000,6000
48.05399,67.939587,433.0,3,24,-4500,6000
48.05399,67.9463,442.0,4,24,-4000,6000
48.05399,67.953012,456.0,5,24,-3500,6000
48.05399,67.959725,465.0,6,24,-3000,6000
48.05399,67.966437,469.0,7,24,-2500,6000
48.05399,67.97315,445.0,8,24,-2000,6000
48.05399,67.979862,441.0,9,24,-1500,6000
48.05399,67.986575,444.0,10,24,-1000,6000
48.05399,67.993287,455.0,11,24,-500,6000
48.05399,68.0,432.0,12,24,0,6000
48.05399,68.006713,428.0,13,24,500,6000
48.05399,68.013425,415.0,14,24,1000,6000
48.05399,68.020138,412.0,15,24,1500,6000
48.05399,68.02685,409.0,16,24,2000,6000
48.05399,68.033563,414.0,17,24,2500,6000
48.05399,68.040275,405.0,18,24,3000,6000
48.05399,68.046988,404.0,19,24,3500,6000
48.05399,68.0537,404.0,20,24,4000,6000
48.05399,68.060413,408.0,21,24,4500,6000
48.05399,68.067125,415.0,22,24,5000,6000
48.05399,68.073838,410.0,23,24,5500,6000
48.05399,68.08055,405.0,24,24,6000,6000
