lat,lon,elevation_m,i,j,x_m,y_m
48.031494,68.106575,394.0,10,19,-1000.0,3500.0
48.031494,68.113287,394.0,11,19,-500.0,3500.0
48.031494,68.12,394.0,12,19,0.0,3500.0
48.031494,68.126713,395.0,13,19,500.0,3500.0
48.031494,68.133425,396.0,14,19,1000.0,3500.0
48.031494,68.140138,396.0,15,19,1500.0,3500.0
48.031494,68.14685,398.0,16,19,2000.0,3500.0
48.031494,68.153563,399.0,17,19,2500.0,3500.0
48.031494,68.160275,401.0,18,19,3000.0,3500.0
48.031494,68.166988,401.0,19,19,3500.0,3500.0
48.031494,68.1737,401.0,20,19,4000.0,3500.0
48.031494,68.180413,400.0,21,19,4500.0,3500.0
48.031494,68.187125,400.0,22,19,5000.0,3500.0
48.031494,68.193838,395.0,23,19,5500.0,3500.0
48.031494,68.20055,391.0,24,19,6000.0,3500.0
48.035993,68.03945,398.0,0,20,-6000.0,4000.0
48.035993,68.046162,397.0,1,20,-5500.0,4000.0
48.035993,68.052875,397.0,2,20,-5000.0,4000.0
48.035993,68.059587,396.0,3,20,-4500.0,4000.0
48.035993,68.0663,400.0,4,20,-4000.0,4000.0
48.035993,68.073012,399.0,5,20,-3500.0,4000.0
48.035993,68.079725,397.0,6,20,-3000.0,4000.0
48.035993,68.086437,399.0,7,20,-2500.0,4000.0
48.035993,68.09315,398.0,8,20,-2000.0,4000.0
48.035993,68.099862,399.0,9,20,-1500.0,4000.0
48.035993,68.106575,398.0,10,20,-1000.0,4000.0
48.035993,68.113287,395.0,11,20,-500.0,4000.0
48.035993,68.12,396.0,12,20,0.0,4000.0
48.035993,68.126713,396.0,13,20,500.0,4000.0
48.035993,68.133425,396.0,14,20,1000.0,4000.0
48.035993,68.140138,396.0,15,20,1500.0,4000.0
48.035993,68.14685,397.0,16,20,2000.0,4000.0
48.035993,68.153563,398.0,17,20,2500.0,4000.0
48.035993,68.160275,400.0,18,20,3000.0,4000.0
48.035993,68.166988,400.0,19,20,3500.0,4000.0
48.035993,68.1737,402.0,20,20,4000.0,4000.0
48.035993,68.180413,400.0,21,20,4500.0,4000.0
48.035993,68.187125,401.0,22,20,5000.0,4000.0
48.035993,68.193838,397.0,23,20,5500.0,4000.0
48.035993,68.20055,392.0,24,20,6000.0,4000.0
48.040492,68.03945,400.0,0,21,-6000.0,4500.0
48.040492,68.046162,399.0,1,21,-5500.0,4500.0
48.040492,68.052875,399.0,2,21,-5000.0,4500.0
48.040492,68.059587,400.0,3,21,-4500.0,4500.0
48.040492,68.0663,401.0,4,21,-4000.0,4500.0
48.040492,68.073012,402.0,5,21,-3500.0,4500.0
48.040492,68.079725,400.0,6,21,-3000.0,4500.0
48.040492,68.086437,400.0,7,21,-2500.0,4500.0
48.040492,68.09315,400.0,8,21,-2000.0,4500.0
48.040492,68.099862,400.0,9,21,-1500.0,4500.0
48.040492,68.106575,398.0,10,21,-1000.0,4500.0
48.040492,68.113287,396.0,11,21,-500.0,4500.0
48.040492,68.12,397.0,12,21,0.0,4500.0
48.040492,68.126713,398.0,13,21,500.0,4500.0
48.040492,68.133425,397.0,14,21,1000.0,4500.0
48.040492,68.140138,397.0,15,21,1500.0,4500.0
48.040492,68.14685,397.0,16,21,2000.0,4500.0
48.040492,68.153563,398.0,17,21,2500.0,4500.0
48.040492,68.160275,400.0,18,21,3000.0,4500.0
48.040492,68.166988,401.0,19,21,3500.0,4500.0
48.040492,68.1737,400.0,20,21,4000.0,4500.0
48.040492,68.180413,401.0,21,21,4500.0,4500.0
48.040492,68.187125,401.0,22,21,5000.0,4500.0
48.040492,68.193838,394.0,23,21,5500.0,4500.0
48.040492,68.20055,392.0,24,21,6000.0,4500.0
48.044992,68.03945,403.0,0,22,-6000.0,5000.0
48.044992,68.046162,401.0,1,22,-5500.0,5000.0
48.044992,68.052875,400.0,2,22,-5000.0,5000.0
48.044992,68.059587,403.0,3,22,-4500.0,5000.0
48.044992,68.0663,406.0,4,22,-4000.0,5000.0
48.044992,68.073012,405.0,5,22,-3500.0,5000.0
48.044992,68.079725,402.0,6,22,-3000.0,5000.0
48.044992,68.086437,401.0,7,22,-2500.0,5000.0
48.044992,68.09315,403.0,8,22,-2000.0,5000.0
48.044992,68.099862,402.0,9,22,-1500.0,5000.0
48.044992,68.106575,398.0,10,22,-1000.0,5000.0
48.044992,68.113287,397.0,11,22,-500.0,5000.0
48.044992,68.12,399.0,12,22,0.0,5000.0
48.044992,68.126713,399.0,13,22,500.0,5000.0
48.044992,68.133425,398.0,14,22,1000.0,5000.0
48.044992,68.140138,398.0,15,22,1500.0,5000.0
48.044992,68.14685,398.0,16,22,2000.0,5000.0
48.044992,68.153563,398.0,17,22,2500.0,5000.0
48.044992,68.160275,399.0,18,22,3000.0,5000.0
48.044992,68.166988,399.0,19,22,3500.0,5000.0
48.044992,68.1737,400.0,20,22,4000.0,5000.0
48.044992,68.180413,400.0,21,22,4500.0,5000.0
48.044992,68.187125,401.0,22,22,5000.0,5000.0
48.044992,68.193838,394.0,23,22,5500.0,5000.0
48.044992,68.20055,392.0,24,22,6000.0,5000.0
48.049491,68.03945,406.0,0,23,-6000.0,5500.0
48.049491,68.046162,402.0,1,23,-5500.0,5500.0
48.049491,68.052875,402.0,2,23,-5000.0,5500.0
48.049491,68.059587,407.0,3,23,-4500.0,5500.0
48.049491,68.0663,409.0,4,23,-4000.0,5500.0
48.049491,68.073012,409.0,5,23,-3500.0,5500.0
48.049491,68.079725,404.0,6,23,-3000.0,5500.0
48.049491,68.086437,405.0,7,23,-2500.0,5500.0
48.049491,68.09315,405.0,8,23,-2000.0,5500.0
48.049491,68.099862,401.0,9,23,-1500.0,5500.0
48.049491,68.106575,399.0,10,23,-1000.0,5500.0
48.049491,68.113287,398.0,11,23,-500.0,5500.0
48.049491,68.12,400.0,12,23,0.0,5500.0
48.049491,68.126713,401.0,13,23,500.0,5500.0
48.049491,68.133425,401.0,14,23,1000.0,5500.0
48.049491,68.140138,399.0,15,23,1500.0,5500.0
48.049491,68.14685,400.0,16,23,2000.0,5500.0
48.049491,68.153563,399.0,17,23,2500.0,5500.0
48.049491,68.160275,396.0,18,23,3000.0,5500.0
48.049491,68.166988,395.0,19,23,3500.0,5500.0
48.049491,68.1737,395.0,20,23,4000.0,5500.0
48.049491,68.180413,396.0,21,23,4500.0,5500.0
48.049491,68.187125,396.0,22,23,5000.0,5500.0
48.049491,68.193838,394.0,23,23,5500.0,5500.0
48.049491,68.20055,391.0,24,23,6000.0,5500.0
48.05399,68.03945,406.0,0,24,-6000.0,6000.0
48.05399,68.046162,404.0,1,24,-5500.0,6000.0
48.05399,68.052875,404.0,2,24,-5000.0,6000.0
48.05399,68.059587,407.0,3,24,-4500.0,6000.0
48.05399,68.0663,415.0,4,24,-4000.0,6000.0
48.05399,68.073012,410.0,5,24,-3500.0,6000.0
48.05399,68.079725,405.0,6,24,-3000.0,6000.0
48.05399,68.086437,407.0,7,24,-2500.0,6000.0
48.05399,68.09315,406.0,8,24,-2000.0,6000.0
48.05399,68.099862,400.0,9,24,-1500.0,6000.0
48.05399,68.106575,399.0,10,24,-1000.0,6000.0
48.05399,68.113287,400.0,11,24,-500.0,6000.0
48.05399,68.12,402.0,12,24,0.0,6000.0
48.05399,68.126713,402.0,13,24,500.0,6000.0
48.05399,68.133425,402.0,14,24,1000.0,6000.0
48.05399,68.140138,400.0,15,24,1500.0,6000.0
48.05399,68.14685,400.0,16,24,2000.0,6000.0
48.05399,68.153563,399.0,17,24,2500.0,6000.0
48.05399,68.160275,394.0,18,24,3000.0,6000.0
48.05399,68.166988,394.0,19,24,3500.0,6000.0
48.05399,68.1737,394.0,20,24,4000.0,6000.0
48.05399,68.180413,396.0,21,24,4500.0,6000.0
48.05399,68.187125,395.0,22,24,5000.0,6000.0
48.05399,68.193838,394.0,23,24,5500.0,6000.0
48.05399,68.20055,390.0,24,24,6000.0,6000.0
